domain,class
"0z00000y0Z,Z*z0z*z0Z*z*z*",1
0y*y*h*y*y00H000Y*y0y*y0y,1
"s,w,S*S,f,W*S,w,b,S*W,s,w",1
f0f0f0f0f0f0f0,1
0000000000000000000000000,1
F0f0f0f0f0f0i0F0F0F0f0f0f,1
y*y+Y*y*y*Y000Y*y*Y*y*h*Y,1
"Z+W0Z,Z*F*Z,Z*z*Z+Z*z*z*i",1
00Y0000000000000000000000,1
000000000000000000000Z0i0,1
0000000000000000000000000,1
"*y00Y+y,Y*H*y*Y+Y*Y*y0y0Y",1
h0y*y*H*H*y0Y+Y*Y+Y*y*y*Y,1
f0f0f0f0f0f0f0f0f0f0f0f0i,1
0Y*Y000000000000000Y*y0H0,1
"z*Z+Z*z0Z,Z*z*Z000z*i*z*Z",1
000x00x000000000x00x00000,1
"h*Y+Y*Y,Y+y*y*y*y*Y0y*y*y",1
"X*Y0z0Z+X00x*x0y0H*I0Z,Z0",1
+y+y*y*y0H0y00Y*y0Y+Y*y*Y,1
0Z0z0z00Z*Z000I00z00000z0,1
0Y+Y00Y*Y000H000H00y0H0Y*,1
0000000000000000000000000,1
f0F0f0f0a0,1
h*y*y0H0y0Y*y*y*Y*Y0y*y*h,1
"z*z*Z*z0z0z*z0Z.Z*Z,Z*z+z",1
"00Y,y,Y+Y,y,y,Y,Y*y*H*Y00",1
".z.H.y,z,Z*i*z*z0Z.Z0z*z*",1
F0f0a0,1
f0f0f0f0f0f0i0F0F0f0F0f0f,1
f0f0f0f0f0f0f0f0f0c0f0f0f,1
f0i0F0I0F0F0f0f0f0f0i0F0F,1
f0i0F0F0f0f0f0f0f0f0f0f0d,1
0000000Z*Z00z000000000Z*W,1
*y*y*y*y*y*y*y+Y*H*y*Y000,1
"0W,f,S*W,w,W00S,w,s,s,W0W",1
000Y*Y0000y00y*y0Y0000000,1
Y000Y*Y*y00y00000y0000000,1
0000000000000000000000000,1
"000000000Z*Z,Z00000000000",1
*y0Y+y+Y*y00Y*y0y0H00H00y,1
"W*W,f,W*W,F,W0W,F,Z0Z,i,Z",1
000000000000000000000000r,1
0000000000000000000000000,1
0000000000000000000000000,1
0000000000000000000000000,1
0000000000000000000000000,1
*y*y*y*y*y*y0y*y*y0y0H0Y+,1
*z*z*z0z*z0z*z*z*Z+Z0Z+I+,1
0000000000000000000000000,1
"0S*s0S,S0000000S*S00S*S00",1
0000000000000000000000000,1
0I0z*Z00Z*Z000z0z00z0z*Z0,1
f0F0a0,1
f0F0a0,1
f0F0f0f0,1
a0,1
000y0y0y*Y0000Y*Y00Y*y*y*,1
*Z000Z*z0z*z0Z*Z*z*Z+Z000,1
00000000i000000000000i000,1
000Z*Z00000000000Z*Z00000,1
000Y0y0000y0Y*Y000y0y0y00,1
0000000000000000000000000,1
*Y0Y*y0y*y*Y*Y00000000000,1
",s,i,Y0Y*y*w0Z,z,W*W,w,s,",1
f0a0,1
F0f0f0f0f0f0a0,1
H*Y*y0y*y*y*Y*H*H*y*y*y*y,1
H*H*y*Y0y*y0Y*Y000y*H*y*y,1
0000h000000000000h0000000,1
*y*H*y+y*H*y*Y+Y*y*H*y*y*,1
"*y*y0y*y0Y+Y*y0y*Y,Y+Y0Y+",1
f0f0f0,1
F0f0f0i0F0F0f0f0f0f0,1
0000000000000000000000000,1
0000000000000000000000000,1
"R00Z,R000000000Z.R00Z.R00",1
0000000000000000000000000,1
0000000000000000000000000,1
000000000000h000000000000,1
F0f0f0f0f0,1
0000000000000000000000000,1
0000y00000000000000000000,1
00Z0000000000000000000000,1
y*y+Y*y000Y*h*y*y*y*h*Y0Y,1
0000000000000000000000000,1
00000000Y*y*y*y*Y00000000,1
"H*y*y0z00Y*z0I0H*z*H*s*S,",1
00000000000000000y0000000,1
y0Y+H+Y*Y+Y00y0y*y0y000H0,1
y*H*H*y*y*y*Y*y0Y+H+y*y*Y,1
f0F0f0f0f0f0f0,1
0000000000000000000000000,1
"*y*y0Y*Y*Y,Y*y*y*y*y*y00y",1
"y*y0H0Y*Y*Y*Y*y*y0Y+Y,Y00",1
f0r00000,1
000000h000000000000h00000,1
"Y*y*H*Y+Y*y0Y*y*y*Y,Y*y*y",1
",b,S*S,b,S0S,b,S*S,b,Z0z*",1
Y*y*y0H0y000h000y*y*y*y*y,1
"h*Y+Y*h*y*H*H*Y,y+Y*Y.Y,Y",1
0000000000000000000000000,1
0000000000000000000000000,1
0000000000000h00000000000,1
s000000000000B000000000S*,1
0000000000000000000000000,1
00000r0000000000000000000,1
000000W0F0f0f0f0f0Z000000,1
000000000S*S0000000000000,1
0000000000000000000000000,1
f0f0f0f0a0,1
00000000000y0000000000000,1
0i0F0F0f0f0f0f0f0f0f0f0i0,1
y0000y000y*Y000000Y000000,1
00H000000y0000y0y0000Y*y0,1
Y+Y*y*h*H*H*y*y*y*y*y*h*y,1
"z*y*y*H*Y0y0Y*y*Y0Y,Y*y*H",1
00Y0y0y*h*h*h*h*h*h*h*h*h,1
f0f0f0f0f0i0F0D0U00000000,1
0000000000000000000000000,1
000000000000000000v000000,1
00000000Y*z*Z000000000000,1
0000000000000000000000000,1
*z*I*Z0z*z*z*Z000z00Z*Y00,1
0i0F0i0F0F0f0f0f0f0f0i0F0,1
f0f0f0f0,1
0000000000000000000000000,1
0f0f0f0i0F0F0f0f0f0f0f0f0,1
0000000000,1
0000000000000000000000000,1
0Y*Y0y00y0H0y*y0y*y*H*y*y,1
00000000000000Z000000z000,1
F0f0f0f0f0f0f0f0,1
0000000000000000000000000,1
000000,1
f0f0f0f0f0,1
Y+Y000y*y*Y000000000000Y*,1
0000i00000z0z000000Z+Z*z*,1
00Y*y*H*Y*y+Y*y0Y+Y000000,1
0000000000000000000000000,1
0000000000000000000000000,1
0000000000000000000000000,1
0,1
z00z000000000Z*R00r000000,1
H*y*y*y000Y*y+Y00H00y0Y+Y,1
"000Z*z0I0z*z*Z0000Z,Z0000",1
0000000000000000000Z*Z00r,1
0000000000000000000000000,1
000000000000W000000000000,1
00R.Z00000000000000000000,1
0000000000000000000000000,1
0000000000000000000000000,1
00000000000,1
000000z00z000000000Z*R00Z,1
Y*y00Y*H*Y000000Y*y*y0y*y,1
+Z0z0Z+Z*z0z0000000Z*z0Z+,1
"000000Z,R00r000000000z000",1
0000000000000000X00y00000,1
"0000W,Z000000000000W.R000",1
0000000000000000000000000,1
0000000000X00X00000000000,1
y*y0Y*y*Y000y0y000H000y0y,1
"000000Z,Z00I00Z,Z00z00000",1
00000000Y*Y00000000000000,1
0000000000000000000000000,1
00000000000z00r0000000000,1
00000000000000000r0000000,1
",b,b,b,b,b,b,b,b,b,b,b,b,",1
000000Z.R0000000000000Z.Z,1
H*,1
0f0f0f0f0a0Z0000000000000,1
000000000Y*Y00z000000000Z,1
000000,1
A0,1
F0f0f0a0,1
0000000000000000000000000,1
0y*H*y*Y0000H0000Y+y*y*H*,1
"b,S000000S,b,S+S,s,s,s,s,",1
0h0Y*h*y*y*Y*y*y*Y000y0Y*,1
*h*y+Y*H*H*Y*Y*y*y*y*h*Y+,1
000000Z*I*Z00Z.Z000000000,1
0f0f0f0f0f0f0f0f0f0f0f0f0,1
00000,1
0f0f0f0f0f0f0f0f0f0f0f0i0,1
",Y*Y00000000000y000y0Y000",1
0000000000000000000000000,1
0000y0y*Y000000000Y+y*Y00,1
"0Y*y*Y,Y*H*y0y*y*y*y*y*Y0",1
0000000000000000000000r00,1
0000000000000000000000000,1
0000000000S0s00000s000000,1
f0f0f0f0f0f0f0f0f0f0f0f0f,1
0f0f0f0f0f0i0F0F0f0f0f0i0,1
i0F0F0f0F0f0i0F0F0f0f0f0f,1
*Y000Y*y*Y*y*y*y0Y*y*Y*y*,1
y*y*Y+Y00y0y0Y00000000000,1
0i0F0F0f0f0f0f0f0f0f0f0f0,1
"*Z,Y*Y,Y*Y,Y*Z+Y*Y,Y*Y,Y*",1
0Y*Y00y000000000Y*Y00z000,1
Z00000000000000000W0f0f0f,1
0000000000000000000000000,1
F0f0f0f0f0f0f0f0f0f0f0f0f,1
f0c0f0f0f0f0f0f0f0f0f0f0f,1
*Y0Y00000000000000000Y0Y0,1
y*H*Y00000y0y*Y0000Y*Y0y*,1
"00Y*Y,Y+Y0000000000000000",1
0000000000000000000000000,1
000r000000000000000000000,1
f0a0,1
0000y00000000000000000000,1
00Y*Y+Y*y*Y00Y*y*H*y*y0H0,1
"z*z*I*I*I0I0z*z*z*Z,Z0z0I",1
0000000000000000000000000,1
0000000000000000000000000,1
000000000,1
".Y*y*Y,Y0y00y00Y*Y000Y+y*",1
+Z*z*I*z*z*z*z*z*z*z*I*Z*,1
0000000000000000000000Y0y,1
Z+Z*I*z*z*z*z*z*Z+Z*z*Z.Z,1
",G,X*X,X*X,G,g,g,G,g,X*X,",1
"H,h,Y*Y,y,y,y,Y*y*Y,y,Y*Y",1
"*X,X*g*x00X,G,X*X,X*g*X,X",1
".u.u.u.U.d.U.U.U.U,U.U.U,",1
"d.D.U.U,u.u.U.U.U.U.U.U.U",1
",u,u.u,u.u.U,u.U.U,D.u.U,",1
",u,u.u,u,U.U.U.U.u.U.U.U.",1
"U,U.U.u,u,U*U.U.u.U.u.U.U",1
".u.U.U.U,U.U.u.u.U.U,u.U,",1
",D,U.u.u.U,U.U.U*U,u,u,D,",1
"U.u.U.D.u.U,u,u.U,u,u,D,u",1
00000000000000r0000000000,1
Y00Y*y*y*H*y00Y*y0y*y0y0y,1
Y*y*Y0Y*y*y*Y*Y+Y*Y0y*Y*y,1
0000000000000u00000000000,1
0000000000000000000000000,1
000y00y000000000y00y00000,1
000000000i000000000000i00,1
000000000000000000s000000,1
0f0f0f0f0f0i0F0F0f0f0f0f0,1
Z.Y00Y.Y000000000Y.Y*Y.Y0,1
00Y00H00y0y00h00y0Y000000,1
00Z*z*z0Z*I*Z00Z*Z00I000z,1
000000000000000r000000000,1
0000000000000000000000000,1
0000000000000u00000000000,1
0000000000000000000000000,1
0000000000000000000000000,1
"000w0000000S,w,s,s,Y*Y000",1
000000Y+Y0000000000000000,1
*y*y00y*Y+Y*H*h*y0y*y0y*y,1
0y*y0y*y0Y+Y0Y*H*y0y*H*Y+,1
00000000000a000000000000,1
h00000000000Y0y0000y000H0,1
0z0000000000000000000Z00z,1
0000000000000000000000r00,1
000000000000000000Y*Y*y00,1
000000z0z0000Z00000000000,1
000000000000f000000000000,1
"y*Y0y0y*Y0y*y*y*y*y*H0Y,Y",1
z*z*z*Z+Z*Z*z*i*Z00Z+Z0Z*,1
0000000000r00000000000000,1
00000000000000000000r0000,1
0y*Y+y+Y*y*y*y*y0Y*Y0Y+Y0,1
0000y00y*y0y0y0000Y*y*H0H,1
0000000000000000000000000,1
0000000000000000000000000,1
000r0000000u0000000000000,1
0000000000000000000000000,1
"H*H*Y,Y*y*y*y*y*Y00y*y*Y+",1
*z*z*Z+Z*z*Z+Z0Z+Z*w*z*Z*,1
y0000y00000000000000Y*Y*Y,1
"0Z+Z*z*Z*Z,Z*Z000z0z0z*I*",1
0y0H0y*y*Y000000000Y*H*y*,1
0z*z*z*z*z0z*z*w*z0z*z*z0,1
*y00Y*y*y+Y*y*y*y*Y0Y*y*y,1
*z+w+W*z*W+z*w*W0Z*z*Z+w*,1
0000I000000000000Z+s*Z000,1
Y*H*y*y+Y*Y*h*y*y*H*y*y*Y,1
.W*z*w*z0z*z*Z0Z*Z0z*z*Z0,1
H*Y0Y000000000000Y*y*y*y*,1
*y*y*y*y*y*Y0y*y*y*y*y*h*,1
0000000000000000000y00000,1
0000000000000000000000000,1
Y+y*Y0y*y00y*h*Y+y*y*y0Y*,1
0000000000000000000000000,1
H*y*H*y*H*y*H*y*H*y*y0y*y,1
00000000y0000000000000000,1
f0f0f0f0f0f0f0f0f0f0f0f0f,1
0000000000000000000000000,1
F0f0f0,1
0000000000000000000000000,1
0000000000000,1
0000Z00z000000000w00z0000,1
F0f0f0f0f0f0f0f0f0f0,1
000000000000g000000000000,1
0000000000000000000000000,1
0000000000000000000000000,1
0000000000000000000000000,1
000000000000W0f0F0f0f0f0f,1
0000000000000000000000000,1
0000000000000000000000000,1
000000000000000000000000R,1
a0,1
Y+Y*Y+,1
0000000000000000000000000,1
"00y*y*y*y0Y*y*y*y*Y,Y0H0y",1
z0z*z*z*w*Z0z0z*Z*Z0Z+z*Z,1
000Y00Y*y0y000Y*Y000y0000,1
*I*I*I*Z000I00z0z0000Z*z0,1
*Y0Y*Y*Y*y*y*y*y*Y+y*y*H*,1
z0z0000z000Z+z*I*z*z*i*Z0,1
0000000000000000000000000,1
"Y,Z*y+y*Y,Y*Y,Y*Y,Y*Y,Y*y",1
0000000000000000000000000,1
0Y0000000Y*H*Y0000y0y000Y,1
"*y*y+y+Y*y*y*Y,X*G*x*y0x*",1
00y000000000Y*Y00z0000000,1
"*y0y0000Y,Y*Y,h,Y+Y*H*y*y",1
00000000000000000Z+Z0000z,1
0000000000000000000000000,1
0Z0Z*z*z*z0z*Z00000000000,1
"y00Y*y0y00Y,Y0y*Y0000000H",1
I00z0z*Z00Z*i*z*I*Z00000z,1
f0f0f0f0f0f0f0f0f0i0F0F0f,1
d0,1
0000g000000000000g0000000,1
"b,b,b,b,b,b,b,b,b,b,b,b,b",1
"b,b,b,b,b,b,b,b,b,b,b,b,b",1
y*y*y*y*y*y*y*y0H*H*H*y00,1
00z00z*Z*Z000z*z*Z00I0I0z,1
0Y*y*y*y*Y*Y+Y*y*Y+Y*y0Y*,1
0z0I00z*z0z*I*Z000Z*z0I0z,1
+y*Y*y*y*y*y+Y*H0y*y*y*y*,1
*z*I*z*z*z*I*I*I*Z0Z*Z00z,1
000000000000H000000000z00,1
0000h000000000000h0000000,1
0000000000000000000000000,1
0000000000000000000000000,1
0u00000000000000000000000,1
000000000000000000,1
0000000000000000000000000,1
0z000000000000h0000000000,1
",Y*y*Y+Y*y*y*y*y+y+Y*Y*y*",1
y+y+y*Y+Y0Y*Y*Y*Y*y*y*y*Y,1
0000000y00000000000000000,1
*y+Y*y*Y+Y*y*y*y*y*Y+Y*y*,1
"Z0Z+Z*z0z*z*Z0z*I*Z,Z0Z+Z",1
0000000000000000000000000,1
0000000y00y000000000y00y0,1
"000000000000000Y*Y,Y*y*Y0",1
"*y00y*Y*y*y*Y00w*Z,Y*y*Y0",1
F0f0f0d0,1
y00y0000000y0H00H0H0Y*H*H,1
z*I*Z00I0Z*Z00z0z000Z*Z00,1
0000000000000000000000000,1
y00y0y0y00H0y*y000y0y00H0,1
*z*z*z*Z00000z0z0000I000Z,1
00000000000000Y*H*Y00y000,1
"Y,Y*y*y*Y+Y*y*Z+y*Y+y+Y*y",1
"*z*z0Z*z*z*i*I*Z+Z0z*z0Z,",1
"y0000y0Y*y*y*Y0H0y*y0Y,H,",1
"0i0000z000000S*S,b,S*S,b,",1
Y0000000,1
f0F0f0f0i0F0F0f0f0f0f0f0f,1
f0f0f0i0f0f0f0f0f0f0f0f0f,1
0f0f0f0f0i0F0F0f0f0f0f0f0,1
0000000000000000000000000,1
F0f0f0f0f0f0f0f0f0f0f0f0i,1
0000000000000000000000000,1
0000000000000000000000000,1
000000000z00Z.Z000000000Z,1
0Y*Z0000000000000000000z0,1
000000000000000Y00y000H00,1
Z00Z*Z000000z0Z0000000000,1
0,1
"0I000000000r00Z,R00000000",1
0000000000000000000000000,1
h*H*Y+Y*Y+y*y*y*H*y0H0y*y,1
"z*Z,Z*z*z*z*z*z*z*Z0Z+z,y",1
"+y,Y*y*Y,Y*y*y+y*Y0y*y0Y*",1
y*y0H0V*y*y*y*y0H0y*y*y*y,1
0000000000000000000000000,1
0000000000000000000000000,1
0000000000000000000000000,1
0y*y*y*y0Y000000000000000,1
y0y*Y*y*y0y*H*y0y*v*H*Y*Y,1
000000000Z*Z00000000000Z.,1
f0f0f0f0f0f0f0f0f0f0f0f0f,1
00000000000000000000W0f0f,1
y0y*y*y0y00Y*y*y*y*Y+Y00y,1
0z*z*z*z*Z0z*I*z000z0I*z*,1
0000000000000000000000000,1
Z*Z00I0z000I00z0000z0z000,1
0f0f0f0f0f0i0F0F0f0f0f0f0,1
00s0000000000000b00000000,1
F0a0,1
f0,1
D0,1
0000000000000000000000000,1
000000y00z000000000z00Z.Y,1
0000000000000000000000000,1
000000000Y*H*y0y0y00y0000,1
+Z*Z+z*Z*z0z*z000Z*I*Z+Z0,1
0000000000000000000000000,1
F0F0f0f0f0f0i0F0F0F0f0f0f,1
f0f0f0d0,1
F0,1
F0f0f0f0f0f0Z00000000000W,1
0F0F0f0f0f0a0R00000000000,1
0000000000000000000000000,1
0000000000000000000000000,1
f0i0F0F0f0f0f0f0f0f0f0f0f,1
F0f0f0f0f0f0,1
F0f0f0f0f0f0f0f0f0f0f0a0,1
f0f0,1
0000000000000000000000000,1
0000000000000000000000000,1
00000000000,1
000000000000,1
000000000y000000000000000,1
y*Y00000y0H00y0000Y*Y0000,1
00X0x00g00X*X00X*X+x+X*x0,1
000000000000000000000000Y,1
0000000000000000000000000,1
Y00000Y*y*Y00000y00y000y0,1
000000Z*z0Z00000000Z0I0Z+,1
0000000000000000000000000,1
0000000000000000000000000,1
000Y*y*Y0Y*y*Y+y*y*y0h0Y+,1
Z*z0Z*z*z*I*Z+Z*z0Z*z*z0i,1
h000000000000000000000000,1
*H*y*H*y0Y*y*y*y*y*H*y*y*,1
y*y*H*Y0y*y*H*Y0y*y*y*y*Y,1
0Y000000000y00y000000y0y0,1
0z00000Z*Z00z0z*z0z0I0Z*z,1
*y*y*H*Y+Y*H*y*y*y*Y+Y0y*,1
"Z*z*Z+z+Z0I0Z,Z000z*I*Z*Z",1
S*S.S*s*S.S00000000000000,1
+y*Y000Y*y*Y0y*H*H*y*H*y*,1
"S,b,s+s,b,S*S,b,S*S,b,S*S",1
*Y*Z*H*y*Y00H00y*y0y*y*Y0,1
y000Y*y*Y0y000y00000Z+Y*Z,1
y*Y+H+Y*y*y*H*y*y*Y+y*y+Y,1
*z*Z00Z+Z*z0Z*z*I*z*z*z+z,1
"Y,Y00y00y0y00y*y0Y*Y00000",1
Z*Z00Z*z*Z00z00000z000z00,1
"H*Y,Y*Y0Y*y*y*y0Y.Y*y*y*h",1
*I*z*I*z+Z0Z*Z00Z*z*z00Z*,1
00000D000000000000U.U.U.U,1
0000000V.V00000000000000v,1
"y*y*y*y*y*H*Y,Y*y*Y,Y*Y.Y",1
"I*Z+Z0I*Z+Z*H*Z,Z*z*I*z*z",1
"*y*y*H*H*y*y*H*Y,Y*y*Y+Y*",1
0z*z0Z*z*z*z*z*Z0z*z00v*v,1
y*h*y*y*y00y*y*y*y*H*H*H*,1
y00y*H*y*y*y*H*y0H*H*Y*Y0,1
b*,1
Y*y*y*Y*H*y*y*y*y*Y0Y*y*y,1
*z*I*I*z*z*z0I0I0z*Z*Z000,1
0000000000U.U000000000000,1
000d000000000000d00000000,1
000u00000000000000U.u.U00,1
0U.V000000000000000000000,1
H0y*y0y*y0Y+h+Y*y*y*y0y0H,1
z*z0z000Z*z0i00I00z0000z0,1
*y0y*y*Y*y*Y+Y*y*y*Y0Y+Y*,1
"z*z*z000Y*Z.y,W0Z,I,Z*I*z",1
00000000000000000000U*U00,1
0000000000000000000000000,1
"y*y*y*Y+Y*Y,Y+y*y+Y*h*h*y",1
"z0Z*z*Z00z*z0z00z*Z,Z*z0z",1
000000000000000000s000000,1
y0y*y*Y0H0H00y0y00Y*Y+y+Y,1
"000Z*z*Z,W*i*Z*z*z*z*Z000",1
00000Y*y+y*Y0000000000000,1
0000000000Y0y0000Y*y*Y000,1
z*z*z*Z*z*z*Z*Z000I000z00,1
0000000000000000000000000,1
0000000000000000000000000,1
0000000000000000000000000,1
+Y*y+Y*y*y*y*y*Y+Y*y*y*y*,1
z+z*z*z*z*I*Z0z*z*z*Z+Z*z,1
000000000000r000000u00000,1
0Z000000000000i0000000000,1
"Y*Y,y,Y*Y,H,h,Y*y0Y,y,Y*Y",1
00000000000000X0000000000,1
00000000000000000000Z*R00,1
0000000000000000000000000,1
",h,Y*Y,h,Y+Y,H,y,H,Y*Y,Y*",1
"*Y,h,h,Y*Y,h,h,Y*H*Y,Y.Y*",1
0000000000000000000000000,1
"00000y0y*y0Y,y,y,y,y,H,H,",1
0000000000000000000000000,1
00000000000R0000000000000,1
",g,X*X,X*x0x*g*X,X*X,g,X*",1
0000000000000000000000000,1
0000000000000000000000000,1
"Y0y*Y,h,y,Y*Y,y,Y0Y,Y*Y,H",1
"*X,G,x,x,x,Y*Y,H,Y*h*Y,H,",1
0000000000000000000000000,1
"U,",1
"y,Y*Y,Y*Y,Y*y0X,Y*X,g,Y*X",1
0000000000000000000000000,1
0000000000000000000000000,1
"*X,G,Y*X,g,G,G,G,G,X*X,X*",1
*y*y*y*y*y*y*y*y*y*Y00Y*Y,1
y*x*x+X*x0x*x*x*x*x+X*X+G,1
*Y0Y000000000000000000000,1
i*z+Z*z*Z+Z*Z*z*I*z*z*I*I,1
*y*Y00000y0Y+Y00y0y*H*H*y,1
0y00H000Y*y0Y000000Y00000,1
Y0y000000Y*Y0000y*y*Y000y,1
0000000000000Y*y0y*H0y00H,1
"*y00Y,Y+Y*y*y*Y*Y+Y*y*y*Y",1
y*H0y*y*H*y*H*y*Y00Y*Y0y*,1
h000000000000h00000000000,1
0000000000000000000000000,1
X0x*G*y*Y00000000000000Y+,1
0000000000000000000000000,1
0000000,1
y*H*H*h*Y+Y*y*Y00H00Y*Y00,1
"Z0z*z*Z+Z00Z*Y.y,y.Z,Z*Z.",1
Y*y*y*Y.Y*Y+Y*H0y*H*y*y*y,1
"+W*W,F,s,B,F,s,s,Y*Z000Z*",1
0000000000000000000000000,1
00000000000b0000000000000,1
000000000000000000,1
000b000000000000b00000000,1
000000000000000Y*y0y*Y0y0,1
*z000Z*Z0z00z0Z*I*Z*z0z*i,1
*y*H*h0y*Y0000000y0H0y*y0,1
z000z00Z*z0z*z*z0Z+Z*I*z*,1
Y+y*Y00y0H0y00Y+y+Y0H0y*y,1
0000z000000z0z*z0I0I0z*z0,1
Y000000000Y.Y00000000000Z,1
"*y*y*y*y0y*h*Y,Y0Y*H*y*H*",1
"z*I*I*y*Y,Z+Z*Z.Z*Z+Z*Z+z",1
0000000Y*y+y+Y*y*H*H*y*y*,1
0000000000000000000000000,1
"*Y00Y*Y00y*Y*y+Y0Y*Y,Y0y*",1
0000000000000000000000000,1
Y*H0y*h*y0y0Y*y*y00Y*Y000,1
"y0y000y*y*y*H*Y00y0Y,Y00y",1
",y,Y*y*y*Y0Y*H*Y*y*y*y*y0",1
z*I*Y00Z*z*z*z*z*z*Z0Z+Z*,1
0000000000h000000000000h0,1
y*Y*Y+Y*y*Y0y*Y*Y*Y*y*y*y,1
0000000000000000000000000,1
0y00Y*y0y0Y*y*y*y*y*Y+Y*y,1
0z*z0Z*Z000Z*Z0z*Z0000Z*z,1
0Y*Y+Y*y*H*y*Y0Y*y*y*Y00Y,1
"y*Y0Y*Y*Y,y+Y*Y+y*y*Y0y*Y",1
"00000R,a,a,A,a,R000000000",1
0000000000000000000000000,1
Y*y*y*Y000y0Y0000000000Y0,1
z00Z*I*z*z*Z*z*Z00z*z0Z*Z,1
"0000000Y*y0y*y0Y*Y,Y*H*y*",1
"0z*z*Z+y+z,z+Z*z*z*z*z*z+",1
000000000000h000000000000,1
*y*H*Y0y*Y+y*y*y*Y+Y*Y+Y*,1
"Z,Z*Z,Z*Z,Z*i*z*z*Z+z*z*z",1
"000Y+Y,Y*y*Y00H0y*y0y*y0h",1
z00Z*i*z*Z000z00z*I0z*z00,1
H*y0Y+Y*Y*y*H*y*Y*y*y*H*Y,1
00z*z*z+Z*z0z*Z*Z00z0z*z*,1
00000y00y000000000z00z000,1
0000000Y*Y00Y+Y*Y00H00Y*Y,1
z*I*Z00z0z0z*z0z*z000z0z*,1
Y.Y*y*y0Y*Y00Y*Y0Y+y+y*Y0,1
*y*H*y*H*Y00Y*y*y*y*y*Y0Y,1
00000000000000000,1
"0000000000000000000Z,Z000",1
0000000000000000000000000,1
Y000y0Y+y*Y0H0Y*Y00y*y*Y*,1
000000000I000000000000a00,1
0000000000Z000000000r00r0,1
0000000000000000000000000,1
"+Y,Y*y0Y*Y0Y+y*y*Y0000y0y",1
z*z*z*z+Z0z*z*z*z*z*Z+Z*z,1
y0Y+Y00Y*y*y*y*Y*y0Y*Y00Y,1
"Z*z*I*Z*z*I*Z,Z+Z*z*Z+z*z",1
0000000000000000000000000,1
z*z*Z0i0z00Z+I+Z*z000Z*z0,1
"y*Y,Y*Y+y+Y0y*y*H*y*y0Y*y",1
Y000000000000000000000000,1
Y0000000y00h00y*y*Y000y00,1
y00y*H*y00Y*y*y0H0y*y000y,1
000y0y000000y00Y+Y0Y00000,1
0000000000000000000000000,1
"000Z,R000000000000Z.R0000",1
000000000000000y000000000,1
