domain,class
00000000000000000000000000000000000u0000000000000000000000000000000r0000000,1
F0F0F0f0f0i0i0F0F0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0,1
f0f0f0,1
0000000000000000000000000x000000000x000000000000000000000000X00y000000000,1
00000000000x000000000000000000000000,1
"0000000000000000000000000000000r0000000000000Y,Y0000000000000Y*Y.Y*Y.",1
000000000000000000,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
"0Z.Z00z000000000Z,Z*Z.R00Z,Z000000000Z,Z*z+z+R00Z00000000000000000r00000000",1
000G000000000000x000000000000000000000y00000000000000G000000000000I00000000,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
000z000000000000000000000000000000000000Z.Z00r000000000R.R00z000000000I0000,1
000000000000000X*Z000000000000Z.Z000000000000000000000000000000000000000000,1
0Z*Z00r000000000r00Z000000000000000000000000000000r0000000000000i0000000000,1
00000000i000000000000a000000000000z00000000000000000000000000000000000Z*R00,1
"00r00Z,Z000000000r00Z000000000000000000000000000000000000000000000000000000",1
"00000000Z,Z00r000000000r00Z000000000000000000000r000000000000Z00R0000000000",1
0000000z000000000000000000000000Z*z*Z00000000000000000000000000000000000000,1
"000r000000000000Z,Z*Z000000000000000000000000000000000000000000000000000000",1
0000000000000000000000000000000y0000000000000g0000000000000h0000000000000,1
0000000000000000000z000000000000000000000000z000000000000i000000000000z0000,1
000000000i000000000000z000000000000000000000000r000000000000i000000000000a0,1
000000000a000000000000i000000000000y00000000000000000000000000000000000X*I*,1
000Y+y+Y0H0y*y0y*y0Y+Y0H*H*Y+Y*y*Y0H*y0y*y0y*y0y0y000Y*y+Y0y000y*y*H*H*y0y0,1
z000i000I000z0z000Z+Z0Z*z0I*z00Z*Z+Z00z*z00Z*Z00i00i00z0z0z*z+Z0z*z00z0z000,1
00Z.Y00Y000000000000000000000Y*Y0000000000000000000y00000000000000000000000,1
"0000000000000000000000000000Y*y0y0y0y*y*y*Y,Y00000y0y000H00y0y00y00000H0000",1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
00000000G000000000000x000000000000000000000X00X000000000000G000000000x00000,1
0000000000000000000000X*Y000000000000y0000000000000000000000000000000000000,1
00000000000000000000000000000000000000000000000r000000000000000,1
"Y,Y*Y0H*H*H*H*y0000y00y*Y+Y000000000000000000Y0y00y0Y*y*H*H*Y00y0y*Y000H000",1
"000Y0h0y000Y*H*y0y*y*y*y0y*H*y0y0y*Y000000y0H0y*Y00Y*y*Y0Y,Y*y0H00y*y0y*Y00",1
Y+Y*H*y*y*y*y0y*h*y*Y0y*y*y*Y00y*H*H*y0H0Y0000000000000Y*h*y*H*y*y*y*H*Y*Y+,1
"y*y*y*h*Y+Y*y*Y,Y*Y0Y*H*Y0Y+y*y+Y*H*y*y*H*H*y*y0y*H*Y+Y*y*y0y*y*y0y*Y+Y*y*y",1
*H*Y000000Y0y*y0H0Y0000000Y*y*H*y00y*Y00y0Y*Y0y00y0y00Y+y*Y000000y000000000,1
"z*Z*z*z0z*z00Z*I*z*z*z+Z0z*I*Z,Z0z*z*z0Z*z*Z+Z0z*z*z*I*Z+I+z*I*z*z0z0z*z*z*",1
"Y*Y,H,Y.Y,Y+Y*y*z+H+y+y*y*y*y*Y+Y*y*H*Y0Y*y*y*h*H*y*y*Y+H*H+Y*Y*y*Y+Y*h*y*y",1
+Y*y00y0Y*y*y*y*y0H0y*y00y000Y*y*y0Y*y*y*y0Y*y*Y+Y*y*y*y*y*Y00y*y*y*Y0y*y*h,1
"0000000Z.R000000000000Z00z000000000Z*R00Z,Z000000000R*Z.Z+z*r0R00000000000z",1
00000000000R000000000000000000000000000000000000000000000000000000000000000,1
y*y0y000y0y*y*y*y*y*y*H*y*y*y*H*y+Y*H*y0y*y0y0000Y*y0Y*y*y0y00Y*y*y0h0y*H0Y,1
Z*Z*z*I*Z+Z0Z*Z0Z*Z*z*z*Z+Z*Z+Z0z*z*z*z*z*z*z*Z*Z0Z+Z*I*z0I*Z+Z0z*I*z0i0z*I,1
y*H0Y*Y+y+y*Y0y*y*y*Y0y*y*y*y*Y+h+Y*y0Y*y*y+y*h*y+Y*y*y*y*y*Y0y*Y+Y0y*y*y*H,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
000000w0000000000000000000000000000000000000000000000000000000000000000000R,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
000000000r00000000000000000000,1
F0f0f0f0f0f0f0f0,1
F0f0f0f0f0f0f0f0f0a0,1
f0f0f0f0f0,1
00000000000000000000000000000000000000000000000u000000000000000000A00000000,1
000000000000000W0F0f0f0f0f0f0,1
000000u00000000000000000000000,1
f0f0f0f0f0f0f0f0f0,1
0f0i0F0F0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0,1
0000000000B0000000000S*b*,1
"y*H*y*y*y*Y0Y+y*y*y*y*Y0H0H0H0y*Y*y*y*H*y*Y,Y*y*y*y*h*H*y*y00Y*Y0Y+Y*H*Y+Y0",1
"0z*z0I0Z*Z0z*I*I*z0y*Y,y,Z0Z+Z*z*I*z*Z0Z*z*z*Z00Z*z*z0z*z*z0z*Z+z*Z,Z*Z*z*Z",1
"y+Y00Y*y*y*y*y*H*H*h*y0Y+y*y*y*y*y*y*Y,Y+y*h*y*Y*y*y*y0h0y*Y+Y*y*y0Y+Y*y0y*",1
",W*S,s,b,S*S,b,S*S,f,w+s,s,b,S*S,f,W0S,s,b,S*W,s,w,S*W,s,w,W*W,w,S*W,s,w,S*",1
f0f0f0f0f0f0f0,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
F0f0f0f0f0f0i0F0F0F0f0f0f0f0f0a0,1
"*H*y+H+y*y*H*y*H*y*h*H*H*y*y*Y+h+y+y*y*y*Y0y*Y+y+Y*Y*y*H*Y,y,y,Y*y*Y+y+Y*h*",1
I*z0Z*z0I0i0z*Z000Z00000000000000000000000000000000000000000000000000000000,1
"Y*y0Y+y+Y00y*y*Y,Y0H0y*y00Y*Y,Y*y*y*Y+Y0y*y*H*H*y00Y*y*y*Y+Y*H*y0H*y*y*H*y*",1
*Z0z*Z00000z000z*z0z*z00I00Z*Z0z*Z00000Z00000000000000000000000000000000000,1
0000000000Z*Z00000000000000000000000000000000000000000000000000000000000Z*i,1
0y0y000000y0000y0y0000000H00000y000y00Y0000000000000000000000z0000000000000,1
*Y*y*y0h0y*y*H*H*y0Y+Y*Y+Y*y*y*Y0y*H*Y+Y00Y000000000000000Y*y*H0H0H0y*H*y00,1
F0F0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0i0F0F0f0f0f0f0f0f0f0a,1
y0Y*Y000000000000000Y*y0H0H0y00000y000Y*H*Y0000y00Y*y*y0Y*Y000Y*y*y*y*H*y0y,1
z0z000z0i0z00Z+Z000000Z*Z00000000000000000000000000000000000000000z00000000,1
000x00x000000000x00x000000000x00x000000000G000000000000x00y000000000x00x000,1
"*y0y*Y+Y*y*Y,y+Y*y*H*Y0H0Y.Y0y*Y*y+y*y*Y00y*H*y*y*y0Y+y+Y*H*y*H*Y+Y0y*y000y",1
"Z*Z,B,z,Z*w0Z,Z*I*y0Y,Y0v00Y+y+Z00I000z*I*z*s*S,b,S+S,b,S*S,b,S*S,b,S*S,b,Z",1
"Y*y*y*y*Y,Y*y0y*Y00Y+Y0y*Y0y*Y00Y*y+y+Y*h*Y00000Y*H*Y*y*Y00000Y*Y+y+y*y*y0H",1
",Z*Z0I0z*z0I0z*I*I*Z,Z*z0z0z00z*z*z0z*z00z00z*Z0000000000000Z*z*I*z*z0z0I0z",1
y0y0000Y*Y0H0Y*Y000y00Y+Y000Y*Y000000y0Y*y*Y00000h00000Y*y*y0y*y00y000Y*y0H,1
0Z+Z0z*Z00000Z*Z00z00000Z0Z000000Z00000000000000000000000000000000000000000,1
f0F0f0f0a0,1
0y*y00y*y*Y+Y00000000000000000Y+Y*y0H0y000Y*Y*y00y0Y*y*y0y*H*H*y*y00Y*Y*Y0Y,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
"0h0Y*y*Y,y,Y*Y+Y*y*y*H*H*y0Y*y*Y,Y0y*H*y*y*y*H*y0y*y0Y.Y,Y.Y*y*Y00y*y*y*y0y",1
z*z*I*y0y00y*y0y00H00H00Y*Y000y*Y*Y0y*H*Y0000y0H0H0y0y00y*y*y00h00y0Y*Y00y0,1
F0f0a0,1
F0f0f0f0f0f0f0f0f0i0F0F0f0F0f0f0,1
f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0c0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f,1
f0f0i0F0F0F0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0w00w0f0f0f0f0f0f0f0f0f0i0F0F0,1
F0f0f0f0f0f0f0f0f0i0F0F0f0f0f0f0f0f0f0f0d0,1
"0y00y000000000Y*Y00y000000000y00z000000000Z*Z00z000000000Z*W00s000000000Z,Z",1
"000Y*Y0000y0H0y0000y*y00y0y*Y00y0y0H0y*y*Y00H000y0Y+y,Y*Y0000Y*Y00y0000Y*y*",1
"*Y000y0y0y00Y*Y0000H00000y0y00y*Y000z0S0000000W,b,W00W,b,S*W,b,S0000W,w,W0S",1
Y*Y0y000y0000H000Y*Y0000y00y*y0Y0000000000,1
Y000Y*Y*y00y00000y000000000000000,1
000000000000000000000000000000000000000000,1
"00000000000Z*Z00z000000000Z*I*Z,Z00z000000000Z*Z,Z+Z*Z000000000000000000000",1
00000000000000000000000000000000000000000000000000000000000000Y*y*y*y*y0y*Y,1
",W*W,F,W*W,f,W*W,f,Z0Z,I,Z*Z,i,Z*Z,I,W*W,f,W+W,f,Z00Z,I,W*W,f,W*W,f,W0W,f,Z",1
00000000000000000000000000000000000000000000000000000000000000000000r000000,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
0000000000000000000000000000000000000000000000000R00000000r000000000000,1
00000000000000000000000000000000000000000000000000000000000000000000000000U,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
"0y*y*y0y0H0Y+Y*Y*Y+y,Y*y*H*y+Y*H*y*h*Y0y*H*y*Y*Y+Y*y*y*Y*y*Y0y*H*y*Y0Y+Y*Y*",1
"Z+z*z*z*I*z*z*I*z0z*z*Z+z,Z*Z+z+Z*z+Z*z*z*z*z*z*z+Z*z*z*I*Z,Z*z*z*Z+z*z*z*I",1
*y0H*y00Y*Y0000Y+y+Y*Y00000Y*y*y*Y0y000000Y*y0y*Y+Y000000y00y0Y000000Y0y*H*,1
"*s*S000000S*s*B*s0S+S000000s00S,S*B*s*s0B0s00S+S0s*s*S,S0S*S000000000000000",1
0Y*Y000Y*Y0000Y*Y*Y*Y*Y*y*y*Y00000000Y0H0y*Y+Y*y*Y00y*y000y*Y+H+Y*y*Y000000,1
000z0z*z*Z+Z00000Z*Z+z*I*z*I*z*z0z00Z*Z+Z*z*z0z*z0I0I0z00z0z*z00I000Z*z*Z00,1
f0F0a0,1
f0F0a0,1
f0F0f0f0,1
a0,1
"*H*H*y*Y*y0Y+Y000H000y*Y,Y*y*y*Y*y*Y,Y*H*y*y*H*y*H*Y0y*y*y*Y+Y*y*Y00000Y,Y*",1
"*Z00z0z000z0z000000Z*Z,Z*Z00z*Z00000000000000000000000000000000000000000000",1
000000000i000000000000i000000000000i000000000000i00000000000Z*Z000000000000,1
000000000Z*Z00000000000Z*Z00000000000Z*Z00000000000Z*Z000000000000i00000000,1
*y*Y00y0Y*y*Y0Y+Y0y*y*y0y*y*H*y*Y000y0Y*Y00y*Y+H+y*y*Y0Y*Y*y*y*h*H*h*y*Y000,1
0Y*y*y*y*y*y*H*y*H*y0Y+Y*h*y*y*y*Y00y0y*y*H*y0y*y*Y0000y0y*y*y0y00Y*y*y0y0y,1
y0H0H0Y+Y*Y00000000000y0000Y*Y+Y000Y000000000000000000000000000000000000000,1
"W*W,b,w,S*W,w,S*S,i,S*W,f,Z*S,z,w,z,W00W,i,W*S,s,b,S+W,i,S0W,f,W*S,s,i,Y0Y*",1
f0a0,1
F0f0f0f0f0f0a0,1
"0y*y*H*Y*y0y*y*y*Y*H*H*y*y*y*y*y*y*y0Y*y*Y,Y*Y*H*y*y*y*Y,Y0Y+Y*y*y0y000Y*y*",1
",w,W00S,s,b,W0S,s,b,W*W,B,w,Y*y*y*y*y0y*y0s0W,f,W*W,s,s,S*S,s,s,s,s,B,S*S,f",1
000000000H000000000y00y000000000Y000000000000000000000000000000000000000000,1
"Y,Y*Y+Y*y*y+y+Y*y*y*H*Y,Y*Y,Y*y*y*y*Y+Y*h*y*y*y*y*y*y*Y*y*Y+y*y*y*y*y*y*H*Y",1
"*y*Y,Y*y*y*y*Y,Y*H*H*y*y0y*y0Y+Y*y0y*Y,Y+Y0Y+Y0y0y0Y+Y*H*y*Y0y*y0y*y0Y*Y0Y*",1
f0f0f0,1
F0f0f0i0F0F0f0f0f0f0,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
"Z.R00Z.R000000000Z,R00Z,R000000000Z.R00Z.R000000000Z,R00Z.R000000000r00Z.Z0",1
00000000000000000R000000000000000000000000000000000000000000000000000000000,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
000h000000000000h000000000000h000000000000y00000000000000000000000000000000,1
F0f0f0f0f0,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
0000000y0000000000000000000000000000000000000000000000000000000000000000000,1
z*Z00I00I00z*z00z*Z000I000Z000000000000000000000000000000000000000000000000,1
000000000000000000000000000000000000Y00y*y0y*y0y*Y+Y00Y*y*Y000000y0y00H00y0,1
*z*z*z*z*z*Z*z*I*z0Z*z*I*z*z*z*z*Z0z0000Z*Z00z00Z*z*Z*z0z*I*z*z*Z000Z*Z000z,1
Y0000000000000000Y00Y*y*Y0Y*y*y0y*y*y0y0y000Y*y0y*y0y*Y0000Y*y*Y0H0H0H0y0y*,1
"+i+S*S,f,s,s,b,Z0Z+Z*z*y0y*z*z*y0i0z*Z,y+Z00Z+Z*I*Y00z*i*y0Y+Y*H*y0z0000Z,Z",1
000000000000Y*Y.Y00000000000h000000000000h000000000000h000000000000h0000000,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
"000000000000000Y0H0Y*y*H*y*H*y*y*y00y0Y,Y*Y*y*Y0000y0000000y000000000000000",1
f0F0f0f0f0f0f0,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
"+Y*h*Y+y*Y+Y*y*y*y*H*Y+Y*y*H*y*y*Y0y000Y*Y0y0y0y*y0y*y*y0Y*Y,Y0Y+Y0Y*y*s*y*",1
"y*h*y*y*Y+y*y*y*Y+y*y*y*Y.Y0Y,Y*y*y*y+Y*h*y0y0y*Y+y*y+Y*H*y*y*y*H*Y,Y*y*Y+y",1
f0r00000,1
"0Y*Y00000000000Y.Y*Y000000000000h000000000000h000000000000h00000000000Y,Y*Y",1
y*H*y*H*H*y*Y*y*Y0Y+Y*y*Y+y*y*y*y*H*y*H*y*y*y*Y0Y*Y+Y*h*y0H0Y*Y00y0y*y*y*Y*,1
"Z*w*S,i,Z*Z,Z0Z*z*i*Z+Z*z*z*I*z*Z0Z,i,Z00S*Z,Z+W*Z,z,Z*I*z*w*Z,Z*Z,S+Z,z,Z*",1
00Y00y*h*Y*Y00000Y000000000000000000000000000000000000000000000000000000000,1
Y*Y*y*Y0y000Y*H*Y00Y*Y*y0Y*H*y*Y0H00Y*y*y*y0Y+y*y*Y+Y*Y0000Y*y*y0Y*y*Y0H0y*,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
00000000000000000000000000000000000000000000000000000000000000r000000000000,1
0000000Y*Y0000000000000000000y0000000000000h0000000000000h0000000000000Y*h*,1
s000000000s00s000000000000B000000000S*S00s000000000S*s+S0000000000000000000,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
000u0000000000000000000000u000000000000000000000000000000000000A00000000000,1
0000000000000000000000000000000000000000W0F0f0f0f0f0Z0000000000000000000000,1
0000000000S00s000000000s00s000000000s00s000000000s00s000000000s00s000000000,1
000000000000000000000000000000000000000000,1
f0f0f0f0a0,1
00000Y.Y*Y.Y+Y0000000000000000000y0000000000000Y.Y0000000000000i00000000000,1
F0f0f0f0f0f0f0f0f0i0F0F0f0f0f0f0f0f0f0f0i0F0F0f0f0f0f0f0f0i0F0F0,1
00y*y0y0y000000y000y0y00H0y000H00y0y*y0y000H000y0y00H00y*y0y0000y000y*Y0000,1
H*H*Y00Y*Y0Y+H+Y*Y000y*y*y*Y000000Y*H*y*Y0H0H00y0y0y*y*Y000000000000000Y000,1
*y*H*y*Y+Y*y*Y+y*H*y*y0Y*y*y*H*y*Y00Y*y*y0y0y*Y+Y0Y*Y*Y*Y0Y*Y0y*H*y*H*y*y*Y,1
"*y*Y*Y+Y*Y0Y*y*H*y0H*y*Y+y*y*y*Y+Z*y*y*Y+Y*y*z*Y+y*Y*y*z*y*Y+Y*z*H*Z,Y*H*y*",1
0000Y0y0y*h*h*h*h*h*h*h*h*h*Y.Z*b*S000000Y000000000000000000000000000000000,1
000000W0F0f0f0f0f0a0Z000000000000000000000000000000000W0F0f0f0f0f0f0f0f0f0i,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
V00000000000000000000000000v000000000000000000000000000000000v00000000000E0,1
0000000000000000000000000000000000000000000000000000000000000Z000000000000Y,1
00Y*H*y0Y*H*y*y0y00000y00H00Y*Y00H00y000000Y*y*H*y*y*y+Y00y0Y0000000000000y,1
I0Z+Z00z0Z*z*z+Z*z*z*I*Z0z*z*z*Z000z00Z*Y00000000000000Z0,1
i0F0F0f0f0f0f0i0F0i0F0F0f0f0f0f0f0i0F0F0f0f0f0f0f0f0i0F0F0f0f0f0f0f0f0f0f0f,1
f0f0f0f0,1
f0a0W0000000000000000000000000000000000000000000000000000000000000000000W0D,1
0f0f0f0f0f0f0f0f0f0f0f0f0f0i0F0F0f0f0f0f0f0f0f0f0f0f0f0i0F0F0f0f0f0f0i0F0F0,1
0000000000,1
000000z00y000000000z00y000000000z00y000000000H000000000000z00y000000000000H,1
0Y*y*y*Y00000000000000Y0y*Y+Y00y0000y0y00y0y*H*y0y000Y+Y*y*y0Y*Y00y*h*h*Y00,1
",S00S,b,S00000000000S,b,S0S,b,S*S,b,S00S,b,S*S,b,s+s,b,S00S,b,Z000000z00000",1
F0f0f0f0f0f0f0f0,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
000000,1
f0f0f0f0f0,1
"Y00000Y*y*y+y*Y0y00Y*Y,Y0Y,Y00Y*y*Y00Y+y*Y000Y*Y000Y*Y+y*Y0y00y*y*h*h*Y0000",1
00000Z0z*Z000000Z*Z000000000Z0z0z00000000Z0z*z0i00Z+z*Z0000z0z*Z00000Z*Z000,1
"00y0000y0000000y0000Y*y*H*Y*y+Y*y0Y+Y0000000000Y+h+Y00y000Y*y*Y,Y0Y00000000",1
000000z000z0i0z00000i00000Z0Z000000z00I00Z*Z00000000000Z0Z*Z0z0Z*z0z00z0000,1
00000000000000000000000000000000000000000000000000000000000000000000000,1
0000000000000000000000000000000000000000000000000000R000000000000z000000000,1
0,1
00000000r00r000000000z00z000000000Z*R00r000000000Z*Z00000000000000000000000,1
00y0Y+Y0000y00y0Y+Y*y0000Y+Y0Y+Y0000y000Y*Y0000y00y0000Y*y*y*y0000Y*Y000000,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
"000000r000000000000z000000000000000000000Z*Z00r000000000Z,R*Z,R00r000000000",1
0y000000000y00x000000000x00y000000000000G000000000Y000000000000000000000000,1
00000000000W000000000000000000000000000000000000000000000000000000000000Z00,1
"00Z,Z.R000000000000R.Z000000000000Z.R000000000000R.Z00z000000000r00Z,Z.Z000",1
00000000000000000000000000000000000,1
00000000000000000000000000000r000000000000i00000000000I000000000000z0000000,1
00000000000,1
"000z00r000000000Z,R00r000000000z00z000000000Z*R00Z0000000000000000000000000",1
"y0000000y00H00Y*y*y00y*Y0000000Y+Y0y*Y,Y*Y000000000000000000000000000000000",1
"0z0z0000z0z0z*Z+Z0000Z,Z*z+z*z+Z0z0Z+Z*z0z0000000Z*z0Z+Z0Z*Z0i0Z+Z*z*z0z*Z0",1
"00z000000000z00r000000000r00Z000000000000I000000000r00Z,R000000000Z*Z000000",1
000000X00y000000000x00X000000000000000000000000000000000000000000000x000000,1
"W.R000000000000R.W,R000000000000W,Z000000000000W.R000000000000R.Z0000000000",1
00000000000000000000000000000000000000z000000000r00z000000000Z*Z00000000000,1
0X000000000000000000000X00X000000000000G000000000G000000000000,1
"*y0y00y000y00000000000000Y*y0y0H0h0Y,Y0000H00000Y+Y00y000000y00y0000Y*y00y0",1
"000000000Z0z00i000z*Z0000000z0Z0000000000Z*Z0000z0Z,Z0z00z0z0000z00000000Z,",1
"000r00Z,R000000000Y*Y000000000000000000000000000000000000000000000000000000",1
"0000000000000000000000000000000000000000000000000000000000Z,Z*Z,",1
00r000000000000z000000000000000000000z000000000000z000000000000000000000000,1
00000000000Z.Z000000000000I000000000z00000000000000000000000000000000r00000,1
",b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,",1
*Z.Z00r000000000Z.R*Z.R00Z.R000000000Z.R*Z.R00Z.R000000000Z.R*Z.R00Z.R00000,1
H*,1
f0f0f0f0f0a0Z000000000000000000000W0f0,1
000000000y00y000000000Y*Y00y000000000Y*Y00z000000000Z*Y00z000000000W*Z00y00,1
000000,1
A0,1
F0f0f0a0,1
00000000000000000000000000000000000000000000000000000000000000000000S0S0000,1
y0Y*y*Y0y*y*y*y*H*y*y*y*y+Y*Y+Y*Y+y*y*y*y*y*Y+y*y+y+Y*y*y0y*H*y*y*Y*Y+y*y*y,1
"s+s,b,S00S,b,S*S,b,S*S,b,S*S,b,S*S,b,S*S,b,S*S,b,S*S,b,S*S,b,S*S,b,S*S,b,S0",1
"0Y*y*y*y*H*y*Y*y*y*y*Y+Y*y*s*y0Y*y*y*Y+Y*y*y0Y,Y*Y0y*y*y*H0y0H0y*y00y*y00y*",1
y*H*Y*Y*Y*y*y*y*y*Y+y*y*h*y+Y*H*H*Y*Y*y*y*y*h*Y+Y*y*Y0Y*y*y*y0y*y*y*y*y0y*y,1
"z,Z000000000z00Z.Z000000000000Z.Z000000000Z*I*Z00Z.Z000000000Z*z+",1
f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f,1
00000,1
0f0f0f0i0F0F0f0f0f0f0f0f0i0F0F0f0f0f0f0f0f0f0f0i0F0F0f0w00z0F0F0f0w00w0f0f0,1
*Y0000y0H00Y*Y00H00h00Y0000000000000Y*y*Y0y0y0y000y0Y*Y00000h00000y00H000Y+,1
"00000000000000000000000000000000Z,i,Z00000Z+Z*Z,Z0z00z0000000000000z0000000",1
"Y,Y*Y+Y*h*y0Y+Y0Y*y+Y0y*Y0000Y,H,y,Y*y*y*H*y*y*Y00H00H00y0Y*y*y+y+Y*H*y*y0Y",1
Y00Y*Y*Y*Y00Y*Y0H0y00Y*y*H0y*y*Y+Y0000Y*y0Y*y*y+Y*y*y*y*y*y*y0y*y0y*y0y00Y*,1
00000000000Z*z+Z00000000000000000000000000000000000000000000000000000000000,1
00000000000000000000000000000000000000000000000000000000000000,1
00000000000000000S0s00000s0000000,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
F0f0f0f0f0f0f0f0f0i0F0F0f0f0f0i0F0F0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0i0F,1
F0f0f0f0f0f0f0f0f0i0F0F0f0F0f0i0F0F0f0f0f0f0f0f0f0a0,1
"y*Y+y*y*Y,Y0y*Y000Y*y*Y*y*y*y0Y*y*Y*y*y*y*y00Y*y0y00H00H00y000Y*Y0000000y00",1
0y*y00y*y*y*Y+Y00y0y0Y0000000000000000000000000000000000000000,1
0f0f0f0F0w0z00w0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f,1
"h*h*y*y*y*h*h*h*z*y*y*h*h*h*h*h*h*h*h*h*h*h*h*h*i*Y+Y,Y*Z,Z*Y+Y*h*h*h*h*h*h",1
000000000Y*Y00y000000000Y*Y00z000000000Z*Y00y000000000Y*Y00000000000Y*Y0000,1
f0d0Z00000000000000000W0f0f0f0f0a0,1
000000000000000000000000000000000000000000000000000000000000000000000000000,1
F0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0,1
f0f0f0w000w0a0Z0000000000000000000W0a0Y000000000000000000000000000000000000,1
"Y+H*y*y*Y+Y*y*Z+Y00Y*y*y0y*H*y0H0Y*Y,Y0Y*y*y*Y0y*y*y0Y0000000000000Y0y*y0y*",1
*Y*y0y0000y00000000Y*Y0y000Y+Y*y*y000y*y*Y000Y*y*y*y0y*y*Y00y*Y00000y000Y*y,1
"000Y*Z00z000000000Y*Y,Y00z000000000Z*Y00Y000000000000H000000000Z*Y00Y000000",1
00000000000000000000000000000000000000000000u000000000000000000000000000000,1
0000000000000000000000r000000000000000000000000000000000000000000000000,1
f0a0,1
Y000000000000000000000000000000000000Y.Y00000000000y00000000000000000000000,1
000y*Y.Y*Y0Y*y0y*Y+y*y0Y*Y0y*y*h*y*y*H*y0y*h*y*y*H*y*Y0Y+Y0y*H*y*Y+Y*y+Y0Y*,1
