domain,class
0000000000,1
0U.u.U0000,1
00000U.U00,1
0000000000,1
"z0I0z*z+Z,",1
"*y0y*Y,Y*H",1
*I*z*H*z*z,1
"U00U,U0000",1
0000000000,1
"Y+Y*Y,Y*y*",1
",Z*z00z*z*",1
0000000000,1
0y00Y*Y+y+,1
",Z.Z,Z+Z*I",1
0000000h00,1
0000000000,1
z00Z*Z00z0,1
000Z.R0000,1
Y000000000,1
0000000000,1
*y+Y*y*y*y,1
0Z*Z0z00z0,1
0000000000,1
000000000i,1
",Y*Y,Y0y00",1
0000000000,1
0000000000,1
0000000000,1
"X,G,X*x*x*",1
",Y*Y,h,h,Y",1
"*X,G,G,G,g",1
",Y*Y,Y*Y,H",1
00y00x*g*g,1
0000000000,1
"x*g*y0y*Y,",1
"*Y,h,Y*Y,H",1
0000000000,1
"*Y,Y*Y,h,Y",1
"*Y,H,H,Y0y",1
0000000000,1
"U,",1
"*X,g,Y*X,x",1
"Y,h,H,h,H,",1
"X,X*x0x*X,",1
",G,G,X*X,g",1
"*y*Y0Y+Y,Y",1
"Z,s,s,z+s,",1
"Y*Y,Y,h,Y+",1
+Z*z*Z+z*i,1
Y0Y*y*y*Y*,1
*y*y*y*Y+Y,1
Y000000000,1
0000000000,1
0000000000,1
y0000H0000,1
h000000000,1
000Y*y00y0,1
z*Z*z0z*z0,1
0000000000,1
0000000,1
*y*Y000y0y,1
0I0I0Z0000,1
y+H*Y*y*y0,1
i*z*I*z0z*,1
0000000000,1
0000b00000,1
0000000000,1
"00000S,s,S",1
0H00y*Y+Y0,1
z*I*z*z*z*,1
0000000000,1
0000000000,1
00000000y0,1
0000000000,1
Z.Y00Y.Y00,1
y*y*y*H*y*,1
0Z.Z*z*Z0z,1
000000000Y,1
"0z*Z+z+z,z",1
0y00y0y*H*,1
"b,S*S,b,S0",1
*y*Y00y0y0,1
*y*y*y0y00,1
y*H*y*y*Y0,1
*Z*z00Z*z*,1
0h00000000,1
0000Y00000,1
000000Z*Z+,1
00y0y*y*y0,1
0Z*Z000Z*Z,1
*y*Y0Y*y*y,1
0y0000000y,1
0000000000,1
0000V00000,1
0Y*y0Y+Y*Y,1
0000000000,1
Y*Y+Y*y*y*,1
0000000000,1
0000000000,1
y*y*y*y+Y0,1
*z*Z*I*I*z,1
y000000Y*y,1
0000000000,1
*y*y*y*y0Y,1
Y*H*y*y*Y*,1
00000y00y0,1
y*y*y*y*y*,1
I0Z*Z000z0,1
H0Y*H*H*y*,1
*y0y*H*y+Y,1
0000000000,1
0000000000,1
0y*H*Y+Y*y,1
0h0H0y000Y,1
0000000r00,1
0000000000,1
0000000000,1
y0y*Y*y*y*,1
0Z*I*I*Z0Z,1
H*y+y*H*y*,1
0000000000,1
Y+Y*y*y0y*,1
0z*z0z0I*I,1
y*y*y*y*y*,1
y*H*Y00y*y,1
0y0y*y*H*Y,1
Y00y000000,1
00Y*Y000y*,1
*Z00I00Z*Z,1
0000000000,1
0000000000,1
Y*Y*Y0000y,1
I*,1
Y+Y*y0Y000,1
0000000000,1
h000000000,1
0000000000,1
r000000000,1
0000000000,1
0000000000,1
f0f0f0f0f0,1
0000000000,1
0W0F0f0f0f,1
00y00y0Y*y,1
*z*I*Z00z*,1
",Y0z*Y+Y*y",1
0I0z00Z*Z0,1
f0f0f0f0f0,1
F0a0,1
F0f0,1
0000000000,1
0000000000,1
f0f0f0f0f0,1
0000000000,1
00000000e0,1
",Y+Y*y*y*y",1
00Z*Z0z*z0,1
*y*y0y0y0H,1
Y*y*y*Y+Y*,1
"y*y*y*Y+Y,",1
0000z000z0,1
0y0H0Y*Y*Y,1
",b,S*S,b,S",1
00i0000000,1
*y*y*y0H0y,1
000Y0y*w*Y,1
000Y.Y0000,1
0000000000,1
f0f0f0i0F0,1
0000000000,1
00000000y0,1
+y+y*Y0Y.Y,1
Y*y*Y+H+Y*,1
0y000Y*y*y,1
*H*H*y*Y*Y,1
0000000000,1
0000000000,1
00000000Z.,1
y0y*y*H*y*,1
0000000000,1
Y.Y+Y.Y+Y.,1
F0,1
*y*y*H*y*y,1
"W+s,B,f,S.",1
"H,y+y*y+y*",1
0z*z0z0z*i,1
*Y+Y*y*y+Y,1
00000000Z0,1
000000,1
000000z00z,1
Y+Y*y*H*y*,1
00z*z0z00z,1
.Y00000000,1
Y*Y.Y00Y.Y,1
y+Y*y*y*H*,1
Y*y*Y0y0y0,1
y00y*y0Y*Y,1
*z*z*z*z*z,1
0000000000,1
0000000000,1
",Y*Y*y*Y00",1
0000000000,1
0f0i0i0F0F,1
0000000000,1
0000h00000,1
+Y*h*y0y0H,1
0000000000,1
0000000000,1
Y*y00y*Y*y,1
"0Y*y+Y*Z,Y",1
y*y*y*y0y*,1
0000000000,1
0y00y000Y*,1
0000000000,1
",b,b,b,b,b",1
",b,b,b,b,b",1
",b,b,b,b,b",1
0000y00000,1
y*y0y*y000,1
y0y000Y*y*,1
*H*y+y*H*y,1
0Z00000000,1
000000000Y,1
"S*s+S,s,Z0",1
0000000000,1
y*Y+Y0y*y*,1
z*z*z*z0z0,1
0000000000,1
h*y00y*y0y,1
"s0S,b,Z0Z*",1
y*Y000Y*Y0,1
*Y*Y*y*y00,1
0000000000,1
0000000000,1
y*y0y*y*Y0,1
*z0I0z*z0z,1
*H*Y+y+Y*H,1
"Z0z0z*Z,Z0",1
H*h*y*y+y*,1
00Z+Z*Z*Y+,1
000Y*y+Y*y,1
z*y0z*z*z+,1
0Y*y0y*Y00,1
*y*y*H*y*Y,1
0000000000,1
Y00y*H*y*y,1
",b,S*S,b,S",1
Y*Y0y*H*y*,1
y*y*H*H*y*,1
+Y*Y+Y*Y+Y,1
000z0z0z00,1
*Y*H*y*y*y,1
00y0Y+Y*y0,1
0000000000,1
y*y*H*Y+Y*,1
.Y+Y*Y+Y*Y,1
f0f0f0f0f0,1
0000000000,1
Y+Y*H*y0Y*,1
+W*e*z*v*z,1
H*Y+Y0h0y*,1
0000000000,1
"*Y*y*Y,Y+y",1
"H*y*H*Y,Y*",1
*y*y*y0h*Y,1
0h0y*y+Y0y,1
00000,1
000Y*H*y0y,1
0z*z+i+z*Z,1
00000Y*Y00,1
0Y+Y00000y,1
0000000000,1
Y*y*y0y*y*,1
",I,F,z,w,Z",1
H*y0y*y*Y0,1
0000000000,1
*y*y*y*H*Y,1
Z*z*z*Z+Z*,1
000000h000,1
00000y00y0,1
0d0Z000000,1
000B000000,1
0000000000,1
Y00Y*y*y*H,1
z*z*I*I*z*,1
"Y,Y0y*Y+Y0",1
"+s,b,S*S,b",1
0000000000,1
00000000Y*,1
Y0y*h*Y00y,1
z000000000,1
0Y00Y*y+Y*,1
z*y*z*Z*Y*,1
0000000000,1
0Y*Y*y0y00,1
"z*Z+Z0Z,I,",1
Y0Y*y*H*y*,1
Z*Z+z+Z*z0,1
y*y*y*Y*y0,1
0000000000,1
0Y0000y00Y,1
z*z*Z0z0z0,1
0000000000,1
*Y+y+Y*Y+y,1
*I*I*z*z*z,1
y*Y*y+y*,1
z*,1
Y.Y*Y.Z000,1
"0000000Y,Y",1
0000000000,1
0000000000,1
Y*y*y+Y*Y+,1
z*I*z*I*Z0,1
*y0y*y0Y*H,1
H*y*H*y*H*,1
0000000000,1
0f0i0F0i0F,1
000000000Y,1
000Z*Z*Z0Z,1
Y+y+Y*y*H*,1
*Y0y*y0y*y,1
000000Y000,1
"Y0y0H0y*Y,",1
y*H*y*y0y*,1
00Y*y0000H,1
*y*Y+Y0y*y,1
0000000000,1
"Y*Y,y+y*y+",1
"*I*y0Y,Z*Z",1
"*y*y*Y,Y*y",1
0H*y*y*y*y,1
000Z*Y0000,1
*Y+H+Y*Y0Y,1
0z*Z+Z*Z+Z,1
*y0Y*y*H*Y,1
*h*Y*Y0000,1
0000000000,1
0Y.Y000000,1
0Y*Y0H0Y*y,1
*w0w0000W*,1
0000000h00,1
0000000000,1
0000000000,1
0z00z*z00I,1
0000000000,1
0y*H*y*Y00,1
Y0h0y*y*Y+,1
y*y*y*y*y*,1
Y*H*H*H*H*,1
0000000000,1
"*z*Z,Z*Z+I",1
*H*y*h*y*y,1
"*z0z*I*Z,Z",1
F0f0f0f0f0,1
0000000000,1
y*y*y*y+Y*,1
z*Z0Z*z*z0,1
0H0y000Y*Y,1
*Z+z*z*z*I,1
y*Y0Y*Y0Y*,1
"z*z*i*W,i,",1
*y*y*y*y*y,1
*Z+Z*I*z0Z,1
0000000h00,1
*y*y*Y0Y*y,1
z*I*Z.Z00Z,1
y*Y00y*Y+Y,1
I+z*z+z+z*,1
*Y+y*y*y*y,1
z*z+Z*z*z*,1
*y*y*y*y*y,1
"Z+z*z+Z*Z,",1
"*Y,Y*y*y*y",1
I*z*z*Z*I*,1
0y00000000,1
0000000000,1
*Y*Y*y0y*y,1
Y00h00Y*Y*,1
",i,Z*Z,z,z",1
H*H*y*Y*Y0,1
00000000Y0,1
F0f0f0f0f0,1
0Y*Y00s000,1
0000000Z.Z,1
H0000y0Y00,1
*Z+Z*z*z*z,1
Y*Y0y*H*y*,1
z*z*I*I*z*,1
0000000000,1
0000000000,1
y*H*Y000y*,1
z*z*Z0z0I0,1
Y*Y00Y*Y0h,1
0z*Z000000,1
0000000000,1
y0000y00y*,1
*Y00000000,1
H0y*y*y*y*,1
"*Z0z*i*Z,Z",1
"+y*y*Y*Y,Y",1
00000z0000,1
0000000000,1
*y*y0y*y*Y,1
*z0Z*Z00z*,1
000000i000,1
*y0000y*y0,1
0I00z*Z000,1
0000000000,1
Y00Y*Y+Y*y,1
Y*Y00Y*y*y,1
0000000000,1
00y00000Y+,1
I*z*I*z*I*,1
0000000000,1
*I*Z0I0z0I,1
.R*Z.R00Z.,1
0000000000,1
0G00000000,1
y*Y0Y*y+Y*,1
y*Y*y*y*y*,1
00000y000y,1
0000X00000,1
00000000x0,1
*y0y*H*y*Y,1
0000000000,1
"0000Y.Y*Y,",1
H*y*Y+Y*Y+,1
0z000Z*Z00,1
d0,1
0f0f0f0f0f,1
0f0f0f0f0a,1
b*b*,1
f0f0f0f0f0,1
0000000000,1
0f0i0F0F0F,1
0000000000,1
"Y*y*Y*Y0Y,",1
"z*Z,Z*z*z*",1
*y*y*y*y*y,1
Y+Y*y*H*Y.,1
"y*H*Y+y*Y,",1
+Z*H*z0Z*I,1
0000000x00,1
0000000000,1
0Y*y0y0000,1
Z*z*I0Z*z*,1
"R00Z,R0000",1
+y*y*y*y*Y,1
Z.Z*Z+z*z+,1
0000000000,1
*y*y*y0y*H,1
"0Y*y*y*Y,h",1
00y0H0y00H,1
00I0000Z*z,1
0000000000,1
0Z*z*z0I0Z,1
0000000000,1
f0f0f0f0f0,1
0i0i0F0F0f,1
000000,1
*Y0000Y*y*,1
0000000000,1
*H*y*y0y*y,1
0h0y*y*y0Y,1
0000000000,1
0000000000,1
0000000000,1
f0f0f0f0f0,1
0000000000,1
*y*y*y0y*H,1
*y*v*E*y*y,1
0000000000,1
0000000000,1
00Y+Y000Y+,1
"Z,S0S,b,Z*",1
h*y*y*Y+y*,1
z*Z+Z*z*i*,1
y0H*H*y0Y+,1
0000Z*z000,1
0000h00000,1
H+Y*H*Y+y*,1
"z*z*i*z*Z,",1
000y00Y*Y0,1
0000Z*z*I*,1
f0f0i0i0F0,1
+Y*y*y*H*y,1
"0y00Y,Y+Y,",1
0Z.R000000,1
H0Y+Y*Y+Y*,1
z*I*z*z*z*,1
0000000000,1
.Y+Y*Y0Y*y,1
"z,Z0z0Z+",1
0000000000,1
00y000000y,1
00I000z0I0,1
00000000Y.,1
0000000000,1
0000000000,1
z0z0Z*z*z*,1
000H000y0y,1
*z*Z+Z*I*z,1
R000000000,1
Y*y*y*H*Y+,1
"y*Y,Y*y*y*",1
00000000Y.,1
"0R.Z.z,R00",1
000R.Z.Z.R,1
R00z000000,1
0000000000,1
0000000000,1
y0Y*h*y*y*,1
y*y*y*y*H*,1
00Y.Y00000,1
*Y+Y*Y.Y00,1
Z*Z0z0Z*Z0,1
0y*H*y*y0H,1
Y*Y*y*H*y*,1
*Y000Y*y*y,1
000000Y000,1
*H*y*Y*h*H,1
*z0z000z00,1
00000000y0,1
0000000000,1
0000000000,1
0000000000,1
0000000000,1
0000000000,1
0000000y00,1
+Z*z*z*z*z,1
*y*y0Y*Y*h,1
"*X0x*X,x,x",1
0000000000,1
0000000y00,1
000y0000y0,1
0y000000y0,1
0000000000,1
F0,1
00Y*y0y000,1
"b,S*S,b,S0",1
y*y*y*h*y*,1
"000000S*S,",1
0000000000,1
Y00y0y0y0y,1
*Z00000Z*Z,1
a0,1
f0c0,1
0000000000,1
0Z*Z000000,1
f0f0f0f0f0,1
f0F0,1
0000000000,1
00000000h0,1
0000000000,1
f0f0,1
0,1
f0f0f0f0,1
a0,1
"+Y*y*H*Y,y",1
0000000000,1
*y*y*y*Y0Y,1
I*Z0z*z*Z+,1
"z,Z0000000",1
y0H*y*y*H*,1
h*y*y*y*y*,1
f0f0f0a0,1
f0U0000000,1
y00y0y*y0Y,1
0000000000,1
000000000y,1
00H0y*H*y0,1
00000R*S00,1
0000000000,1
0000000000,1
0000000000,1
0000000000,1
F0f0a0,1
0000000000,1
0000000000,1
0000000000,1
0000000000,1
A0,1
0000000000,1
0000000000,1
f0f0f0f0f0,1
0y0y*Y0000,1
f0A0,1
0f0f0i0F0D,1
0000000000,1
f0f0f0f0f0,1
f0f0f0a0,1
"0y0Y,Y,Y,Y",1
0y*Y000y0y,1
0Z00000000,1
"0000Z,R000",1
0r00000000,1
0000000000,1
0000000000,1
0000r00000,1
0000000r00,1
0000000000,1
0000000000,1
0000000000,1
f0f0f0f0f0,1
f0f0f0f0f0,1
0000000000,1
Y0y0y0y0y*,1
z+Z*z*z*Z+,1
0000000000,1
0f0f0f0f0f,1
*Y00000000,1
0000000000,1
y*y0h0Y000,1
0000000000,1
0y00000000,1
y*Y0000000,1
Y000000000,1
000Y*H*y*H,1
0000000000,1
F0F0,1
0000000000,1
0000000000,1
0000000000,1
0000000Z*Z,1
*Y0y000000,1
000z000I00,1
0000000000,1
H0y*y*H*Y*,1
y*Y0000000,1
0000000000,1
0000000000,1
0000000000,1
a0,1
00000y0000,1
"00Y,Y+Y,Y*",1
0z0000Z*z*,1
0000000000,1
00X*Y00y00,1
"Y0H0y*Y,Y*",1
0z0z00z0z*,1
000000000y,1
.R00000000,1
H*y*Y*y*y*,1
"+y*Z.Y,H,Z",1
0000000000,1
w0f0f0f0f0,1
00Y*y*Y000,1
y*H*y0y00y,1
",b,b,b,b,b",1
",b,b,b,b,b",1
",b,b,b,b,b",1
"b,b,b,b,b,",1
",b,b,b,b,b",1
",b,b,b,b,b",1
0000000000,1
0000000000,1
0000000000,1
0000000000,1
0000000000,1
*Y00y0y*y0,1
0Z*z*I*I*z,1
*y*y*y*y*H,1
"*y*y*Y,Y0Y",1
0000000000,1
0000000000,1
0000y00z00,1
"Y+y,H,Y*Y,",1
Z*z*z*z*I*,1
0s00s00000,1
000000s00s,1
0000000000,1
000Y*Y00y*,1
y*y*Y+y*y*,1
"Y*Y.y.Y,Y.",1
h*h*b*S000,1
0000000000,1
00000h0000,1
0000000000,1
"I+Z*z*b*S,",1
Z*Z.Z*Z.,1
y*H*y+y*y*,1
*Y+Y*H0H0H,1
*H*y0y*y*y,1
*Z*z*z*z0Z,1
*y*y*H*Y*Y,1
*y*H*H*y*H,1
*Y*Y*Y+Y*Y,1
z+Z*z*Z0I0,1
0000000000,1
0000000000,1
0000000000,1
0000000000,1
0000Z.R000,1
"Y,Y,Y+Y*y*",1
"H*H*Y,Y.Y.",1
000y00y000,1
H*y*y*Y+Y0,1
0I00z00000,1
0000000000,1
",Y*Y00Y*y*",1
"s,s,b,Y000",1
*H*y00y0y0,1
".Y+Y.Y+y,Z",1
Y000000000,1
Y00y*y*y*y,1
z*Z+Z*z*z*,1
*y*H*y*Y*y,1
y*H*y*Y*y*,1
00h0000000,1
y*y*Y0h0Y*,1
"V.e.S*S,b,",1
0000000000,1
+Z*Z+Z00z*,1
0y*Y+Y000Y,1
y*y*y*Y00Y,1
Y00z000000,1
0Y+Y000000,1
y0Y*Y+Y0y0,1
Z0z*z*Z+Z*,1
000000000Z,1
0000000000,1
0000000000,1
0z*z0z0z*z,1
0000000000,1
00000000y0,1
00000h0000,1
0000000000,1
0Z.R000000,1
0000000000,1
A0,1
F0f0f0f0i0,1
00000000y0,1
*H*H*Y00y*,1
0000000000,1
",Y*y*y*y*y",1
00000Z*z*z,1
0000000000,1
y*y*H*y*y*,1
00Z+Z*z0z*,1
a0,1
f0f0f0,1
0000000000,1
0000000000,1
Z+Z*Z.Z*z*,1
*y0y*H*y0y,1
00Z*z0z0I0,1
0000y00Y00,1
*y*y0h0y*Y,1
