domain,class
"Y.z.Z,Z0z00Z.Z.Z.Z.Z.W*W.",0
z0,0
.z.F.W.W.Z*z0W.w.W.Z00Z.Z,0
Z00,0
.X*Z.Z*z*z*W0W+W.F.W.W.W.,0
z0,0
W.Z*z0Z*,0
Z.Z000,0
Z*z*z*,0
.Z.z.Z.Z.Z+Z.Z.z.z.z.Z00z,0
Z*,0
"Z,Z*W.Z0z0",0
Z.Z0Z.W0W.F.f.Z000,0
Z00W*W.,0
00Z*,0
i0i0i0i0,0
*W.w.Z+Z000,0
"Z.Z*z*z*Z.Z0Z.Z,Z0Z.z.",0
.W+W0W.W.W.W00W.W*W.W*W.W,0
i0i0i0i0,0
F.f.i.,0
Y0y00,0
"Y,Y*Y,Y.",0
".w.w.W.W.Z,W.W.W.W.w.Z+Z.",0
Z.z.y.W.Z00Z.I.Z.Z.Z.,0
0W.,0
X00,0
Z00Z.Y00Y.,0
y.Y.H.,0
Z.Z.z.W00W.W.I.w.W.,0
Z.z.Z.Z00Z.z.I.i.Z.,0
0W.Z+,0
"X,",0
F.W.w.,0
"y.Y.V.X,x+X,X.X+X00",0
"00V.v.X+X,X*X.X,y,V.E.X+x",0
X00,0
Z.,0
Z.Z.Z.,0
"w.Y.W.W.W.F.w.W.W.X,",0
Y.W.W.,0
Z.Z.z.,0
"0Y,Y.Y+Y00",0
i.I.I.,0
",y+Y.X*x*y+y+W.H.w.w.F.X,",0
.Y.H.y.Y.Y.H.H.H.Y.Y.Y.Y.,0
"F.W.W.Y,Y.Y.Y.",0
z.,0
".X.X,X.Y,W.W.X+X.",0
z.z.z.,0
+I*I+I+z+I+I+I+i+I+z+i+z*,0
w.W.W.,0
s0,1
0,1
W.,1
r0U+,1
s*s0,1
*,1
s*,1
s0,1
*,1
b*,1
B0,1
*v0,1
S*,1
S*,1
s*S+s*,1
s0,1
0,1
00,1
V00,1
S0,1
S*A*S00,1
00,1
s*,1
S*,1
S00,1
0S*,1
00,1
b*s*,1
S*,1
"s*s*s*s*B*S+S*s+s,S,S*S,S",1
S*S0s*,1
0s*,1
0,1
S+,1
S*s*,1
Z+Z0Z.Z0Z+,1
Z+Z0Z*Z0Z+,1
"Z*Z*Z.Z*z+W*z*Z*Z.Z*Z,z+z",1
0,1
0,1
r0,1
W0,1
0S*B*s+s*B*,1
B*,1
s*s*B*,1
"+S*S,s,S+S,S*S+",1
*,1
T*b*s00,1
0s*,1
s*s*s*,1
s0s*S+S*,1
0,1
S*,1
s0,1
"w,z,F,z+w,z,F,y+z+z,I,z,F",1
"+I+s,z+z,w,z,w,z+z+y+s+z*",1
0,1
0Z+,1
e+E+E+E+E+E+E+v*v*v0,1
S.S*,1
0,1
0,1
V*,1
"+Y,Y,y+i+z,y,z,z,y,y,y,y,",1
S.S*S.,1
"S,S*S.",1
"s,Y+V,Y*Y,Y+y*y*Y0Y,Y,y,y",1
"0Y,Y,y,y,Y0Y,Y*Y,y.y.Y+Y,",1
0,1
V0E0,1
S*s0,1
"S,S*",1
w+s*S00W+B*,1
0R+,1
F*B*,1
v00,1
U*,1
"S,S*",1
Z+Z0Z+,1
Z+Z0Z+,1
0,1
s+s*s+,1
0,1
S+s*s*s*B*s*B*,1
0s0s*,1
Z0i0i0,1
0,1
00,1
00,1
s*,1
v0,1
00S*,1
"S,",1
s+,1
0,1
"0R,",1
"0R,",1
W.S*,1
"S,S*S.",1
W.,1
E*,1
0,1
0,1
"S,S*",1
S*,1
y*Z0Z+,1
Z.Z0Z*,1
Z+Z0Z+,1
Z.Z0Z+,1
Z.Z0Z+,1
Z+Z0Z+,1
0R*,1
Z+Z0Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+Z0Z+,1
Z+Z0Z.Z0Z+,1
0,1
R*,1
Z.Z0Z+,1
Z+Z0Z.Z0Z+,1
Z.Z0Z+,1
+,1
z0Z+,1
Z+Z0Z+,1
v0R*,1
Z.Z0Z+,1
z0Z+,1
Z+Z0Z+Z0Z*,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
w+s*,1
0R*,1
Z+,1
v0Z*,1
v0Z*,1
V0Z*,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
0,1
Z+Z0Z+,1
0,1
r0,1
0,1
0,1
0,1
"w0W,",1
Z.Z0z*,1
Z.Z0z*,1
0S*,1
"S,W*S.S+S.S*S,s+W*S.S,s,s",1
0,1
0,1
0W*,1
0W*,1
0U*,1
0U*,1
Z+Z0Z+,1
Z+Z0Z+,1
"s.S*S,s,s.S*s+",1
0,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
w0W+,1
s*W00,1
"S,S*",1
S0s*,1
y0y*y0Y.,1
*Z.V.R*V.v.R*Y.V.R0Z.R0Y.,1
"+Y*z*y*y*h*y0h*y*Y.Z+Z,Z+",1
"y*y+z+y+z+y*Z,z+y*y+I+Z*Z",1
Z*y*Z0i0,1
"h*H*y*z0z*z*y*Z.Y,Y+H+",1
"R*Z,W.R*V.R*r0Y.V.Z0Z.",1
"z+y*z*z*z*Y+Z0I0Z*Z,Z*Z.",1
I0Z+,1
u0W+,1
0U+,1
s*s*s*,1
0R*,1
S.S*W+,1
*,1
s+s*,1
w0Z*,1
w0Z*,1
w+s*,1
Z.W0Z+,1
Z.W0Z+,1
z0W*,1
z0W*,1
0,1
V*W0Z+,1
0R*,1
0R*,1
W*,1
w*Z0Z*,1
w*Z0Z*,1
0U+,1
0,1
"0S,B,",1
0,1
0,1
*,1
"s0B0S*s*S,",1
S.S*,1
w*S+,1
00S*s*,1
"z+z,Z0",1
S.S*S.,1
S.S*,1
0,1
0,1
Z+Z0Z.Z0Z+,1
S.S*S.,1
W+U0,1
w0W*,1
z0V*,1
w0U*,1
s0S*,1
0W+,1
0W+,1
0W+,1
0,1
Z+Z0Z+,1
s*s0,1
*,1
Z+Z0Z.Z0Z+,1
"T,",1
S*,1
S.,1
"B*S,S.S,S*s*S,s,s,S*s*B*s",1
"00S*S+s,S*S+s,S*S+S,S+s+s",1
"S*s*S0S*S+S,",1
U*,1
0,1
"S+S0S*s+s*s*S,S*s*",1
",S+s+s,B,s,s+s,s,s+S,s,s+",1
S+s+,1
"s+s+s,s,s+s+S,s,s,b,s+s,s",1
"b,B,S.s,S.S,",1
"B,S*S,s,s,B,B,s,s,B,s,s,s",1
",s,s,s+s,B,S,S+S,s,s,s,s,",1
"I*z+z*z+z+z*Z000Z+Y,I,",1
"z*Z0H0z*Z+Z.z,z,Z.",1
"S,S,s+B+S,s,s,s,s,S.s,s,S",1
"s+B+s*B*b*S+b+s,S.S,S.S*S",1
",S0S,S+s+S,s,S+S,s+B+s,S*",1
"s,s+s+b+s+s*s*s+s+s+B+b+s",1
0,1
"S,S*S,",1
"Y,",1
"s*s*s*s*s*B*s*S,S*B*s*s*s",1
"s*S,S*S+S,S*S,s,S0",1
S000S*S+S*S.,1
S0B0s*s*s*,1
"S*s*s0S*B*s+s*s*S+b+S,S*S",1
"s*s*s*S0s*S,s,S+S*",1
"B*s*B0S,",1
"S,B,S*S,S*s*S,S*",1
"0S,s,",1
"*S,S*S,s+s+S,S+s+S*S+s*s+",1
"s,S,S,s,S+S,S*S0S+S*S+",1
"S.S,s+S,S*s*S,S+S,s+s,S*S",1
0,1
s00,1
B*,1
"00S,",1
Z0,1
S.S*S.,1
0,1
"S,S*s*S,",1
"s*s*s*s*S,S*s*b*",1
*S0,1
"S000S,S*",1
"i+i+i*Z0I0Z.Z+z+Z,Z*Z,Z+Z",1
*,1
S*,1
v0,1
S.,1
W.,1
"+s*S,S*S,S+s+s,S*S,s,B,S+",1
"S,S*",1
"S,S.",1
"S.S,S.S,s.s,S.s,s,s,B,s.s",1
"s,s,s,B,s.s,B,s,b,S.s,b,s",1
s*S0s*,1
S+s+s+s*w+B+s*s+s*b*S*s0s,1
0,1
b0,1
s00,1
S*,1
".v,v,V.y.y.w,Z,w,y,v.H.v,",1
"s,s,s,s,w,s,s,s,s,s,w,W,S",1
W0,1
0s*,1
0s*S*,1
0R*,1
*S*,1
S.S*,1
S*s*,1
s*S0s*s*,1
s*S000,1
s*,1
v00,1
"W,",1
0,1
Z+,1
u0Z+,1
W+,1
z0,1
z0,1
"s*S,S*s*s*S0S*B*s*S+S*",1
e+I+Z0i0i0i0,1
0,1
"s*s*S,S*",1
S*S*b*,1
V00,1
*,1
0Z+,1
z0Z+,1
z0Z+,1
z*w*z0Z+,1
0,1
",S*s+S*S,S+S*S+S*S+s*B*s*",1
"S,s,S*S+B+s+s*s*S+B+b+B+s",1
0S*,1
0S*,1
00,1
0W+,1
z0W+,1
W*,1
0,1
0,1
z0W*,1
0W*,1
0W*,1
0W*,1
"W*S.S+w+w+W*s+S.S,w,S+w,W",1
"0Y.Y,Y0Y.R,Y.",1
"H0Y.Y.Y.Y,",1
Y.Y00Y.Y+,1
"Y.Y,Y*Y.Y.Y0",1
Y.,1
*,1
0,1
0,1
0,1
s*,1
0,1
w0,1
0,1
"S,s+S*s+s+s*s*s+B+s*s*s+s",1
s*,1
0S*,1
*,1
s*,1
0,1
"v,v+V00",1
0,1
s*s0s*s0s*,1
",z+i+s,s,i,s,s+b+I,s,s+I,",1
",z+i+s,s,i,s,s+b+I,s,s+I,",1
s*s*s*s*,1
S*,1
e+e+i+e+e+e+e+e+e+e+e+v+v,1
*,1
0,1
0Y+,1
0Y+,1
Y+,1
W+S*,1
"0R,",1
"w+W*w00W,",1
U+,1
S.S*S.W00,1
"h*y*y+Y,Y*Y.Y+Y0y0Y+Y.Y.Y",1
s*s*,1
000,1
000,1
s*,1
s000,1
"y.y.Y*Y,Y.y.y.",1
0,1
y00,1
0,1
y*y+,1
00,1
Y*Y+,1
0,1
S+,1
W.,1
s*s*s*,1
0S*,1
0,1
0,1
"S,S+S00s*s*S,S*",1
"S,S*",1
S.S*,1
U*,1
B*s+,1
S+S0,1
"S,s,s,s+s,",1
"s*s+s,B,b,s,s+s,s,B,B,s,S",1
"*z0Z*y*z*z*Z,Z+Z,Z+Z,z,Z*",1
"Z*Z00Z*z*z*z*Z.z,H,z.z,z,",1
",S+S,S*S,B,s,S.S,b,s,s+s,",1
",B,s,s,B,B,s+S,S.S,S.S,s,",1
"S*S00S,B,s,T.S,S.",1
"*s*S+s+s+S,s+s+s,S*S+s+s+",1
"b,s,R.R,s,s,S.S,s,s,s,s,S",1
"B*S,s,s+s+s,B,s+s+s,S,S+S",1
0,1
0,1
W+,1
S.S*,1
s*s+S*B*s0S+,1
"s,S.S+S0s*s0s*s*B*",1
*,1
"W,S*S+s,",1
0V*,1
B*s*,1
"*s*y*Y.Y.Y000Y.S.Y*Y.y,Y.",1
0,1
"*s*s*s*S*s+s*s+s*b*S,s+s*",1
S*,1
S*,1
0,1
"Y,",1
"Y,",1
"*s*B*s*B*S,S*b*S,S+s+s+s*",1
.S*s*s*S*s+S*s*s+B+s*s*s+,1
s+B+s*s+s+B+s+s+B+s+s*S+S,1
"s+s*s*s*s*s*s*B*s*S+s,S*s",1
"I,y+h+Y*y*z*y*z0Y*Y,",1
"*y0Y,y+y,H,Y*Z,y,y+z,Z.Y+",1
"S*B+B*S*s*S0S,S*s*s+S*s*s",1
s*b*s*s*s*S*S*s*B*B*s*s*s,1
+B+B+s*s*s*S*s*S+S*s*b*s*,1
s+S.S+s+s+s*b*S*S*s+B+S*B,1
"*S+s,s+S*s*S+s+s+S*s*B*S,",1
"+s,S*s*s+s*s+s*S+s*S,S*s*",1
s*b*B*s*s+s+S*S+s+s*s*s*s,1
"*s*s*S+s+S*s*s*s+s*S,S*s+",1
"*S,S*S*S*s*s*s*s*S+S*s*s*",1
s+,1
*S+s*S*,1
B0S+S0s*s*,1
*,1
0,1
"S.S*S,",1
0,1
"S*S*s*s*S,B,S*s*",1
"s,s+B,s,s,S,s,B,s,b,s,s,S",1
",s,s,B,b,S.S,s,s,B,s,B,B,",1
"s,s.S,s,B,s.s.s.s,s,s,B,s",1
+S*,1
W+,1
W+,1
0,1
0,1
".T,B,S.s.S,s,S.S,S.S,s,s,",1
"s*S+s*s*s*s*s+s+s+B+s,B+s",1
",Y*Y.Y+h+Y00Y+Y,Y.Y*Y.Y,Y",1
"W,S*",1
*,1
"s*s*S,S*s*",1
"s*S,S*S+S0s*b*s*S*",1
0S*,1
"s*s*S*S*s*S+s*S+s,s,S*",1
Y*,1
0,1
Y*,1
Y.Z0H0Y.,1
Y00Y.Z.I.Y+Z.,1
Z+,1
Y.,1
Z0,1
z00Y*,1
Z0H0Z.,1
"0Z,",1
0,1
e+E+E+F+E+E+E+v*v*v0,1
w+,1
"S+B+S*S+S*s*B*S,S*s*B*",1
",W*S.W,s+F+F+W.W+s+S0S+s*",1
"S,",1
0,1
s00s*s*B*s+,1
".S.S,s,s,S.S,s.s,B,s,s.s,",1
"+s*s+F+W,S*s*S,S*S,w+W*W,",1
"s+s*s+F+S,S*s+s*s+s+s+s+w",1
s*S*S0s*,1
0,1
"*y*Z0Y*y*z*Z+z+Z,Y*Z,y+I+",1
z*z*Y+z+z+y*y*y0Y+y*,1
S*,1
"s*s+S*W,W+s+s,w,w+S0W,s,W",1
"s+b+w*W+W*s+S,w,w+s,s,W*S",1
S+S*S0,1
"S,S+s,S*s*s*S0S+S*s*S,s+s",1
"S*s*S*s*s*B*S,s,s,s+S*S,S",1
0,1
*S+s*,1
s*,1
"+E,e,v,E,v+e+v,v+E,v,v,e+",1
"B,b,s+s+s+s,s+s+b+s+s+",1
F*s*,1
"S,T*",1
F*B*,1
"s,s,S.S,s,s,s,s,s,s,s,s,s",1
"s+s,s,s+s+s*s*B*s+B+s+B+s",1
s*B*,1
"+s*s+S,S0S+S*B*s+S*s*S,S*",1
W+,1
s*B*s*s0S*s*s+,1
0,1
0,1
"S,S*s*s*B*s*S0S+",1
"S,S*s0S+s+S*S.S,s,B,S+s,S",1
*,1
S.S*w*,1
v*,1
0W+,1
0W+,1
z0W*,1
z0Z+,1
z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
"W+S*s*w+s+w,S+S*W,W0W*",1
"W+W,W00W+",1
0,1
y*y*H*y*Y0Y*y0Y+Y.Y*,1
"y*y*Y0y0Y*y+Y,",1
"s*s+s,s+s+s,S*s+s+S*s*B*s",1
s*s*B*S+S*S+B+s+s+s+B+s+s,1
S.S*S.,1
"S,S*",1
U*,1
Z+,1
"S*W,S+W.S*s*S.W+W,W00S+w,",1
0,1
0Z+,1
0Z+,1
0W*,1
0W*,1
0Z*,1
w+,1
"R,",1
0Z+,1
0Z+,1
S+,1
0,1
z*z0,1
z*z0,1
S.S*S.,1
s*,1
"S,S*",1
"0W,",1
B*B*B*,1
S+S*,1
b*,1
W.S*,1
S.S*,1
*,1
0,1
z0Z+,1
V0,1
0S*,1
0,1
W0W*,1
S.S*S.,1
"S.S*T,",1
W.,1
"Z,S0",1
v*Z0Z+,1
v*Z0Z+,1
Z.Z0Z*,1
Z.Z0Z*,1
*,1
B0,1
"z0W,",1
"0W,",1
*,1
0,1
w0W*,1
"S.S*w*S.S,",1
w+s*S00S*,1
0,1
S.S*W00,1
0,1
0,1
z*r00,1
0W*,1
0W*,1
S.S*,1
0Z*,1
z0Z*,1
*,1
0,1
W+,1
"S,S+",1
S+,1
0U*,1
0Z+,1
r*,1
*,1
0W*,1
w0W+,1
w0W+,1
Z.Z0R+,1
r0W+,1
W+S*,1
s*,1
0,1
S+S*,1
"S,S*S,",1
0,1
w0W+,1
0,1
"S,S*S.",1
"S0W,",1
W+,1
W+,1
s+s*,1
w+,1
V+,1
"S,S*",1
w0V*,1
s+s*,1
0V*,1
0,1
0,1
0,1
w0Z+,1
w0Z+,1
0W*s+s*,1
s+s*,1
0,1
z0W*,1
z0W*,1
0,1
"S,",1
W+Z0,1
W+Z0,1
S.S*W00,1
W.S*W00,1
"s+s*W+w,s+",1
0U*,1
0U*,1
Z+Z0Z*,1
Z+Z0Z*,1
w0,1
S.,1
W+S*,1
S.T*S.,1
S.S*,1
"w*S,s+w,",1
w0W+,1
w0U*,1
"S,S*S.",1
"W,S*",1
"0W,",1
"S,S*",1
s*,1
0Z*,1
S.S*,1
z0W+,1
0,1
0,1
0,1
"S,S*s+f+",1
U*,1
0,1
0,1
v00,1
v00,1
s+s*,1
v*,1
0W+,1
r0W+,1
0,1
R*,1
"S,S*",1
s*s*s*s*w+,1
Z*,1
Z*,1
S.S*S.,1
s*,1
0R*,1
0R*,1
*,1
*,1
0s*,1
0,1
S.S*S.,1
w+,1
*,1
W+S*,1
v*W0W*,1
v*W0W*,1
0S*B*s+,1
S.W00W*,1
0Z+,1
0Z+,1
"0W,",1
S.S*,1
0W+,1
w+s*,1
u0,1
s0,1
0R*,1
a*y*Y.R*a+Z*Z.Z0Y.Y0Y.Z+R,1
w0,1
0,1
"W+S.S*s+S*S,B,w,W,b,s,s,W",1
"s+S*S+s*S,S*s*s*s*B*b*s+s",1
F*B*,1
"Y+Y,y,H,y,Y.Y000",1
S.T*,1
H*z*,1
0,1
0,1
w+,1
F*s*,1
"Z+Z0Z,",1
0R+,1
0W+,1
0Z+,1
i0i0,1
V0,1
0,1
0,1
I+I*i*H+I*I+I*I*z+z*I+I+Z,1
*b*s*,1
S*,1
"*S,S*S+S*B*s+s,S*s*S*S*S,",1
+s*s+s*s*s*s+s+s*s+b+S*s*,1
",s.s,S.S.S,s,s,s,B,b,B,s,",1
"B+s,s,B+S*S0s*S+B+S,s,s,S",1
"s,s+s,B,s,B,s,B,S.s,s,s,s",1
s00,1
"Z.z.z.Z,",0
.u.r.u.u.u.U.u.u.w.u.u.u.,0
Y+,0
Z.y.Y.Y.Y.y.y.H.Y.Y.Y.y.y,0
Y.Y.,0
.Y.Y.Y.Y.Y.Y.Y.Y.Y.Y.Y.Y.,0
",h,y,h,y,h,h,h,h,h,h,y,y,",0
"y,y,y,h,y,y,y+Y*Y+",0
"I.Z.z.I.Z.Z.Y.Y.Y.Y.Z,",0
"h.h.H.Z.Z.Z,Z.z.Y*Z.",0
"z.Z.Z.W.Z,Z0Z.W.",0
F.Z00Z.z.W*W.,0
.w.Z0W.F.f.F.W.Z*Z.z.z.Z.,0
x.Z00W.Z*Z.Z.Z.Z.,0
Z.z.Z0,0
"W,W.W.w.W.W.w.W00W.f.f.W.",0
W.Z0W.,0
"W+W.W,W.Z*z*W.Z0Z.W00W.W.",0
".W*W.F.W0W.Z0z*Z.W,W.Y*W.",0
Z.Z.Z.,0
"h,h,h,h,h,h,h,h,h,h,h,h,h",0
"h,h,h,h,h,h,h,h,h,h,h,h,h",0
000W.,0
h.Y000W.,0
F.,0
W.X0W.,0
Z.z.w.Z*X.W0W.W.W.F.,0
F.W+W.Z0I0z*,0
Y00Y.w.H.X.F.,0
Z0i0i0i0,0
z.Z.Z.,0
Y.Y.y.,0
Z.z.w.Z.Z.i.Z.z.Z.,0
Z.Z.Z.z.Z.W.,0
Z.Z.Z.,0
Z.Z.z.,0
W.,0
"W.Y*Y.Y.Y.Y.Y.Y,Y.Y.H.Y,Y",0
".Y,Y.Y.Y,Y.Y.H.G.Y.Y.Y.Y+",0
y.H.h.Y.Y.y.y.y.,0
Z.,0
z.I.i.Z000Z.Z.z.Z.Z.,0
"u,D,u,u,u+D+u,u+u+u+D+U,u",0
.Z0Z.I.i.i.i.Z0z0Z.Z.Z.Z.,0
",u,u,u+u,u,u,D,d,u,u+U,d,",0
I.i.i.I.Y+Y.H.Y+Y.H.Y+Y.H,0
"+u,u,u+D+U,u,u,U+u+u,u+u,",0
Y.H.Y+Y.H.X+h*Y.y.Y+Y.H.Z,0
",d,U+u,u,u,u,u,u,U+u,d,d,",0
0Z.Z.z.i.i.Z*Z0Z.Z.I.I.i.,0
"z,Y.W.y.F.w.U.U,d,U+U,u,U",0
I.I.i.,0
"u,u+D+u+D+u,u,u+u+u+U,u,U",0
00z0,0
z*z*z00Z*z*,0
z00Z*,0
W00Z.Z+,0
.,0
W.,0
W.Z*,0
W.,0
.Z.i.I.i.I.z.z.i.Z00Z.Z*Z,0
Z.z.Z.Z.I.Z.Z.z.z.Z.Z.W*W,0
i*z*,0
"Z,z,Z*I*W.Z,",0
Z.z.,0
"Z,W.Y.y.W,W.Z.W.w.w.Y,Y.z",0
"W.Z+z,f,Z.F.Z*Z.Z+Z.",0
".f.W.W.Z,Z.Y,F,W.w.w.w.w.",0
h*i0h0,0
W.w.w.W*W.w.W0,0
i0i0i0,0
I0i0i0I*,0
z.I.i.Z.,0
"Z,w,W.f.",0
W.,0
00W.,0
W.W.z.,0
000Y.H.Y.W.w.,0
Z.,0
Z0z0z*,0
"Z*Z.Z*z*I*Z.Z*I*Y+X,Z*Z.Z",0
W.F.W.Z*Z+Z*Z*z*z*Z.Z.Z*i,0
Z*z*z*y*Z+Z.Z.Z.Z.Z.Z*Z.Z,0
"+Z*z*Z.Z*Z.Z*Z.Z*i*Z,Z.Z.",0
"W.Z*W.Z*z+z*z*Z.Z.Z*y*Z,z",0
Y*z0,0
W*Z.F.Z.Z.Z.z.Z.z.Z*z+Z*z,0
.Z.z.Z.Z.W.Z*z*Z.Z*Z*Z.Y*,0
z*z0Z*,0
"Z+W,W.w.W.W.Z*z*Z.Z.Z.Z.Z",0
.Z.Z.Z.W*W.W.f.Z*z0Z*z*i*,0
*z*Z.Z*z+Z*z*z*I*Z.Z*z*z*,0
Z*I*I*z*z*z*I*Z.Z*I*Z.Z.z,0
I*Z+Z*z*Z.Z*z*Z.z.Z*Z.Z.z,0
I.z.Z.Z.Z+Z000,0
".Z,Z*Z.Z*z*z*Z.Z.Z+z*z*Z.",0
"w.w.W*W,W.F.w.Z*H*Z,z.Z.Z",0
Z*,0
"W+Z0W.F.W.w.w.Y*Z.Z,Z*z*z",0
"z+W,W.W.w.W.W.Z*z*Z+Z*z*Z",0
W*W.,0
z*z*Z+Z*Z+z+z+z+Z*z+Z*Z*z,0
Z+z+z*z*z+I+z+z*i*z+Z*z*z,0
Z*z+z*z+Z*I*z+z*z*z*Z+z*z,0
"+Z*z*z*Z,Z+z*z+Z*Z+Z*I*I*",0
W.W.W.,0
w.W+W.F.Z0Z*z*Z0,0
.i.i.i.Z.Z*z*Z.I.Z0Z.i.Z*,0
"w.W.W+W.W*W.W*w*W.W,W.W*W",0
"Z.Z,Z.",0
i0i0i0f0,0
Z0,0
"u+U,d,d,U,u,d,d,u,",0
F.Z0z0,0
"d,u,u,u+u,u,u,u,",0
z.z.i.,0
"u,d,U+u+",0
"h.H.h.Y,",0
h+Y*Y+y*y+,0
I.Z.I.Z.Z.Z.Z.Z.Z.,0
