domain,class
"X+X.X,x.",0
"Z.Z,Z.Z+Z.",0
W00W.,0
"+X.X,X.X.X",0
"X00X.X,X.",0
*Z.Z.I.I.I,0
Z*Z.Z.Z.Z.,0
.Z*Z.Z.z.Z,0
Y.,0
z*z*z*z*Z0,0
Z+Z*z*Y+,0
0I00,0
z*z*I*z*z*,0
Y.Y+H+Y.Y+,0
+y*y+h+H+H,0
"+y+y,y.Y.y",0
W.,0
z0Z*,0
*,0
z0,0
Z*,0
*Z+Z*z*I*z,0
Z00Z*z*Z*Z,0
"Y,Z00Z+Z*",0
H+h+G+y+h+,0
W.W.W.W.W.,0
i0i0i0i0,0
00,0
y.Y.w.W.w.,0
".z.Z,Y.W.W",0
Z.z.W.F.W.,0
w.F.F.f.,0
",W.w.w.W.W",0
"Y.Y.y.Y,Y.",0
"w.W,W.w.F.",0
0,0
Z.i.z.I.Z.,0
i.I.I.Z.Z.,0
.w.Z*z*W00,0
.X.H.X.x.Y,0
".Z,Y.y.Z.Y",0
h0h0i0,0
W.W.Z.z.w.,0
*I*z*w0Z*Z,0
i0i0i0f0,0
y.,0
00,0
.Z.z.i.Z.Z,0
00,0
Z0,0
Z*,0
h.w.Y*,0
Z*Z.Z.I.,0
0,0
0Z*Z00Z.Z.,0
I.i.I.,0
*z*z00Z.Z.,0
*Z.Z.Z0h0,0
"0Y.z.Z,Z0z",0
z0,0
.W.Z00Z.Z.,0
Z00,0
z*z*W0W+W.,0
z0,0
W.Z*z0Z*,0
Z.Z000,0
Z*z*z*,0
Z.Z+Z.Z.z.,0
Z*,0
"Z,Z*W.Z0z0",0
0W.F.f.Z00,0
Z00W*W.,0
00Z*,0
i0i0i0i0,0
*W.w.Z+Z00,0
"z*Z.Z0Z.Z,",0
W.W*W.W+W.,0
i0i0i0i0,0
F.f.i.,0
Y0y00,0
"Y,Y*Y,Y.",0
.Z0W.w.w.W,0
.z.y.W.Z00,0
0W.,0
X00,0
Z00Z.Y00Y.,0
y.Y.H.,0
00W.W.I.w.,0
Z.Z00Z.z.I,0
0W.Z+,0
"X,",0
F.W.w.,0
".Y.V.X,x+X",0
"X,y,V.E.X+",0
X00,0
Z.,0
Z.Z.Z.,0
"F.w.W.W.X,",0
Y.W.W.,0
Z.Z.z.,0
"0Y,Y.Y+Y00",0
i.I.I.,0
"H.w.w.F.X,",0
Y.Y.Y.y.y.,0
"W.Y,Y.Y.Y.",0
z.,0
".X.X,X.Y,W",0
z.z.z.,0
"I+i+i+z+z,",0
w.W.W.,0
s0,1
0,1
W.,1
r0U+,1
s*s0,1
*,1
s*,1
s0,1
*,1
b*,1
B0,1
*v0,1
S*,1
S*,1
s*S+s*,1
s0,1
0,1
00,1
V00,1
S0,1
S*A*S00,1
00,1
s*,1
S*,1
S00,1
0S*,1
00,1
b*s*,1
S*,1
"+S*s+s,S,S",1
S*S0s*,1
0s*,1
0,1
S+,1
S*s*,1
Z+Z0Z.Z0Z+,1
Z+Z0Z*Z0Z+,1
*Z*z+Z*Z+Z,1
0,1
0,1
r0,1
W0,1
S*B*s+s*B*,1
B*,1
s*s*B*,1
",s,S+S,S*S",1
*,1
T*b*s00,1
0s*,1
s*s*s*,1
s0s*S+S*,1
0,1
S*,1
s0,1
".S.w.S,s,z",1
"Z.Z.Z,Z.S.",1
0,1
0Z+,1
E+E+v*v*v0,1
S.S*,1
0,1
0,1
V*,1
"Y+W,z+H+y+",1
S.S*S.,1
"S,S*S.",1
",y,Y0Y,Y*Y",1
"0Y,Y,y,y,Y",1
0,1
V0E0,1
S*s0,1
"S,S*",1
+s*S00W+B*,1
0R+,1
F*B*,1
v00,1
U*,1
"S,S*",1
Z+Z0Z+,1
Z+Z0Z+,1
0,1
s+s*s+,1
0,1
S+s*s*s*B*,1
0s0s*,1
Z0i0i0,1
0,1
00,1
00,1
s*,1
v0,1
00S*,1
"S,",1
s+,1
0,1
"0R,",1
"0R,",1
W.S*,1
"S,S*S.",1
W.,1
E*,1
0,1
0,1
"S,S*",1
S*,1
y*Z0Z+,1
Z.Z0Z*,1
Z+Z0Z+,1
Z.Z0Z+,1
Z.Z0Z+,1
Z+Z0Z+,1
0R*,1
Z+Z0Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+Z0Z+,1
Z+Z0Z.Z0Z+,1
0,1
R*,1
Z.Z0Z+,1
Z+Z0Z.Z0Z+,1
Z.Z0Z+,1
+,1
z0Z+,1
Z+Z0Z+,1
v0R*,1
Z.Z0Z+,1
z0Z+,1
Z+Z0Z+Z0Z*,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
w+s*,1
0R*,1
Z+,1
v0Z*,1
v0Z*,1
V0Z*,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
0,1
Z+Z0Z+,1
0,1
r0,1
0,1
0,1
0,1
"w0W,",1
Z.Z0z*,1
Z.Z0z*,1
0S*,1
"S*S,s+W*S.",1
0,1
0,1
0W*,1
0W*,1
0U*,1
0U*,1
Z+Z0Z+,1
Z+Z0Z+,1
"s.S*S,s,s.",1
0,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
w0W+,1
s*W00,1
"S,S*",1
S0s*,1
y0y*y0Y.,1
.v.R*Z.V.R,1
y0h*y*Y.Z+,1
z+y*y+I+Z*,1
Z*y*Z0i0,1
H*y*z0z*z*,1
.R*V.R*r0Y,1
z*z*z*Y+Z0,1
I0Z+,1
u0W+,1
0U+,1
s*s*s*,1
0R*,1
S.S*W+,1
*,1
s+s*,1
w0Z*,1
w0Z*,1
w+s*,1
Z.W0Z+,1
Z.W0Z+,1
z0W*,1
z0W*,1
0,1
V*W0Z+,1
0R*,1
0R*,1
W*,1
w*Z0Z*,1
w*Z0Z*,1
0U+,1
0,1
"0S,B,",1
0,1
0,1
*,1
"s0B0S*s*S,",1
S.S*,1
w*S+,1
00S*s*,1
"z+z,Z0",1
S.S*S.,1
S.S*,1
0,1
0,1
Z+Z0Z.Z0Z+,1
S.S*S.,1
W+U0,1
w0W*,1
z0V*,1
w0U*,1
s0S*,1
0W+,1
0W+,1
0W+,1
0,1
Z+Z0Z+,1
s*s0,1
*,1
Z+Z0Z.Z0Z+,1
"T,",1
S*,1
S.,1
",s,S*s*B*s",1
"S*S+s,S*S+",1
*s*S0S*S+S,1
U*,1
0,1
"s*s*S,S*s*",1
"B,s+s,s,S.",1
S+s+,1
"S,s,s+s,s,",1
",B,S.s,S.S",1
"S*s+s+s,s,",1
"s+s,B,S,S+",1
I*z+z*z+z+,1
0H0z*Z+Z.z,1
",s+B+S,s,s",1
"s,s,S00S+s",1
"s,S+S,s,s,",1
"S,b,s+s+s+",1
0,1
"S,S*S,",1
"Y,",1
"s*S,S*B*s*",1
"+S,S*S,s,S",1
00S*S+S*S.,1
S0B0s*s*s*,1
*s+s*s*S+b,1
"s*S0s*S,s,",1
"B*s*B0S,",1
"S,S*s*S,S*",1
"0S,s,",1
",s+S,S+s+s",1
",S,s,S+S,S",1
"+s,S*S+s+S",1
0,1
s00,1
B*,1
"00S,",1
Z0,1
S.S*S.,1
0,1
"S,S*s*S,",1
"*s*S,S*s*b",1
*S0,1
"S000S,S*",1
0I0Z.Z+z+Z,1
*,1
S*,1
v0,1
S.,1
W.,1
"S,s,B,S+s+",1
"S,S*",1
"S,S.",1
",s,S.s,s,S",1
"S,s,s+s,B,",1
s*S0s*,1
+s*w+B+s*s,1
0,1
b0,1
s00,1
S*,1
V.v.z.W+F*,1
"S,s,w,s.s,",1
W0,1
0s*,1
0s*S*,1
0R*,1
*S*,1
S.S*,1
S*s*,1
s*S0s*s*,1
s*S000,1
s*,1
v00,1
"W,",1
0,1
Z+,1
u0Z+,1
W+,1
z0,1
z0,1
0S*B*s*S+S,1
e+I+Z0i0i0,1
0,1
"s*s*S,S*",1
S*S*b*,1
V00,1
*,1
0Z+,1
z0Z+,1
z0Z+,1
z*w*z0Z+,1
0,1
*B*s*S+s+s,1
B+b+B+s*s*,1
0S*,1
0S*,1
00,1
0W+,1
z0W+,1
W*,1
0,1
0,1
z0W*,1
0W*,1
0W*,1
0W*,1
S+w+w+W*s+,1
"0Y.Y,Y0Y.R",1
"H0Y.Y.Y.Y,",1
Y.Y00Y.Y+,1
"Y.Y,Y*Y.Y.",1
Y.,1
*,1
0,1
0,1
0,1
s*,1
0,1
w0,1
0,1
+s*s+s*S.S,1
s*,1
0S*,1
*,1
s*,1
0,1
"v,v+V00",1
0,1
s*s0s*s0s*,1
"I,z+i+s,s,",1
"i,s,s+b+I,",1
s*s*s*s*,1
S*,1
e+e+E+E+e+,1
*,1
0,1
0Y+,1
0Y+,1
Y+,1
W+S*,1
"0R,",1
"w+W*w00W,",1
U+,1
S.S*S.W00,1
".Y,Y*Y.Y,Y",1
s*s*,1
000,1
000,1
s*,1
s000,1
".y.Y*Y,Y.y",1
0,1
y00,1
0,1
y*y+,1
00,1
Y*Y+,1
0,1
S+,1
W.,1
s*s*s*,1
0S*,1
0,1
0,1
S+S00s*s*S,1
"S,S*",1
S.S*,1
U*,1
B*s+,1
S+S0,1
"S,s,s,s+s,",1
"S+s+S,s,s,",1
"z*Z,Z+Z,Z+",1
"z*z*Y,Z*Z0",1
"S,B,s,s+s+",1
"*S,B,s,S+S",1
",B,s,T.S,S",1
"S,S.S+S,S*",1
",S.S,B+S*S",1
"S*B*S,s,s+",1
0,1
0,1
W+,1
S.S*,1
s*s+S*B*s0,1
S.S+S0s*s0,1
*,1
"W,S*S+s,",1
0V*,1
B*s*,1
.Y*s*y*Y.Y,1
0,1
"s*b*S,s+s*",1
S*,1
S*,1
0,1
"Y,",1
"Y,",1
*s*s*s*B*s,1
*S.S*s*s*S,1
",S*S,S*b*s",1
*s*s+s+s*s,1
"z*y*z0Y*Y,",1
"z,Z+y+H+y*",1
S*B+B*S*s*,1
*S*S*s*B*B,1
s*S*s*S+S*,1
"+B+S*B*S,S",1
"s+S*s*B*S,",1
"*S,S*s*B*S",1
"*s*s*s*S,S",1
S+s+S*s*s*,1
*s*s*s*s*S,1
s+,1
*S+s*S*,1
B0S+S0s*s*,1
*,1
0,1
"S.S*S,",1
0,1
"S*s*s*S,B,",1
",S.S,S.S,s",1
",b,s,B.s,s",1
"S.S,S.s.S,",1
+S*,1
W+,1
W+,1
0,1
0,1
"S.S,s,s.T,",1
"+s*S,S+s*s",1
"Y,Y*Y.Y+h+",1
"W,S*",1
*,1
"s*s*S,S*s*",1
S*S+S0s*b*,1
0S*,1
S*s*S+s*S+,1
Y*,1
0,1
Y*,1
Y.Z0H0Y.,1
Y00Y.Z.I.Y,1
Z+,1
Y.,1
Z0,1
z00Y*,1
Z0H0Z.,1
"0Z,",1
0,1
E+E+F+E+E+,1
w+,1
"S+S*s*B*S,",1
+s*s+F+s+S,1
"S,",1
0,1
00s*s*B*s+,1
"s,s.s,s.s,",1
"+W*W,S*s+s",1
+s+s+w*w+W,1
s*S*S0s*,1
0,1
*y*y*Z0Y*y,1
z+y*y*y0Y+,1
S*,1
",W+s+s,w,w",1
"S,w,w+s,s,",1
S+S*S0,1
"S,B+S*s*S+",1
",s+S*S,S,S",1
0,1
*S+s*,1
s*,1
"v,v+E,v,v,",1
"s,s+s+b+s+",1
F*s*,1
"S,T*",1
F*B*,1
",s,s,s,s,s",1
",s+b+B+s+s",1
s*B*,1
"s*s+S,S0S+",1
W+,1
*s*s0S*s*s,1
0,1
0,1
"S,S*s*s*B*",1
"s,S*s*s+S,",1
*,1
S.S*w*,1
v*,1
0W+,1
0W+,1
z0W*,1
z0Z+,1
z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
"+w,S+S*W,W",1
"W+W,W00W+",1
0,1
*y*H*y*Y0Y,1
"Y0y0Y*y+Y,",1
s*s+s+s*s+,1
*S+s+s+s+s,1
S.S*S.,1
"S,S*",1
U*,1
Z+,1
",S+W.S*s*S",1
0,1
0Z+,1
0Z+,1
0W*,1
0W*,1
0Z*,1
w+,1
"R,",1
0Z+,1
0Z+,1
S+,1
0,1
z*z0,1
z*z0,1
S.S*S.,1
s*,1
"S,S*",1
"0W,",1
B*B*B*,1
S+S*,1
b*,1
W.S*,1
S.S*,1
*,1
0,1
z0Z+,1
V0,1
0S*,1
0,1
W0W*,1
S.S*S.,1
"S.S*T,",1
W.,1
"Z,S0",1
v*Z0Z+,1
v*Z0Z+,1
Z.Z0Z*,1
Z.Z0Z*,1
*,1
B0,1
"z0W,",1
"0W,",1
*,1
0,1
w0W*,1
"S.S*w*S.S,",1
w+s*S00S*,1
0,1
S.S*W00,1
0,1
0,1
z*r00,1
0W*,1
0W*,1
S.S*,1
0Z*,1
z0Z*,1
*,1
0,1
W+,1
"S,S+",1
S+,1
0U*,1
0Z+,1
r*,1
*,1
0W*,1
w0W+,1
w0W+,1
Z.Z0R+,1
r0W+,1
W+S*,1
s*,1
0,1
S+S*,1
"S,S*S,",1
0,1
w0W+,1
0,1
"S,S*S.",1
"S0W,",1
W+,1
W+,1
s+s*,1
w+,1
V+,1
"S,S*",1
w0V*,1
s+s*,1
0V*,1
0,1
0,1
0,1
w0Z+,1
w0Z+,1
0W*s+s*,1
s+s*,1
0,1
z0W*,1
z0W*,1
0,1
"S,",1
W+Z0,1
W+Z0,1
S.S*W00,1
W.S*W00,1
"s+s*W+w,s+",1
0U*,1
0U*,1
Z+Z0Z*,1
Z+Z0Z*,1
w0,1
S.,1
W+S*,1
S.T*S.,1
S.S*,1
"w*S,s+w,",1
w0W+,1
w0U*,1
"S,S*S.",1
"W,S*",1
"0W,",1
"S,S*",1
s*,1
0Z*,1
S.S*,1
z0W+,1
0,1
0,1
0,1
"S,S*s+f+",1
U*,1
0,1
0,1
v00,1
v00,1
s+s*,1
v*,1
0W+,1
r0W+,1
0,1
R*,1
"S,S*",1
s*s*s*s*w+,1
Z*,1
Z*,1
S.S*S.,1
s*,1
0R*,1
0R*,1
*,1
*,1
0s*,1
0,1
S.S*S.,1
w+,1
*,1
W+S*,1
v*W0W*,1
v*W0W*,1
0S*B*s+,1
S.W00W*,1
0Z+,1
0Z+,1
"0W,",1
S.S*,1
0W+,1
w+s*,1
u0,1
s0,1
0R*,1
Y.Y0Y.Z+R*,1
w0,1
0,1
"*S,B,w,W,b",1
"*S+s*S,S*s",1
F*B*,1
"H,y,Y.Y000",1
S.T*,1
H*z*,1
0,1
0,1
w+,1
F*s*,1
"Z+Z0Z,",1
0R+,1
0W+,1
0Z+,1
i0i0,1
V0,1
0,1
0,1
"z*Z+I+z+Z,",1
*b*s*,1
S*,1
"*S*S,S*S+S",1
*s*s+s+s*s,1
"S.S,S.s,s,",1
B+S*S0s*S+,1
"s,s,B,s,s,",1
s00,1
"Z.z.z.Z,",0
"S.W.U.U,U.",0
Y+,0
.Y.Y.Y.y.y,0
Y.Y.,0
"Y,W.W.f.f.",0
",y,h,h,h,h",0
",y,h,y,y,y",0
.Y.Y.Y.Y.Z,0
".Z.Z,Z.z.Y",0
"W.Z,Z0Z.W.",0
.Z00Z.z.W*,0
f.f.W*W.w.,0
W.Z*Z.Z.Z.,0
Z.z.Z0,0
".f.Z0Z.W,W",0
W.Z0W.,0
*W.Z0Z.W00,0
W.F.W0W.Z0,0
Z.Z.Z.,0
"h,h,h,h,h,",0
"h,h,h,h,h,",0
000W.,0
h.Y000W.,0
F.,0
W.X0W.,0
.z.w.Z*X.W,0
F.W+W.Z0I0,0
Y.w.H.X.F.,0
Z0i0i0i0,0
z.Z.Z.,0
Y.Y.y.,0
Z.i.Z.z.Z.,0
Z.Z.z.Z.W.,0
Z.Z.Z.,0
Z.Z.z.,0
W.,0
W.Y+Y.H.Y.,0
*Y.h.Y.Y.y,0
.h.Y.Y.y.y,0
Z.,0
00Z.Z.z.Z.,0
"u,u,U+z,W.",0
.i.Z0z0Z.Z,0
",U*U,u,u,u",0
.Y+Y.H.Y+Y,0
".w.F.U+U,u",0
Y+Y.H.Y+Y.,0
"u+u+u,u,u,",0
Z.Z.I.I.i.,0
"u,u,D,u+U,",0
I.I.i.,0
"+u,u,u,U+U",0
00z0,0
z*z*z00Z*z,0
z00Z*,0
W00Z.Z+,0
.,0
W.,0
W.Z*,0
W.,0
I.I.i.Z*Z.,0
*W.w.w.W.W,0
i*z*,0
"z,Z*I*W.Z,",0
Z.z.,0
"z.Z,W.Y.y.",0
".Z+z,f,Z.F",0
"z.z.Z,W+W.",0
h*i0h0,0
.w.w.W*W.w,0
i0i0i0,0
I0i0i0I*,0
z.I.i.Z.,0
"Z,w,W.f.",0
W.,0
00W.,0
W.W.z.,0
0Y.H.Y.W.w,0
Z.,0
Z0z0z*,0
Z*z*I*Z.Z*,0
.Z*Z+Z*Z*z,0
.Z*z*z*y*Z,0
"i*Z,Z.Z.z.",0
"*Z,z.Z*z*Z",0
Y*z0,0
Z.z.Z.z.Z*,0
z*Z.Z.Z*I*,0
z*z0Z*,0
W.Z*Z.Z*z*,0
z*i*Z+z+Z*,0
Z*z*z*I*Z.,0
.Z*I*Z.Z.z,0
.Z*Z.Z.z.w,0
Z.Z.Z+Z000,0
*Z.Z*z*z*Z,0
*i*Y+Y.y.Z,0
Z*,0
*z*z*Z.Z*z,0
"z+W,W.W.w.",0
W*W.,0
*z+Z*Z*z+z,0
*Z+z+z*z*z,0
*z*Z+z*z+z,0
+z*z*z+z+I,0
W.W.W.,0
.F.Z0Z*z*Z,0
.i.i.i.Z.Z,0
.w.w.W.W+W,0
"Z.Z,Z.",0
i0i0i0f0,0
Z0,0
"d,U,u,d,d,",0
F.Z0z0,0
",u,u+u,u,u",0
z.z.i.,0
"u,d,U+u+",0
"h.H.h.Y,",0
h+Y*Y+y*y+,0
Z.Z.Z.Z.Z.,0
"*Z.z,Z.I.I",0
z.z.z.Z+z+,0
".X.X,X.x.G",0
G.X.X.X.Y0,0
V0000Y.Y.V,0
".Y.Y.H.X,X",0
".X,X.X,X.X",0
.Z.Y.Y.Z.Z,0
"Y.Y,",0
W*W.,0
W.W.W.,0
z.Z.z.,0
z.Z.Z.,0
z.z.z.,0
F.W.W.,0
.w.Y.Y.z.H,0
Y.Y.Y.,0
"W,W.W*W.W0",0
".X,x.x,x.X",0
i0i0i0,0
X.G.X.x.x.,0
.Y.Y.y.h.Y,0
",g,g,g,g,h",0
y.,0
*y*y*h*h*h,0
*h*y*h*h*y,0
*y*y*y*y*h,0
h*h*y*y*h*,0
W.,0
y.V.,0
z.W.,0
"+Y.y.Y.z,W",0
W.w.w.,0
Z.,0
"Z.z.z.W,W.",0
.z.Z.I.I.Z,0
I.w.,0
"X.X,X.",0
"x,G,",0
"W.Y,y,Y0Y,",0
i0i0i0i0,0
i0I0I0,0
+a+a+a+f+r,0
i0i0i0i0,0
Z+,0
i0z0z0z*,0
f0f0a0,0
f0f0,0
i0i0f0,0
"*R,R.R*u*R",0
f0,0
i0,0
0U.R.R.D.,0
".X,y,Y.Y*Y",1
Y0,1
S*,1
0,1
s*,1
s0,1
s*,1
S*,1
s*S0,1
"s*s*s*S,S+",1
s*,1
s*s0,1
S*s*s*B*s*,1
*Z*z*I*z*z,1
s*,1
S*,1
"S,S*",1
"S+s+b+S*S,",1
"*z*W,z+w,z",1
"+s,y,Z*z+z",1
",Y*Y,Y*S,Y",1
i+Z0i0,1
",G,x,G,x+X",1
*X.X*X.X*X,1
X+,1
.S.S.S.S.S,1
.S.S.b.S.V,1
h*h*,1
"+V.V,v,v,v",1
"S.S.W,S.s.",1
A*,1
*,1
e+v+v*v*v*,1
i0,1
"y,y,y,I,h,",1
",H,H,y,y,H",1
".Y,y,H,H,y",1
",y,y,h,H,h",1
",H,H,y,y,y",1
",Y,y,y,y,y",1
",H,H,H,y,y",1
y*y*H*y+y+,1
s*,1
0,1
.b.S.S.S.S,1
s.s.s.S.S.,1
.s.s.S.s.S,1
"V.V,v,E,v,",1
Z0z*,1
"Z+Z*z0Z+Z,",1
",Y*z*Z.Y*Y",1
i*z+z+z*z*,1
Z*Z00,1
z*Z*,1
.Z*z+Y*I*z,1
Z+z+Z*Z+I*,1
+Z*z*Z.Z*Z,1
"x*X*X,G,",1
"S*B*b*S,T*",1
0,1
S*s*s*s*s*,1
s*,1
S*,1
S*s*,1
"S*S,",1
",S*s*s*s*S",1
"*S,S+S,S+S",1
"S0S,S*s*S.",1
",S+B*S*S,S",1
"+S,B,B,S.S",1
"s+S*S+s*S,",1
+s+B+s+s*S,1
"+s+b+S,b,b",1
".S,B,s,s,s",1
"s+s+s+S,S,",1
",Y*y*z*Z,Z",1
z*y+Z*,1
s*s*s*s*s*,1
"s+s+s+s+S,",1
"*S,s+s*S,s",1
",s,s+B+b+S",1
"+s*s*s*S,S",1
"S.S*S,S*S,",1
S+B+S*,1
"s,S*s*S+",1
",S+s,s,s,s",1
"s,S+S,S+S*",1
",S.S,s,S.S",1
",s,s,S00S,",1
"+S,s,s+s*B",1
B.,1
S0s*,1
s*s*,1
s*S+S*s*,1
s*s*B*,1
+,1
s*B*,1
i+i*i*i*i+,1
"S,S*",1
",B,s.S,S.S",1
"*s*S,s,s,s",1
"s,s.S,s,S.",1
",B,s,B,s,s",1
"S0S*S,",1
"s*S,",1
s*b*S+S*,1
"z,z,z,I,I,",1
s*s0S*s+,1
S*S+S*B*S*,1
S0,1
S*S+s+s+B+,1
S*,1
+b+b+B+B+b,1
s*s*,1
s0B0s*,1
s*S0,1
"+S*b*s+S,S",1
s*S+S*S+B+,1
S*S*B*s*B*,1
".y.Y,Y.H.Y",1
",Y.Y,Y.y,H",1
"Y.y.Y,Y.Y,",1
",Y.y.Y+Y.Y",1
"y,y,y.Y,Y*",1
"y,y.y.Y,y,",1
",y,Y+Y.Y,y",1
"y,y,y,Y.y.",1
s*s*,1
s0,1
S*,1
B0s*,1
s0,1
+y+y+h+h+h,1
y0y*Y*,1
"v.s,v,s.v,",1
"+Y*Y,Y*Y.Y",1
I+Y00,1
V+,1
s*,1
"w,",1
".Y*Y,Y.y.y",1
*,1
s0s*,1
s00,1
s0,1
S*B*,1
H*y0y*,1
"S,S+",1
"+S,s+s,S+s",1
",S*s0s*s*s",1
"+z*Z+y,Z*i",1
z*z*z+Z0y*,1
"S,s+S,S+s+",1
"*S.S,s,S.S",1
",s+S,S*S,s",1
"b,s,s,B,S+",1
"+s*s+S,S*S",1
"s,b,s+b+s+",1
"s+s+s,s+s+",1
"+s,S*b*S+S",1
s+S0S*,1
"*S,",1
Y0Y.,1
*s*s*s*s*S,1
+s+s*s+B+s,1
+B+S*s*S+S,1
S*s*s*S+S*,1
"y*z*I*Z,Z+",1
y+y*z+Y0y*,1
"s*S,s,s+s+",1
+s*B*s+s*s,1
+s*s*s*S+S,1
s*s*B*B+B*,1
.S*s+s+S*B,1
"s+s*S,S*s+",1
*s*B*s*s+s,1
s+s+s+s+s*,1
s+S*s+S.S+,1
b+B+B+b+b+,1
S*s0,1
s+,1
S*s*s*s*s*,1
+S*B*s*s+S,1
"s+s,s+s+B+",1
w.s.F.w.w.,1
S+S0s*S+B+,1
",s,s,s,s,s",1
"*H+y*Y,Y*Y",1
S0S*,1
s*s0s*,1
",s+S.S+s*S",1
S*,1
"+b+s,S*s+s",1
z*z0Z*,1
z*Z00,1
Z0,1
z*Z.,1
y*Z00,1
00,1
"Z,Y*z0",1
Y+Z0,1
0,1
0,1
e+v+v*v*v*,1
",Y*Y,Y0Y,Y",1
S+S*,1
"S.S,S,s,B,",1
s.S.s.B.s.,1
s+S*s*,1
S+S0,1
"b,",1
"Y.S,S.Z.y.",1
"B*s*S,B,S+",1
"s+s*S,S+",1
s+B+B+s*s*,1
"Z,",1
0,1
Y+Z*I*H*z*,1
"*z+Y,Y+Z0Z",1
Z*z*,1
Z*G*X.Z0,1
+B+B+b+b+b,1
S+S0s*,1
",S+s*S,S+s",1
s*,1
S*,1
+b+s*s*s+s,1
"B0S,",1
",B,B,t,s,B",1
"S.s.S,B,s,",1
S*,1
s+s*,1
S*S+S*s*S.,1
+S*s+s*B*S,1
"Y+y*Y,Y*",1
*s*S+B+s*s,1
S*s*S+,1
S0,1
s*,1
A*,1
s*,1
*,1
S*s*,1
0,1
i0,1
0,1
s*S0,1
"Y,Y*",1
V0v*,1
Y*z+z*y*z*,1
S*,1
*Z+z*Y0y*Z,1
+s*s*s+s*s,1
i0,1
Y.R*y*Y.R+,1
*s*,1
"+s*S,S*s*S",1
y0H0,1
"y,y,Y000",1
.v.Y.Y.H.y,1
z*z*y+Z*Z+,1
Z00,1
Z*z*I+z*Z0,1
S*B*S*,1
"S,S.S,s,s,",1
",s,s,B,s,S",1
"B,b,s+S,s,",1
B*,1
+S*s+B+s*S,1
".U.W,W.U,U",0
H.H.h.h.H.,0
w.,0
W.w.,0
"W.W.W.w.W,",0
W.f.F.,0
"W,W.W,W.Z+",0
"h,h,h,h,h,",0
"w,w,",0
"Z.Z.x.W,w,",0
"W,W.w.W,W.",0
I.z.I.,0
*I*Z.I.i.z,0
"+u,u+U,u,u",0
*Z.Z.Z.Z.Z,0
"+U,U+U,u,u",0
.Y+Y.y.Y*Y,0
+Z.Z.Z.w.I,0
.Y+Y.H.Y+Y,0
"d,u+d+u,u+",0
Z.Z.z.,0
"u,u+u,u,d,",0
z.I.I.I.Z*,0
"+U,u+D+u,u",0
.z.z.z.Z*Z,0
z0,0
h*,0
Z.,0
z.Z.Z.Z*z*,0
I*,0
z0,0
Z*,0
00,0
0,0
"w.W,W.",0
I0,0
X*Z.,0
.Z.z.Z.Z0Z,0
I*i*,0
z0,0
x.X.H.X.Y.,0
z+I+Z*Z+z+,0
"z*z*Z0Z,z+",0
",Z+Z*Z+I+z",0
+z*z+z+Z*Z,0
I.I.Z*Z.z.,0
+W.W*W.W+W,0
i0i0,0
"u+u,d,u,",0
