domain,class
"W,",1
0,1
Z+,1
u0Z+,1
W+,1
z0,1
z0,1
*S0S*B*s*S,1
+I+Z0i0i0i,1
0,1
"s*s*S,S*",1
S*S*b*,1
V00,1
*,1
0Z+,1
z0Z+,1
z0Z+,1
z*w*z0Z+,1
0,1
",S*s+S*S,S",1
+s*s*S+B+b,1
0S*,1
0S*,1
00,1
0W+,1
z0W+,1
W*,1
0,1
0,1
z0W*,1
0W*,1
0W*,1
0W*,1
"*s+S.S,w,S",1
"Y.Y,Y0Y.R,",1
"H0Y.Y.Y.Y,",1
Y.Y00Y.Y+,1
"Y.Y,Y*Y.Y.",1
Y.,1
*,1
0,1
0,1
0,1
s*,1
0,1
w0,1
0,1
B+s*s*s+s*,1
s*,1
0S*,1
*,1
s*,1
0,1
"v,v+V00",1
0,1
s*s0s*s0s*,1
"B+B,i,z,I,",1
"+b+I,s,s+I",1
s*s*s*s*,1
S*,1
v+v+e+e+e+,1
*,1
0,1
0Y+,1
0Y+,1
Y+,1
W+S*,1
"0R,",1
"w+W*w00W,",1
U+,1
S.S*S.W00,1
Y0y0Y+Y.Y.,1
s*s*,1
000,1
000,1
s*,1
s000,1
"Y*Y,Y.y.y.",1
0,1
y00,1
0,1
y*y+,1
00,1
Y*Y+,1
0,1
S+,1
W.,1
s*s*s*,1
0S*,1
0,1
0,1
"00s*s*S,S*",1
"S,S*",1
S.S*,1
U*,1
B*s+,1
S+S0,1
"S,s,s,s+s,",1
"+s+s+S,b,s",1
"*z*Z,Z+Z,Z",1
*z*z*z*Z.z,1
",S+S,s,S,S",1
"S,B,s,s,B,",1
"S,B,s,T.S,",1
"+s+S,s,s,b",1
",s,s,s,s,S",1
"s+t+s,S,B,",1
0,1
0,1
W+,1
S.S*,1
s*s+S*B*s0,1
S0s*s0s*s*,1
*,1
"W,S*S+s,",1
0V*,1
B*s*,1
"Y.S.Y*Y.y,",1
0,1
"*b*S,s+s*s",1
S*,1
S*,1
0,1
"Y,",1
"Y,",1
s*s*s*B*s*,1
*s+S*s*B*s,1
+B+s+s*S+S,1
s+s+s*s*S+,1
Y*y*z*y*z0,1
"Y*y*z*y0Y,",1
"S*s*S0S,S*",1
s*S*S*s*B*,1
"s,s+B+B+s*",1
"+s+s*s*S,S",1
s+S*s*S+s+,1
"*S,S*s*B*S",1
"s*s*S,S+B+",1
s*s*s*S+s+,1
*S+S*s*s*b,1
s+,1
*S+s*S*,1
B0S+S0s*s*,1
*,1
0,1
"S.S*S,",1
0,1
"s*S,B,S*s*",1
",s,S.S,s,s",1
",s,s,s,s,s",1
"S,s,S.S,B,",1
+S*,1
W+,1
W+,1
0,1
0,1
"s.s,S.s.S,",1
"S,S,s,S+s+",1
".Y*Y.Y,Y.Y",1
"W,S*",1
*,1
"s*s*S,S*s*",1
"*S,S*S+S0s",1
0S*,1
S*s*S+s*S+,1
Y*,1
0,1
Y*,1
Y.Z0H0Y.,1
Y.Z.I.Y+Z.,1
Z+,1
Y.,1
Z0,1
z00Y*,1
Z0H0Z.,1
"0Z,",1
0,1
+E+E+v*v*v,1
w+,1
"S+S*s*B*S,",1
"*S.W,s+F+F",1
"S,",1
0,1
00s*s*B*s+,1
",s.s,s.S,s",1
",S+s+s+s*s",1
s+s+s+s+w*,1
s*S*S0s*,1
0,1
+z+y*z+h+h,1
*Y+z+z+y*y,1
S*,1
"s+s,w,w+S0",1
"*S,s+s+W*S",1
S+S*S0,1
"S+S*s*S,s+",1
"S,S,S+S*s*",1
0,1
*S+s*,1
s*,1
",e+e,v,v+E",1
"s,s+s+b+s+",1
F*s*,1
"S,T*",1
F*B*,1
"S,S,s,s,s,",1
"*S,s+B+s+s",1
s*B*,1
",S0S+S*B*s",1
W+,1
s*s0S*s*s+,1
0,1
0,1
"S,S*s*s*B*",1
"s*s+S,S+T*",1
*,1
S.S*w*,1
v*,1
0W+,1
0W+,1
z0W*,1
z0Z+,1
z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
"*w+s+w,S+S",1
"W+W,W00W+",1
0,1
0Y*y0Y+Y.Y,1
*y*Y0y0Y*y,1
"s,s+s+s,S*",1
"s*b*S,S+s+",1
S.S*S.,1
"S,S*",1
U*,1
Z+,1
"+W,W00S+w,",1
0,1
0Z+,1
0Z+,1
0W*,1
0W*,1
0Z*,1
w+,1
"R,",1
0Z+,1
0Z+,1
S+,1
0,1
z*z0,1
z*z0,1
S.S*S.,1
s*,1
"S,S*",1
"0W,",1
B*B*B*,1
S+S*,1
b*,1
W.S*,1
S.S*,1
*,1
0,1
z0Z+,1
V0,1
0S*,1
0,1
W0W*,1
S.S*S.,1
"S.S*T,",1
W.,1
"Z,S0",1
v*Z0Z+,1
v*Z0Z+,1
Z.Z0Z*,1
Z.Z0Z*,1
*,1
B0,1
"z0W,",1
"0W,",1
*,1
0,1
w0W*,1
"S.S*w*S.S,",1
w+s*S00S*,1
0,1
S.S*W00,1
0,1
0,1
z*r00,1
0W*,1
0W*,1
S.S*,1
0Z*,1
z0Z*,1
*,1
0,1
W+,1
"S,S+",1
S+,1
0U*,1
0Z+,1
r*,1
*,1
0W*,1
w0W+,1
w0W+,1
Z.Z0R+,1
r0W+,1
W+S*,1
s*,1
0,1
S+S*,1
"S,S*S,",1
0,1
w0W+,1
0,1
"S,S*S.",1
"S0W,",1
W+,1
W+,1
s+s*,1
w+,1
V+,1
"S,S*",1
w0V*,1
s+s*,1
0V*,1
0,1
0,1
0,1
w0Z+,1
w0Z+,1
0W*s+s*,1
s+s*,1
0,1
z0W*,1
z0W*,1
0,1
"S,",1
W+Z0,1
W+Z0,1
S.S*W00,1
W.S*W00,1
"s+s*W+w,s+",1
0U*,1
0U*,1
Z+Z0Z*,1
Z+Z0Z*,1
w0,1
S.,1
W+S*,1
S.T*S.,1
S.S*,1
"w*S,s+w,",1
w0W+,1
w0U*,1
"S,S*S.",1
"W,S*",1
"0W,",1
"S,S*",1
s*,1
0Z*,1
S.S*,1
z0W+,1
0,1
0,1
0,1
"S,S*s+f+",1
U*,1
0,1
0,1
v00,1
v00,1
s+s*,1
v*,1
0W+,1
r0W+,1
0,1
R*,1
"S,S*",1
s*s*s*s*w+,1
Z*,1
Z*,1
S.S*S.,1
s*,1
0R*,1
0R*,1
*,1
*,1
0s*,1
0,1
S.S*S.,1
w+,1
*,1
W+S*,1
v*W0W*,1
v*W0W*,1
0S*B*s+,1
S.W00W*,1
0Z+,1
0Z+,1
"0W,",1
S.S*,1
0W+,1
w+s*,1
u0,1
s0,1
0R*,1
Z0Y.Y0Y.Z+,1
w0,1
0,1
"S*S,B,w,W,",1
s*s*B*b*s+,1
F*B*,1
"+Y,y,H,y,Y",1
S.T*,1
H*z*,1
0,1
0,1
w+,1
F*s*,1
"Z+Z0Z,",1
0R+,1
0W+,1
0Z+,1
i0i0,1
V0,1
0,1
0,1
"+z+Z,Z*Z.Z",1
*b*s*,1
S*,1
",S+s*S,S*S",1
"s,S*B*S+s,",1
"S.S,s,s.s,",1
*S0s*S+B+S,1
",s,B,s,s,s",1
s00,1
"Z.z.z.Z,",0
".U,u.U.U,U",0
Y+,0
.Y.Y.y.y.H,0
Y.Y.,0
.Y+Y.Y.Y.Y,0
",y.y,y,h,h",0
"y,y,y+Y*Y+",0
"Y.Y.Y.Y.Z,",0
h.h.H.Z.Z.,0
"Z.Z.W.Z,Z0",0
.Z00Z.z.W*,0
W.F.f.f.W*,0
Z00W.Z*Z.Z,0
Z.z.Z0,0
"W,W.W.w.W.",0
W.Z0W.,0
Z0Z.W00W.W,0
.F.W0W.Z0z,0
Z.Z.Z.,0
",h,h,h,h,h",0
",h,h,h,h,h",0
000W.,0
h.Y000W.,0
F.,0
W.X0W.,0
z.w.Z*X.W0,0
F.W+W.Z0I0,0
0Y.w.H.X.F,0
Z0i0i0i0,0
z.Z.Z.,0
Y.Y.y.,0
Z.i.Z.z.Z.,0
.Z.Z.z.Z.W,0
Z.Z.Z.,0
Z.Z.z.,0
W.,0
Y+Y.H.Y.w.,0
G.Y.Y.Y.Y+,0
.Y.Y.y.y.y,0
Z.,0
000Z.Z.z.Z,0
"+U,U,u,u+D",0
.i.Z0Z.I.i,0
",U+u,u,u,u",0
Y+Y.H.Y+Y.,0
"u+u,u+u,d,",0
.I.i.Y+Y.H,0
"u,u,U+D+U,",0
Z.z.I.i.Z0,0
",U+U,u,u,u",0
I.I.i.,0
"U,u,U+u+U,",0
00z0,0
*z*z00Z*z*,0
z00Z*,0
W00Z.Z+,0
.,0
W.,0
W.Z*,0
W.,0
i.Z00Z.Z*Z,0
.W.W.w.W.W,0
i*z*,0
"Z,z,Z*I*W.",0
Z.z.,0
"Z.W.w.w.Y,",0
Z.F.Z*Z.Z+,0
".w.W.Z,Z.Z",0
h*i0h0,0
.w.w.W*W.w,0
i0i0i0,0
I0i0i0I*,0
z.I.i.Z.,0
"Z,w,W.f.",0
W.,0
00W.,0
W.W.z.,0
0Y.H.Y.W.w,0
Z.,0
Z0z0z*,0
.Z*Z.Z*Z.Z,0
*Z.Z.Z*i*Z,0
.Z*z*z*y*Z,0
"*Z,Z.Z.z.z",0
z*z*Z.Z.Z*,0
Y*z0,0
*Z.Z.Z*z*Z,0
Z*w*W.W.W.,0
z*z0Z*,0
"Z,Z0Z+W,W.",0
*z*i*Z+z+Z,0
*z*Z.Z*z+Z,0
*I*Z.Z.z.z,0
I*Z+Z*z*Z.,0
I.z.Z.Z.Z+,0
z*z*Z.Z.Z+,0
"F.w.Z*H*Z,",0
Z*,0
"Z.z.z.Z,W+",0
.Z*z*Z+Z*z,0
W*W.,0
z+Z*Z+I+Z*,0
z+Z*z+z*z*,0
+I+z*z*z*z,0
"Z*I*I*Z,Z+",0
W.W.W.,0
.W+W.F.Z0Z,0
i.Z.Z*z*Z.,0
.W0W.Z+Z.z,0
"Z.Z,Z.",0
i0i0i0f0,0
Z0,0
"u+U,d,d,U,",0
F.Z0z0,0
",u,u,u+u,u",0
z.z.i.,0
"u,d,U+u+",0
"h.H.h.Y,",0
h+Y*Y+y*y+,0
I.Z.I.Z.Z.,0
"z,Z.I.I.z.",0
z.z.z.Z+z+,0
".x.G.X0X,X",0
".X.Y0Y.X,x",0
.V.V0000Y.,0
Y.y.Y.X.X.,0
X.Y.X.X.X.,0
"H.h.h.Y,Z.",0
"Y.Y,",0
W*W.,0
W.W.W.,0
z.Z.z.,0
z.Z.Z.,0
z.z.z.,0
F.W.W.,0
w.Y.Y.z.H.,0
Y.Y.Y.,0
"f.W,W.W*W.",0
"x.X,X.x.x.",0
i0i0i0,0
X.G.G.G.x.,0
.Y.Y.y.h.Y,0
"+x,g,g,g,g",0
y.,0
*y*y*h*h*h,0
*h*y*y*h*h,0
h*h*h*h*h*,0
*h*h*Y*Y*h,0
W.,0
y.V.,0
z.W.,0
"y.Y.z,W.Y,",0
W.w.w.,0
Z.,0
"Z.z.z.W,W.",0
I.I.i.Z.z.,0
I.w.,0
"X.X,X.",0
"x,G,",0
",y,i,Z.W.F",0
i0i0i0i0,0
i0I0I0,0
+a+r+f+r+r,0
i0i0i0i0,0
Z+,0
i0z0z0z*,0
f0f0a0,0
f0f0,0
i0i0f0,0
".R*u*R,R.R",0
f0,0
i0,0
0U.R.R.D.,0
"y.X,y,Y.Y*",1
Y0,1
S*,1
0,1
s*,1
s0,1
s*,1
S*,1
s*S0,1
"s*s*S,S+S*",1
s*,1
s*s0,1
S*s*s*B*s*,1
*z*I*z*z*Z,1
s*,1
S*,1
"S,S*",1
"+S*S,S*S,S",1
"+y,E,z+w,w",1
",z+w,w,z,w",1
"Y,Y*S,Y+Y,",1
i+Z0i0,1
"X,x,x,x,x,",1
"*X.X*X,X.Y",1
X+,1
.F.S.V.S.s,1
.w.b.V.S.w,1
h*h*,1
"v,S,s,s,s,",1
s.S.S.S.S.,1
A*,1
*,1
e+v+v*v*v*,1
i0,1
",H,H,H,H,H",1
"y,z,y,y,H,",1
"H,h,H,y,y,",1
",y,z,y,y,y",1
",Y+Y,y,y,y",1
"y+y+y,y,y,",1
",I,y,H,y,H",1
"*Y,H,H,y,y",1
s*,1
0,1
.s.s.s.w.s,1
S.s.s.S.S.,1
.b.W.S.s.s,1
W.s.S.S.s.,1
Z0z*,1
"Z+Z*z0Z+Z,",1
"+Z,Z+z+y+z",1
"Z*Z,Y+y*z*",1
Z*Z00,1
z*Z*,1
*Z*y+z+z*z,1
Z+z+Z*Z+I*,1
Z*Z.Z.Z*z+,1
"x*X*X,G,",1
"s*B*S+s*S,",1
0,1
S*s*s*s*s*,1
s*,1
S*,1
S*s*,1
"S*S,",1
"+s,S.S*s*s",1
"+S,S+S.S*s",1
"S0S,S*s*S.",1
"*B*s*s*S,s",1
",t,s,S+S,s",1
"S.S+S,B,S+",1
"s+s,S*S,S*",1
"s+s,b,s+s+",1
"S,s,S,S,s+",1
",s,s+s,s,s",1
",Y*y*z*Z,Z",1
z*y+Z*,1
",s,B,s,s,s",1
"B,B,s.S.S,",1
"s+s*S,s+s+",1
",b,S+B+B+s",1
"S,S*s+S*S,",1
S*s+s+S*B*,1
S+B+S*,1
"s,S*s*S+",1
",s,s,s,B,s",1
"S,s,S*s*s+",1
",S+s*s+S,s",1
".S*S,B,s,S",1
",s,s+s*B*S",1
B.,1
S0s*,1
s*s*,1
s*S+S*s*,1
s*s*B*,1
+,1
s*B*,1
+i*I+z*Z.Z,1
"S,S*",1
",B,B,s,B,s",1
"b,b,b,b,s,",1
"+S.S+s,B,s",1
",s,s,s,s,B",1
"S0S*S,",1
"s*S,",1
s*b*S+S*,1
",z+v+W,v,w",1
s*s0S*s+,1
S*S+S*B*S*,1
S0,1
+s+s+B+s+s,1
S*,1
*s+s*B*s*s,1
s*s*,1
s0B0s*,1
s*S0,1
"s,S*S+s,S*",1
"S*s*s*S,S*",1
S*S*B*s*B*,1
",y,y,y,Y.y",1
",Y.Y,h,Y.Y",1
"y+Y.Y,Y.Y.",1
"H,y.y,y.y,",1
"Y+Y,Y*y*Y.",1
"Y.Y,y,y.y,",1
"y,y,H,y,H,",1
"H,H,y.y,y,",1
s*s*,1
s0,1
S*,1
B0s*,1
s0,1
+H+y+h+y+Y,1
y0y*Y*,1
".v,v.v,v,w",1
"y+y+Y*Y,Y*",1
I+Y00,1
V+,1
s*,1
"w,",1
"H.y.Y*Y,Y.",1
*,1
s0s*,1
s00,1
s0,1
S*B*,1
H*y0y*,1
"S,S+",1
"s+s,s+B+s+",1
"s,s,s,s.s,",1
"+z*Z+y,Z*i",1
*z*z+Z0y*Z,1
"s+s+s+S,s+",1
"s,s,s,S+s+",1
"s+B+s,S*s+",1
"b,s,s,B,S+",1
"S+s*s+S,S*",1
"S,S.S+s+B+",1
"S+s+s,B+s,",1
",S*b*S+S*S",1
s+S0S*,1
"*S,",1
Y0Y.,1
"+s,S*s+s*s",1
"*s+s,s+B+s",1
"s+s+s+B+S,",1
"S*s+S,S*s*",1
"y*z*I*Z,Z+",1
y+y*z+Y0y*,1
*B*s*S+s+s,1
+s*s+s*S+s,1
"*S+S.S,S*s",1
*s*B*B+B*s,1
"S+s*S,S.S*",1
"+s,s+S*S+s",1
"s+s*s+S,S*",1
"s+S,S*s+s+",1
+b+s+s*B*S,1
s+s*s*b*s+,1
S*s0,1
s+,1
"S,s+S*s*s*",1
"b+s,s+s+r+",1
",s+s*s+s+s",1
.s.s.s.S.S,1
s*S+S0s*S+,1
"s,s,B,s,s,",1
*Y.Y*Y.Y0Y,1
S0S*,1
s*s0s*,1
"+s+s,S+S,s",1
S*,1
"+b+s,S*s+s",1
z*z0Z*,1
z*Z00,1
Z0,1
z*Z.,1
y*Z00,1
00,1
"Z,Y*z0",1
Y+Z0,1
0,1
0,1
e+v+v*v*v*,1
",Y+Y,Y*Y,Y",1
S+S*,1
b.s.S.W.s.,1
S.s.B.s.W.,1
s+S*s*,1
S+S0,1
"b,",1
"S,S.Z.y.Y.",1
s+B+s+S*B*,1
"s+s*S,S+",1
*s+B+B+s*s,1
"Z,",1
0,1
z*z*Y+Z*I*,1
"+z*z+Y,Y+Z",1
Z*z*,1
Z*G*X.Z0,1
b+b+b+b+b+,1
S+S0s*,1
"s*S,s,S+s*",1
s*,1
S*,1
+S*s+s+b+s,1
"B0S,",1
",b,B,B,B,s",1
",s,s,b,B,b",1
S*,1
s+s*,1
"s+s*S,S+s*",1
s+s*B*S+S*,1
"Y+y*Y,Y*",1
s+b+S*s*S+,1
S*s*S+,1
S0,1
s*,1
A*,1
s*,1
*,1
S*s*,1
0,1
i0,1
0,1
s*S0,1
"Y,Y*",1
V0v*,1
",y,y+z,Y*Y",1
S*,1
+Y*y*Z+z*Y,1
+b+b+b+b+B,1
i0,1
r*y*Y.Z*Z.,1
*s*,1
s*S+S*s*s+,1
y0H0,1
"y,y,Y000",1
H.y.v.v.h.,1
z*z*y+Z*Z+,1
Z00,1
z*Z0Z*z*z+,1
S*B*S*,1
"s,s,b,s,s,",1
"+S,s,B,s,s",1
"b+S,s,S*s+",1
B*,1
"+S,s+B+B+B",1
"U.U,u,U.U,",0
"Y.Y,Y,Y.Y,",0
w.,0
W.w.,0
"w.W,W.W.W.",0
W.f.F.,0
"W,W.W,W.Z+",0
"h,h,h,h,h,",0
"w,w,",0
",Z.Z.x.W,w",0
"W,W.W,W.f.",0
I.z.I.,0
Z.Z.Z.Z.I.,0
",u+u,u+u,u",0
z*Z.Z.Z.z.,0
"+U,u,u,u,u",0
*h+Y.y.Y+Y,0
"U,u,u,d,u+",0
y.Y+Y.h.Y+,0
"U,d,d,U+u+",0
Z.Z.z.,0
"+U,U+u+U*U",0
z.I.I.I.Z*,0
"U,u,d,u,U+",0
z.Z*Z.Z.Z.,0
z0,0
h*,0
Z.,0
z.Z.Z.Z*z*,0
I*,0
z0,0
Z*,0
00,0
0,0
"w.W,W.",0
I0,0
X*Z.,0
.i.Z.z.Z.Z,0
I*i*,0
z0,0
".X.Y.Y,Z.Z",0
+z+I+Z*Z+z,0
"z*z*z*Z0Z,",0
*z*z*z+I*z,0
*z*z+z*z+z,0
I.Z*Z.z.Y*,0
",W.W+W.W*W",0
