domain,class
"s,S.S+B+s+",1
"S,S*",1
"S,S.",1
",s,s,s,b,s",1
",s+s+s,s,S",1
s*S0s*,1
s*s+s*b*S*,1
0,1
b0,1
s00,1
S*,1
",w+F*z+w+w",1
",s,s,B,B,B",1
W0,1
0s*,1
0s*S*,1
0R*,1
*S*,1
S.S*,1
S*s*,1
s*S0s*s*,1
s*S000,1
s*,1
v00,1
"W,",1
0,1
Z+,1
u0Z+,1
W+,1
z0,1
z0,1
S*B*s*S+S*,1
I+Z0i0i0i0,1
0,1
"s*s*S,S*",1
S*S*b*,1
V00,1
*,1
0Z+,1
z0Z+,1
z0Z+,1
z*w*z0Z+,1
0,1
*s*B*s*S+s,1
"*s*S,S+s*s",1
0S*,1
0S*,1
00,1
0W+,1
z0W+,1
W*,1
0,1
0,1
z0W*,1
0W*,1
0W*,1
0W*,1
.W*W.W0S*S,1
".Y,Y0Y.R,Y",1
"H0Y.Y.Y.Y,",1
Y.Y00Y.Y+,1
"Y,Y*Y.Y.Y0",1
Y.,1
*,1
0,1
0,1
0,1
s*,1
0,1
w0,1
0,1
+B+s*s*s+s,1
s*,1
0S*,1
*,1
s*,1
0,1
"v,v+V00",1
0,1
s*s0s*s0s*,1
"B+B,i,z,I,",1
"B+B,i,z,I,",1
s*s*s*s*,1
S*,1
e+e+e+e+e+,1
*,1
0,1
0Y+,1
0Y+,1
Y+,1
W+S*,1
"0R,",1
"w+W*w00W,",1
U+,1
S.S*S.W00,1
".Y.Y,Y*Y.Y",1
s*s*,1
000,1
000,1
s*,1
s000,1
"y.y.Y*Y,Y.",1
0,1
y00,1
0,1
y*y+,1
00,1
Y*Y+,1
0,1
S+,1
W.,1
s*s*s*,1
0S*,1
0,1
0,1
S+S00s*s*S,1
"S,S*",1
S.S*,1
U*,1
B*s+,1
S+S0,1
"S,s,s,s+s,",1
"s,S.S+s+S,",1
"+Z,Z+Z,z,Z",1
",H,z.z,z,Z",1
".S*S,S*S,s",1
"S,s,s,S.s.",1
"B,s,T.S,S.",1
"s,S+S,s,s+",1
"s+s,s+S,S,",1
",s+s+B+s+S",1
0,1
0,1
W+,1
S.S*,1
s*s+S*B*s0,1
S0s*s0s*s*,1
*,1
"W,S*S+s,",1
0V*,1
B*s*,1
Y.Y.Y*s*y*,1
0,1
"s+s*b*S,s+",1
S*,1
S*,1
0,1
"Y,",1
"Y,",1
*S+S*s*s*s,1
*s*S*s+S*s,1
"+s+S,S*S,S",1
"s*S+s,S*s+",1
+Y*y*z*y*z,1
"+y*H*Y,Y*y",1
*B+B*S*s*S,1
*S*S*s*B*B,1
S*s*b*s*S+,1
"s*S,S*s+s+",1
"s*S+s,s+S*",1
+s*s+s*S+s,1
+B+s+S*b*S,1
+S*s*s*s+s,1
s*b*S+S*s*,1
s+,1
*S+s*S*,1
B0S+S0s*s*,1
*,1
0,1
"S.S*S,",1
0,1
"s*s*S,B,S*",1
"S,s,B,s,b,",1
".S,s.s,B,s",1
".s,s,s.S,S",1
+S*,1
W+,1
W+,1
0,1
0,1
".S,S.s.s,B",1
",s,S+s+s+s",1
"0Y+Y,Y.Y*Y",1
"W,S*",1
*,1
"s*s*S,S*s*",1
*S+S0s*b*s,1
0S*,1
*s*S*S*s*S,1
Y*,1
0,1
Y*,1
Y.Z0H0Y.,1
Y.Z.I.Y+Z.,1
Z+,1
Y.,1
Z0,1
z00Y*,1
Z0H0Z.,1
"0Z,",1
0,1
E+E+v*v*v0,1
w+,1
"s*B*S,S*s*",1
W.W+s+S0S+,1
"S,",1
0,1
00s*s*B*s+,1
".s,s.s,s.S",1
".S*S,S*S.S",1
"+s*s+F+S,S",1
s*S*S0s*,1
0,1
+y*z+h+h*z,1
z+y*y*y0Y+,1
S*,1
"w,w+S0W,s,",1
b+w*W+W*s+,1
S+S*S0,1
"+S*S,S+s,S",1
S*s*S*s*s*,1
0,1
*S+s*,1
s*,1
"v,E,v+e+v,",1
"+s+s+s,s+s",1
F*s*,1
"S,T*",1
F*B*,1
",s+s+s,S*S",1
"s,B,s+s,s+",1
s*B*,1
S+S*B*s+S*,1
W+,1
s*B*s*s0S*,1
0,1
0,1
"S,S*s*s*B*",1
"*S,S*s0S+s",1
*,1
S.S*w*,1
v*,1
0W+,1
0W+,1
z0W*,1
z0Z+,1
z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
"w,S+S*W,W0",1
"W+W,W00W+",1
0,1
*y*H*y*Y0Y,1
"Y0y0Y*y+Y,",1
s+s+S*s*B*,1
s+s*s*B*B*,1
S.S*S.,1
"S,S*",1
U*,1
Z+,1
S+W.S*s*S.,1
0,1
0Z+,1
0Z+,1
0W*,1
0W*,1
0Z*,1
w+,1
"R,",1
0Z+,1
0Z+,1
S+,1
0,1
z*z0,1
z*z0,1
S.S*S.,1
s*,1
"S,S*",1
"0W,",1
B*B*B*,1
S+S*,1
b*,1
W.S*,1
S.S*,1
*,1
0,1
z0Z+,1
V0,1
0S*,1
0,1
W0W*,1
S.S*S.,1
"S.S*T,",1
W.,1
"Z,S0",1
v*Z0Z+,1
v*Z0Z+,1
Z.Z0Z*,1
Z.Z0Z*,1
*,1
B0,1
"z0W,",1
"0W,",1
*,1
0,1
w0W*,1
"S.S*w*S.S,",1
w+s*S00S*,1
0,1
S.S*W00,1
0,1
0,1
z*r00,1
0W*,1
0W*,1
S.S*,1
0Z*,1
z0Z*,1
*,1
0,1
W+,1
"S,S+",1
S+,1
0U*,1
0Z+,1
r*,1
*,1
0W*,1
w0W+,1
w0W+,1
Z.Z0R+,1
r0W+,1
W+S*,1
s*,1
0,1
S+S*,1
"S,S*S,",1
0,1
w0W+,1
0,1
"S,S*S.",1
"S0W,",1
W+,1
W+,1
s+s*,1
w+,1
V+,1
"S,S*",1
w0V*,1
s+s*,1
0V*,1
0,1
0,1
0,1
w0Z+,1
w0Z+,1
0W*s+s*,1
s+s*,1
0,1
z0W*,1
z0W*,1
0,1
"S,",1
W+Z0,1
W+Z0,1
S.S*W00,1
W.S*W00,1
"s+s*W+w,s+",1
0U*,1
0U*,1
Z+Z0Z*,1
Z+Z0Z*,1
w0,1
S.,1
W+S*,1
S.T*S.,1
S.S*,1
"w*S,s+w,",1
w0W+,1
w0U*,1
"S,S*S.",1
"W,S*",1
"0W,",1
"S,S*",1
s*,1
0Z*,1
S.S*,1
z0W+,1
0,1
0,1
0,1
"S,S*s+f+",1
U*,1
0,1
0,1
v00,1
v00,1
s+s*,1
v*,1
0W+,1
r0W+,1
0,1
R*,1
"S,S*",1
s*s*s*s*w+,1
Z*,1
Z*,1
S.S*S.,1
s*,1
0R*,1
0R*,1
*,1
*,1
0s*,1
0,1
S.S*S.,1
w+,1
*,1
W+S*,1
v*W0W*,1
v*W0W*,1
0S*B*s+,1
S.W00W*,1
0Z+,1
0Z+,1
"0W,",1
S.S*,1
0W+,1
w+s*,1
u0,1
s0,1
0R*,1
Y.R*a+Z*Z.,1
w0,1
0,1
W+S.S*s+S*,1
"*S,S*s*s*s",1
F*B*,1
"y,H,y,Y.Y0",1
S.T*,1
H*z*,1
0,1
0,1
w+,1
F*s*,1
"Z+Z0Z,",1
0R+,1
0W+,1
0Z+,1
i0i0,1
V0,1
0,1
0,1
"Z.Z,Z*I*z+",1
*b*s*,1
S*,1
"B*s+s,S*s*",1
s*s+s*s*s*,1
",b,s,S,S.S",1
"s,s,S+S,S*",1
"s,B,s,B,s,",1
s00,1
"Z.z.z.Z,",0
U.U.U.U.V.,0
Y+,0
.Y.Y.Y.y.y,0
Y.Y.,0
.Y.Y.Y.Y.Y,0
"h,y,h,y,h,",0
"y,y,y+Y*Y+",0
.I.Z.Z.Y.Y,0
".H.Z.Z.Z,Z",0
"Z.Z.W.Z,Z0",0
.Z00Z.z.W*,0
W.F.f.F.W.,0
0W.Z*Z.Z.Z,0
Z.z.Z0,0
"W,Z0Z*W.F.",0
W.Z0W.,0
0Z.W00W.W.,0
"Z.W,W.Y*W.",0
Z.Z.Z.,0
"h,h,h,h,h,",0
"h,h,h,h,h,",0
000W.,0
h.Y000W.,0
F.,0
W.X0W.,0
z.w.Z*X.W0,0
.W+W.Z0I0z,0
00Y.w.H.X.,0
Z0i0i0i0,0
z.Z.Z.,0
Y.Y.y.,0
.Z.i.Z.z.Z,0
Z.Z.z.Z.W.,0
Z.Z.Z.,0
Z.Z.z.,0
W.,0
"H.Y,Y.Y.y.",0
"Y.Y.y.Y,Y.",0
.h.Y.Y.y.y,0
Z.,0
000Z.Z.z.Z,0
"+U,u,u,u+u",0
I.i.i.i.Z0,0
"u,u,u,u+u,",0
+Y.h.Y+Y.H,0
",u,d,u,d,u",0
Y.h.Y+Y.h.,0
"+u,d,U+u,u",0
.I.i.Z0Z.Z,0
"u,u,u,u,U,",0
I.I.i.,0
"u,u,u,U+u,",0
00z0,0
z*z*z00Z*z,0
z00Z*,0
W00Z.Z+,0
.,0
W.,0
W.Z*,0
W.,0
z.z.i.Z00Z,0
.Z.W*W.w.w,0
i*z*,0
"z,Z*I*W.Z,",0
Z.z.,0
"W,W.Z.W.w.",0
"+z,f,Z.F.Z",0
".Z,Z.Z.I.z",0
h*i0h0,0
.w.w.W*W.w,0
i0i0i0,0
I0i0i0I*,0
z.I.i.Z.,0
"Z,w,W.f.",0
W.,0
00W.,0
W.W.z.,0
00Y.H.Y.W.,0
Z.,0
Z0z0z*,0
*I*Z.Z*I*Y,0
Z*Z*z*z*Z.,0
.w.Z*z*z*Z,0
"Z.Z.z.z.Z,",0
",z.Z*z*Z.z",0
Y*z0,0
"*z*Z,Z.z.I",0
"Z.Z,Z*z*Z.",0
z*z0Z*,0
.Z+W.Z*Z.Z,0
Z+z+Z*z*z*,0
*z+Z*z*z*I,0
*z*I*Z.Z*I,0
Z.z.Z*Z.Z.,0
Z.Z.Z+Z000,0
Z.Z*z*z*Z.,0
",z.Z.Z*z*z",0
Z*,0
+Z0W.F.W.w,0
.Z*z*Z+Z*z,0
W*W.,0
"I*z+Z*Z,Z*",0
z*z*Z+Z*I*,0
+z*z*z*z*Z,0
*Z+Z*I*I*Z,0
W.W.W.,0
W+W.F.Z0Z*,0
0Z.i.i.i.Z,0
.W.W+W.W*W,0
"Z.Z,Z.",0
i0i0i0f0,0
Z0,0
"+U,d,d,U,u",0
F.Z0z0,0
",u+u,u,u,u",0
z.z.i.,0
"u,d,U+u+",0
"h.H.h.Y,",0
h+Y*Y+y*y+,0
I.Z.Z.Z.Z.,0
".z,Z.I.I.z",0
z.z.z.Z+z+,0
"X,X.x.G.G.",0
"X.Y0Y.X,x.",0
".x,Y.V.v.X",0
".x.x.X,X.X",0
"X.X,X.Y.X.",0
Y.Z.Y.Y.Z.,0
"Y.Y,",0
W*W.,0
W.W.W.,0
z.Z.z.,0
z.Z.Z.,0
z.z.z.,0
F.W.W.,0
.w.Y.Y.z.H,0
Y.Y.Y.,0
W.W*W.W0W.,0
"G,x.x.x,x.",0
i0i0i0,0
.G.x.X.x.X,0
Y.Y.Y.y.h.,0
"x,g,x+x,g,",0
y.,0
*h*y*y*h*h,0
*h*h*y*h*h,0
y*y*y*y*h*,0
*y*y*h*y*y,0
W.,0
y.V.,0
z.W.,0
"Y.y.Y.z,W.",0
W.w.w.,0
Z.,0
"Z.z.z.W,W.",0
.z.I.I.i.Z,0
I.w.,0
"X.X,X.",0
"x,G,",0
",i,Z.W.F.Z",0
i0i0i0i0,0
i0I0I0,0
+a+a+a+a+a,0
i0i0i0i0,0
Z+,0
i0z0z0z*,0
f0f0a0,0
f0f0,0
i0i0f0,0
R.A.R.R.r.,0
f0,0
i0,0
0U.R.R.D.,0
".X,y,Y.Y*Y",1
Y0,1
S*,1
0,1
s*,1
s0,1
s*,1
S*,1
s*S0,1
"s*s*S,S+S*",1
s*,1
s*s0,1
S*s*s*B*s*,1
.Z*Z*Z*z*I,1
s*,1
S*,1
"S,S*",1
"S+s+b+S*S,",1
"Z*Z,z+z*z*",1
",z,s,i,z+s",1
"*Y,Y*S,Y+Y",1
i+Z0i0,1
",X+g+x,X*X",1
"X.X*X.X*X,",1
X+,1
.w.s.s.S.B,1
.S.S.v.V.V,1
h*h*,1
S.S.s.w.S.,1
S.S.s.S.S.,1
A*,1
*,1
e+v+v*v*v*,1
i0,1
"y,y,H,y,H,",1
"*Y,Y+Y*Y.Y",1
"y,z,y,y,H,",1
",h,h,h,h,h",1
",H,y,Y,y,z",1
",h,h,h,h,h",1
",y,y,y,H,H",1
"y,z,y,y,h,",1
s*,1
0,1
.S.s.s.S.b,1
.F.s.s.W.S,1
S.S.s.s.S.,1
.f.S.S.w.s,1
Z0z*,1
"Z+Z*z0Z+Z,",1
"+z*z*y*Z,Y",1
*z*Z*z+z+y,1
Z*Z00,1
z*Z*,1
"z+I+I+z,z,",1
Z+z+Z*Z+I*,1
+Z*z*Z.Z*Z,1
"x*X*X,G,",1
"B*S+s*S,S*",1
0,1
S*s*s*s*s*,1
s*,1
S*,1
S*s*,1
"S*S,",1
".S,s,B,S*s",1
"S*S,S+S,S+",1
"S0S,S*s*S.",1
"*S,S+B*S*S",1
"s,s,s,s,S0",1
"s,S.S+S,B,",1
",B,s,s,B,b",1
"S,b,b,s+s,",1
"+s,B,s+s,s",1
"s+s*S,s+s,",1
",Y*y*z*Z,Z",1
z*y+Z*,1
"s,s+B+s,S,",1
"S,s,S+s+s+",1
"s,s+B+s,s,",1
"B+s+s*s+S,",1
"S,S*s+S*S,",1
"S*S,S*S,s,",1
S+B+S*,1
"s,S*s*S+",1
"s,S,S+S,s,",1
"S+S*S,s,S*",1
"s+S,s,s,s,",1
"S+S,S.S*S,",1
",s,s+s*B*S",1
B.,1
S0s*,1
s*s*,1
s*S+S*s*,1
s*s*B*,1
+,1
s*B*,1
z*Z.Z*I*z*,1
"S,S*",1
.S+s*S0s*s,1
"B,s,B,B,s,",1
",s,s,s,s.S",1
",s,s,s,s,B",1
"S0S*S,",1
"s*S,",1
s*b*S+S*,1
.V.V.v.E.v,1
s*s0S*s+,1
S*S+S*B*S*,1
S0,1
+S*S+s+s+B,1
S*,1
b+b+B+B+b+,1
s*s*,1
s0B0s*,1
s*S0,1
"+s,S*S+s,S",1
"+S,S+s+S,S",1
S*S*B*s*B*,1
".y,y,R.Y,y",1
"y,y,Y.Y,y,",1
"y,y,H,y.y,",1
"*Y.Y,Y.Y,y",1
"Y.y,y+Y.Y*",1
"y+Y,y,y,Y+",1
",H,y,y,y,Y",1
"y,H,Y.Y,H,",1
s*s*,1
s0,1
S*,1
B0s*,1
s0,1
H+y+h+y+Y*,1
y0y*Y*,1
"E,v,v.v,v.",1
"+Y*Y,Y*Y.Y",1
I+Y00,1
V+,1
s*,1
"w,",1
"Y*Y,Y.y.y.",1
*,1
s0s*,1
s00,1
s0,1
S*B*,1
H*y0y*,1
"S,S+",1
".S+s+B+s,s",1
"S,S*s0s*s*",1
"+z*Z+y,Z*i",1
z*z+Z0y*Z+,1
"s+s,s,S*S,",1
"s,s,B,b,s+",1
"+s,s+s+B+s",1
",s,s,b,s,S",1
"s,s,S+S*S,",1
",s,S,B,s,b",1
"+s+s+s,s+s",1
"s,S*b*S+S*",1
s+S0S*,1
"*S,",1
Y0Y.,1
"s,S*s+s*s+",1
B*s+s+s*b*,1
"+S*s*S+S,S",1
b*s+s*s*B+,1
"z*I*Z,Z+y+",1
y+y*z+Y0y*,1
"s+s+s+s,S*",1
",B,S+s+B+s",1
s*s*s*S+S.,1
*s+s+s+s+s,1
"*S,s,B,s+s",1
"+s,S.S+s+s",1
"+s*s+S,S*S",1
",S*s*s+s+s",1
",S+B+B+s+S",1
s+s*s+b+s*,1
S*s0,1
s+,1
S*s*s*s*s*,1
"S,S*S+b+s,",1
"s,s+s*s+s+",1
",S.S,s+S,s",1
s*S+S0s*S+,1
",B,b,s,b,S",1
*Y+Y.Y*H+y,1
S0S*,1
s*s0s*,1
"s*T,S+s+s,",1
S*,1
"s+s,s+s,s,",1
z*z0Z*,1
z*Z00,1
Z0,1
z*Z.,1
y*Z00,1
00,1
"Z,Y*z0",1
Y+Z0,1
0,1
0,1
e+v+v*v*v*,1
".Y*y*Y,Y.Y",1
S+S*,1
S.S.W.S.S.,1
.s.V.s.w.S,1
s+S*s*,1
S+S0,1
"b,",1
".S,S.Z.y.Y",1
S+B*s*S+s+,1
"s+s*S,S+",1
s+B+B+s*s*,1
"Z,",1
0,1
+Z*y+z*z*z,1
"z+z*z+Y,Y+",1
Z*z*,1
Z*G*X.Z0,1
s*s+b+s*s+,1
S+S0s*,1
",S+s*S,S+s",1
s*,1
S*,1
",S+b+B+b+b",1
"B0S,",1
",S.S,s,s,s",1
",s,B,B,s,b",1
S*,1
s+s*,1
"s+s+s+s*S,",1
*s+s*B*S+S,1
"Y+y*Y,Y*",1
+s*s+b+S*s,1
S*s*S+,1
S0,1
s*,1
A*,1
s*,1
*,1
S*s*,1
0,1
i0,1
0,1
s*S0,1
"Y,Y*",1
V0v*,1
"y+y,Z*Z,H,",1
S*,1
Z+z*Y0y*Z*,1
s*s+s*s*s+,1
i0,1
.R*y*Y.R+r,1
*s*,1
",S*s*S+S*s",1
y0H0,1
"y,y,Y000",1
Y.Y.H.y.v.,1
z*z*y+Z*Z+,1
Z00,1
I+i+I*y+Z*,1
S*B*S*,1
",s,b,s,s,s",1
"s,B,s,s,s,",1
"S+s+s+s,s,",1
B*,1
",s+s,S+s,s",1
"U.U.U.U,W.",0
y.y.y.Y.Y.,0
w.,0
W.w.,0
"W.w.W,W.W.",0
W.f.F.,0
"W,W.W,W.Z+",0
"h,h,h,h,h,",0
"w,w,",0
"Z,Z.Z.x.W,",0
",W.w.W,W.W",0
I.z.I.,0
z.Z00Z.Z.Z,0
"+u,u,d,u+U",0
.Z.Z.Z*Z.I,0
".y,Y.Z.U+u",0
+Y.H.Y+Y.H,0
",u,u,U+U,d",0
Y.y.Y+Y.H.,0
"+U,u,U+U,u",0
Z.Z.z.,0
"+u+U,U+u,U",0
z.I.I.I.Z*,0
"U,u,d,U+u,",0
z.z.Z*Z.Z.,0
z0,0
h*,0
Z.,0
z.Z.Z.Z*z*,0
I*,0
z0,0
Z*,0
00,0
0,0
"w.W,W.",0
I0,0
X*Z.,0
.Z.z.Z.Z0Z,0
I*i*,0
z0,0
"H.X.Y.Y,Z.",0
I+z*Z+Z*Z+,0
"*Z0Z,z+z+z",0
+z*z*z*z+I,0
*z+z+Z*z*z,0
Z.z.Y*Z.i.,0
+W.W*W.W+W,0
i0i0,0
"u+u,d,u,",0
