domain,class
0R*,1
W*,1
w*Z0Z*,1
w*Z0Z*,1
0U+,1
0,1
"0S,B,",1
0,1
0,1
*,1
"s0B0S*s*S,",1
S.S*,1
w*S+,1
00S*s*,1
"z+z,Z0",1
S.S*S.,1
S.S*,1
0,1
0,1
Z+Z0Z.Z0Z+,1
S.S*S.,1
W+U0,1
w0W*,1
z0V*,1
w0U*,1
s0S*,1
0W+,1
0W+,1
0W+,1
0,1
Z+Z0Z+,1
s*s0,1
*,1
Z+Z0Z.Z0Z+,1
"T,",1
S*,1
S.,1
"s*s*S,S*s*",1
",S*S+s,S*S",1
*s*S0S*S+S,1
U*,1
0,1
"s+s*s*S,S*",1
",S+s+S,S+s",1
S+s+,1
",s,S*s*S,s",1
",B,S.s,S.S",1
"B,s,s,s+s,",1
"*s+s,S.S,s",1
+z*z+z+z*Z,1
Z0H0z*Z+Z.,1
"s,S,s,s+S,",1
",S.S*S,b,T",1
"+s,s+S,S,s",1
"+S,S*S,S+s",1
0,1
"S,S*S,",1
"Y,",1
*s*s*s+s*S,1
"*S+S,S*S,s",1
000S*S+S*S,1
S0B0s*s*s*,1
*s0S*B*s+s,1
s*s*s*S0s*,1
"B*s*B0S,",1
"B,S*S,S*s*",1
"0S,s,",1
"S+s+s*S,s+",1
",S,s,S+S,S",1
"s*s+S,S+S*",1
0,1
s00,1
B*,1
"00S,",1
Z0,1
S.S*S.,1
0,1
"S,S*s*S,",1
"s*s*s*s*S,",1
*S0,1
"S000S,S*",1
+i+i+i*Z0I,1
*,1
S*,1
v0,1
S.,1
W.,1
"+s+S,S*S,S",1
"S,S*",1
"S,S.",1
"s,B,B,S+s,",1
",S.S,b,s,s",1
s*S0s*,1
w+B+s*s+s*,1
0,1
b0,1
s00,1
S*,1
"z,w+F*z+w+",1
"S,S,s,s,s,",1
W0,1
0s*,1
0s*S*,1
0R*,1
*S*,1
S.S*,1
S*s*,1
s*S0s*s*,1
s*S000,1
s*,1
v00,1
"W,",1
0,1
Z+,1
u0Z+,1
W+,1
z0,1
z0,1
S0S*B*s*S+,1
I+Z0i0i0i0,1
0,1
"s*s*S,S*",1
S*S*b*,1
V00,1
*,1
0Z+,1
z0Z+,1
z0Z+,1
z*w*z0Z+,1
0,1
"S,S*s+S*S,",1
b+B+s*s*s*,1
0S*,1
0S*,1
00,1
0W+,1
z0W+,1
W*,1
0,1
0,1
z0W*,1
0W*,1
0W*,1
0W*,1
".S,w,S+w,W",1
".Y,Y0Y.R,Y",1
"H0Y.Y.Y.Y,",1
Y.Y00Y.Y+,1
".Y,Y*Y.Y.Y",1
Y.,1
*,1
0,1
0,1
0,1
s*,1
0,1
w0,1
0,1
"s*s+s*S.S,",1
s*,1
0S*,1
*,1
s*,1
0,1
"v,v+V00",1
0,1
s*s0s*s0s*,1
"+s,s,i,s,s",1
"z+i+s,s,i,",1
s*s*s*s*,1
S*,1
+e+e+e+E+E,1
*,1
0,1
0Y+,1
0Y+,1
Y+,1
W+S*,1
"0R,",1
"w+W*w00W,",1
U+,1
S.S*S.W00,1
0y0Y+Y.Y.Y,1
s*s*,1
000,1
000,1
s*,1
s000,1
".Y*Y,Y.y.y",1
0,1
y00,1
0,1
y*y+,1
00,1
Y*Y+,1
0,1
S+,1
W.,1
s*s*s*,1
0S*,1
0,1
0,1
"00s*s*S,S*",1
"S,S*",1
S.S*,1
U*,1
B*s+,1
S+S0,1
"S,s,s,s+s,",1
"*S,s+B+s+s",1
0Z*y*z*z*Z,1
".z,H,z.z,z",1
",B,s,s,s,S",1
"s,s,B,B,s+",1
"*S00S,B,s,",1
"s+s+S,S.S+",1
"s,s+s,s,s+",1
"B,s.S,s,s,",1
0,1
0,1
W+,1
S.S*,1
*s+S*B*s0S,1
S+S0s*s0s*,1
*,1
"W,S*S+s,",1
0V*,1
B*s*,1
Y.Y.Y.Y*s*,1
0,1
s*s*S*s+s*,1
S*,1
S*,1
0,1
"Y,",1
"Y,",1
"*S,S*b*S,S",1
*s*B*s*s+S,1
"+s+S,S*S,S",1
"S+s,S*s+s+",1
+h+Y*y*z*y,1
",y,y+z,Z.Y",1
"*S0S,S*s*s",1
*s*B*B*s*s,1
+B+B+s*s*s,1
"*S,S*S,S*t",1
"+B,S+s+S*S",1
"+s,S*s*s+s",1
*S+s+s*s*s,1
"S,S*s*s*B*",1
s*s*s*S+S*,1
s+,1
*S+s*S*,1
B0S+S0s*s*,1
*,1
0,1
"S.S*S,",1
0,1
"*S*s*s*S,B",1
B+s+S0S+s+,1
",s,s,s+s,s",1
"S.s.S,B,s,",1
+S*,1
W+,1
W+,1
0,1
0,1
",s,S.S.s,S",1
"s+B+s,s,s,",1
+Y.Y*Y.Y+Y,1
"W,S*",1
*,1
"s*s*S,S*s*",1
"S,S*S+S0s*",1
0S*,1
S*s*S+s*S+,1
Y*,1
0,1
Y*,1
Y.Z0H0Y.,1
00Y.Z.I.Y+,1
Z+,1
Y.,1
Z0,1
z00Y*,1
Z0H0Z.,1
"0Z,",1
0,1
+F+E+E+E+v,1
w+,1
"S*s*B*S,S*",1
"+S,W*S.W,s",1
"S,",1
0,1
00s*s*B*s+,1
",S.R,s,s+s",1
"*S,S*B*B*B",1
"+w*w+W,S*w",1
s*S*S0s*,1
0,1
+h+h*z*y*y,1
*Y+z+z+y*y,1
S*,1
"S*W,W+s+s,",1
"*S,s+s+W*S",1
S+S*S0,1
s*S0S+S*s*,1
"S,S,S+S*s*",1
0,1
*S+s*,1
s*,1
"E+E,e,v,E,",1
",b,s+s+s+s",1
F*s*,1
"S,T*",1
F*B*,1
"B+s+S,S+S,",1
S+s+B+S*S+,1
s*B*,1
0S+S*B*s+S,1
W+,1
s*B*s*s0S*,1
0,1
0,1
",S*s*s*B*s",1
"+s+S*S.S,s",1
*,1
S.S*w*,1
v*,1
0W+,1
0W+,1
z0W*,1
z0Z+,1
z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
"w+s+w,S+S*",1
"W+W,W00W+",1
0,1
y*Y0Y*y0Y+,1
y*Y0y0Y*y+,1
"s*s*s+b+s,",1
*B*S+S*S+B,1
S.S*S.,1
"S,S*",1
U*,1
Z+,1
",S*W,S+W.S",1
0,1
0Z+,1
0Z+,1
0W*,1
0W*,1
0Z*,1
w+,1
"R,",1
0Z+,1
0Z+,1
S+,1
0,1
z*z0,1
z*z0,1
S.S*S.,1
s*,1
"S,S*",1
"0W,",1
B*B*B*,1
S+S*,1
b*,1
W.S*,1
S.S*,1
*,1
0,1
z0Z+,1
V0,1
0S*,1
0,1
W0W*,1
S.S*S.,1
"S.S*T,",1
W.,1
"Z,S0",1
v*Z0Z+,1
v*Z0Z+,1
Z.Z0Z*,1
Z.Z0Z*,1
*,1
B0,1
"z0W,",1
"0W,",1
*,1
0,1
w0W*,1
"S.S*w*S.S,",1
w+s*S00S*,1
0,1
S.S*W00,1
0,1
0,1
z*r00,1
0W*,1
0W*,1
S.S*,1
0Z*,1
z0Z*,1
*,1
0,1
W+,1
"S,S+",1
S+,1
0U*,1
0Z+,1
r*,1
*,1
0W*,1
w0W+,1
w0W+,1
Z.Z0R+,1
r0W+,1
W+S*,1
s*,1
0,1
S+S*,1
"S,S*S,",1
0,1
w0W+,1
0,1
"S,S*S.",1
"S0W,",1
W+,1
W+,1
s+s*,1
w+,1
V+,1
"S,S*",1
w0V*,1
s+s*,1
0V*,1
0,1
0,1
0,1
w0Z+,1
w0Z+,1
0W*s+s*,1
s+s*,1
0,1
z0W*,1
z0W*,1
0,1
"S,",1
W+Z0,1
W+Z0,1
S.S*W00,1
W.S*W00,1
"s+s*W+w,s+",1
0U*,1
0U*,1
Z+Z0Z*,1
Z+Z0Z*,1
w0,1
S.,1
W+S*,1
S.T*S.,1
S.S*,1
"w*S,s+w,",1
w0W+,1
w0U*,1
"S,S*S.",1
"W,S*",1
"0W,",1
"S,S*",1
s*,1
0Z*,1
S.S*,1
z0W+,1
0,1
0,1
0,1
"S,S*s+f+",1
U*,1
0,1
0,1
v00,1
v00,1
s+s*,1
v*,1
0W+,1
r0W+,1
0,1
R*,1
"S,S*",1
s*s*s*s*w+,1
Z*,1
Z*,1
S.S*S.,1
s*,1
0R*,1
0R*,1
*,1
*,1
0s*,1
0,1
S.S*S.,1
w+,1
*,1
W+S*,1
v*W0W*,1
v*W0W*,1
0S*B*s+,1
S.W00W*,1
0Z+,1
0Z+,1
"0W,",1
S.S*,1
0W+,1
w+s*,1
u0,1
s0,1
0R*,1
*Z.Z0Y.Y0Y,1
w0,1
0,1
"w,W,b,s,s,",1
s*B*b*s+s*,1
F*B*,1
"y,H,y,Y.Y0",1
S.T*,1
H*z*,1
0,1
0,1
w+,1
F*s*,1
"Z+Z0Z,",1
0R+,1
0W+,1
0Z+,1
i0i0,1
V0,1
0,1
0,1
z*z+z*Z+I+,1
*b*s*,1
S*,1
"B*s+s,S*s*",1
",B,s+s*s+s",1
",s,s+B+B+S",1
"+s,s,B+S*S",1
",s,s,s,s,s",1
s00,1
"Z.z.z.Z,",0
"U,U.V,U.U.",0
Y+,0
Y.y.y.H.Y.,0
Y.Y.,0
"y.Y.H.Y,Y.",0
"y,y,y+y,y,",0
",y,y,y+Y*Y",0
.Z.Y.Y.Y.Y,0
".Z.Z,Z.z.Y",0
"Z.W.Z,Z0Z.",0
.Z00Z.z.W*,0
.Z*Z.z.z.Z,0
Z*Z.Z.Z.Z.,0
Z.z.Z0,0
.F.f.Z0Z.W,0
W.Z0W.,0
"+W.W,W.Z*z",0
.W0W.Z0z*Z,0
Z.Z.Z.,0
"h,h,h,h,h,",0
",h,h,h,h,h",0
000W.,0
h.Y000W.,0
F.,0
W.X0W.,0
X.W0W.W.W.,0
.W+W.Z0I0z,0
Y00Y.w.H.X,0
Z0i0i0i0,0
z.Z.Z.,0
Y.Y.y.,0
Z.i.Z.z.Z.,0
Z.Z.z.Z.W.,0
Z.Z.Z.,0
Z.Z.z.,0
W.,0
W.Y+Y.H.Y.,0
",Y.Y.H.G.Y",0
.Y.Y.y.y.y,0
Z.,0
z.I.i.Z000,0
"u,u,u,u,d,",0
.Z0z0Z.Z.Z,0
",U+U,U+u,u",0
*Y.y.Y+Y.y,0
"+u+U,u,U+D",0
"Y.y.X,Y.y.",0
.w.W.W.W.W,0
.z.I.i.Z0Z,0
"+U,u,u+U,u",0
I.I.i.,0
",u+U,u,u+u",0
00z0,0
z*z*z00Z*z,0
z00Z*,0
W00Z.Z+,0
.,0
W.,0
W.Z*,0
W.,0
z.i.X.Z.Z.,0
W*W.w.w.W.,0
i*z*,0
"Z,z,Z*I*W.",0
Z.z.,0
".W,W.Z.W.w",0
",Z.F.Z*Z.Z",0
".W.W.Z,Z.Y",0
h*i0h0,0
.w.w.W*W.w,0
i0i0i0,0
I0i0i0I*,0
z.I.i.Z.,0
"Z,w,W.f.",0
W.,0
00W.,0
W.W.z.,0
00Y.H.Y.W.,0
Z.,0
Z0z0z*,0
Z.Z*Z.Z*z*,0
Z+Z*Z*z*z*,0
"z.W.Z.F.Z,",0
".Z.z.z.Z,Z",0
"Z.Z.Z,Z*Z.",0
Y*z0,0
Z.F.Z.Z.Z.,0
Z*w*W.W.W.,0
z*z0Z*,0
+W.Z*Z.Z*z,0
Z.Z.Z.W*W.,0
*z*z*I*Z.Z,0
*I*Z.Z.z.z,0
Z.z.w.Z.Z*,0
z.Z.Z.Z+Z0,0
*Z.z.Z.Z.Z,0
.Z*z*z*i*Y,0
Z*,0
W.w.w.Y*Z.,0
Z.Z*Z.Z.Z*,0
W*W.,0
*Z+z+Z*z*z,0
Z*z*z*z*Z+,0
*z+z*z+Z*I,0
z+z+I+I+z+,0
W.W.W.,0
F.Z0Z*z*Z0,0
z*Z.I.Z0Z.,0
+W.W*W.W*w,0
"Z.Z,Z.",0
i0i0i0f0,0
Z0,0
"d,d,U,u,d,",0
F.Z0z0,0
"u,u+u,u,u,",0
z.z.i.,0
"u,d,U+u+",0
"h.H.h.Y,",0
h+Y*Y+y*y+,0
.I.Z.Z.Z.Z,0
w.Z.W.Y*Z.,0
z.z.z.Z+z+,0
H.H.X.X.x.,0
"X.X.Y0Y.X,",0
"Y.V.x,Y.V.",0
Y.X.X.Y.Y.,0
".X.X.X.X,x",0
".h.Y,Z.Y.Z",0
"Y.Y,",0
W*W.,0
W.W.W.,0
z.Z.z.,0
z.Z.Z.,0
z.z.z.,0
F.W.W.,0
.Y.z.H.y.H,0
Y.Y.Y.,0
W.W*W.W0W.,0
".x.x,x.x,x",0
i0i0i0,0
x.x.X.X.X.,0
.Y.Y.Y.y.h,0
"x,g,x+x,g,",0
y.,0
*y*h*y*y*y,0
*h*y*y*h*h,0
*h*h*h*h*y,0
h*y*y*h*h*,0
W.,0
y.V.,0
z.W.,0
"Y.y.Y.z,W.",0
W.w.w.,0
Z.,0
"z.z.W,W.W.",0
i.Z.z.Z.I.,0
I.w.,0
"X.X,X.",0
"x,G,",0
"F.Z,Y*Z,W.",0
i0i0i0i0,0
i0I0I0,0
+r*r*r+a+a,0
i0i0i0i0,0
Z+,0
i0z0z0z*,0
f0f0a0,0
f0f0,0
i0i0f0,0
R.A.R.R.r.,0
f0,0
i0,0
0U.R.R.D.,0
".X,y,Y.Y*Y",1
Y0,1
S*,1
0,1
s*,1
s0,1
s*,1
S*,1
s*S0,1
"*S,S+S*s*B",1
s*,1
s*s0,1
S*s*s*B*s*,1
Z*z*I*z*z*,1
s*,1
S*,1
"S,S*",1
"+s+b+S*S,S",1
"s,z+I,z,z+",1
"w,v,z+S,z,",1
"Y,Y*Y,Y*S,",1
i+Z0i0,1
",x,g,y,x,y",1
X*X.X*X.X*,1
X+,1
".Z,s,s,w,S",1
s.w.s.f.Z.,1
h*h*,1
S.s.B.s.S.,1
.S.s.w.s.s,1
A*,1
*,1
e+v+v*v*v*,1
i0,1
"y,y,h,h,H,",1
",H,y,y,H,y",1
",y,H,h,H,y",1
"y,y,y,i,y,",1
"y,y,Y+Y,y,",1
"y+y,H,y+y,",1
",y,H,y,H,y",1
"y+y+Y*Y+Y,",1
s*,1
0,1
s.S.W.W.w.,1
S.S.S.S.S.,1
S.s.S.s.S.,1
",V.V,e,V.V",1
Z0z*,1
"Z+Z*z0Z+Z,",1
"Z,Z+z+y+z*",1
Y+y*z*i*z+,1
Z*Z00,1
z*Z*,1
+Z*y*Z*y+z,1
Z+z+Z*Z+I*,1
*z*Z+Z*z*Z,1
"x*X*X,G,",1
",S*B*b*S,T",1
0,1
S*s*s*s*s*,1
s*,1
S*,1
S*s*,1
"S*S,",1
"s*s*s*S,S+",1
"S+S,S+S.S*",1
"S0S,S*s*S.",1
"*B*s*s*S,s",1
",s,s,s,S0s",1
"S+s,S.S,B,",1
"s+B+s+s*S,",1
",s+s+b+S,b",1
"S,s+S.S+s+",1
+B+s+s+s+S,1
"Z,Y*y*z*Z,",1
z*y+Z*,1
",S,s,s,s,S",1
"s+B+s,s+s,",1
"s,s+s+S,b,",1
"s+s*s*S,s,",1
*S+s*s*s*S,1
"*S,S*S,s,S",1
S+B+S*,1
"s,S*s*S+",1
"S+s,s,s,s,",1
"s,S*s*s+s,",1
"+S,s,B,s+S",1
"S,s,s,S00S",1
"+S,s,s+s*B",1
B.,1
S0s*,1
s*s*,1
s*S+S*s*,1
s*s*B*,1
+,1
s*B*,1
Z.Z*I*z*Z.,1
"S,S*",1
.S+s*S0s*s,1
"*s*s*S,S*S",1
"+S,S.S,B,s",1
",s+s,s,s,s",1
"S0S*S,",1
"s*S,",1
s*b*S+S*,1
",w,F,W+z+I",1
s*s0S*s+,1
+S*S+S*B*S,1
S0,1
+B+s+s*s*s,1
S*,1
+s*B*s*s+s,1
s*s*,1
s0B0s*,1
s*S0,1
",S,S+s*B*s",1
"S,S*s+S,s,",1
S*S*B*s*B*,1
",y,y+y+y*Y",1
"Y.Y,Y.Y,Y.",1
".Y,Y.Y,Y.y",1
".y,y.y,y,y",1
",y,Y.Y,y,Y",1
",Y.Z,y,y,y",1
"Y.Y*Y,y,y,",1
"Y,y.y,y,y,",1
s*s*,1
s0,1
S*,1
B0s*,1
s0,1
e+e+E+e+E+,1
y0y*Y*,1
"v,v,v.W,v,",1
",S*Y+Y,Y*y",1
I+Y00,1
V+,1
s*,1
"w,",1
".Y*Y,Y.y.y",1
*,1
s0s*,1
s00,1
s0,1
S*B*,1
H*y0y*,1
"S,S+",1
s+S*S+S*S+,1
",s,s,s,B,b",1
"+z*Z+y,Z*i",1
*z*z+Z0y*Z,1
S*s+s+s+s+,1
"+s+s+s,s+s",1
"+s*B*s+S,s",1
"s,b,B,B,s,",1
"S+s*s+S,S*",1
"S,s,s,b,s+",1
",s,s,s,s,S",1
"+s+s,S*b*S",1
s+S0S*,1
"*S,",1
Y0Y.,1
"+s+s,S*s+s",1
*s+s*B*s*s,1
s+B+S*s*S+,1
"B+s+S*S,S+",1
"Z+y+y,Y0Y+",1
y*y+y*z+Y0,1
"*s*s+s*S,s",1
+s+s+s+s*s,1
s*B*s+s+s*,1
*B*B+B*s+s,1
S*s+s+S*B*,1
"S,S.S+s,S.",1
s*B*B*s*B*,1
"S,S*s*s+s+",1
"s*S,s,S*S,",1
+s*B*s*s+s,1
S*s0,1
s+,1
+S*s*s*s*s,1
"*s+S,S*S+b",1
"+s+s+S*S,s",1
.S.S.S.S.S,1
S+S0s*S+B+,1
",s,s,s,s,s",1
"*Y,Y*Y+Y.Y",1
S0S*,1
s*s0s*,1
"s+B+s,s+s*",1
S*,1
"s+b+s,S*s+",1
z*z0Z*,1
z*Z00,1
Z0,1
z*Z.,1
y*Z00,1
00,1
"Z,Y*z0",1
Y+Z0,1
0,1
0,1
e+v+v*v*v*,1
"Y.Y*Y,Y*Y,",1
S+S*,1
.s.b.s.s.S,1
S.S.s.S.s.,1
s+S*s*,1
S+S0,1
"b,",1
"Y.S,S.Z.y.",1
",s+s,S*s+S",1
"s+s*S,S+",1
s+B+B+s*s*,1
"Z,",1
0,1
y+z*z*z*Y+,1
"z+Y,Y+Z0Z+",1
Z*z*,1
Z*G*X.Z0,1
+b+b+B+B+b,1
S+S0s*,1
"S,s,S+s*S,",1
s*,1
S*,1
B+b+b+b+b+,1
"B0S,",1
"s,s,s,s,s,",1
"s,B,B,s,b,",1
S*,1
s+s*,1
",S+s*S,S*S",1
+S*s+s*B*S,1
"Y+y*Y,Y*",1
B+s*s+b+S*,1
S*s*S+,1
S0,1
s*,1
A*,1
s*,1
*,1
S*s*,1
0,1
i0,1
0,1
s*S0,1
"Y,Y*",1
V0v*,1
"*Y,Y*y*Y+Y",1
S*,1
+z*Y0y*Z*y,1
s+s*s+b+s*,1
i0,1
R*y*Y.R+r*,1
*s*,1
s+s*S+S*s*,1
y0H0,1
"y,y,Y000",1
H.y.v.v.h.,1
z*z*y+Z*Z+,1
Z00,1
y+Z*z*I+z*,1
S*B*S*,1
"s,b,s,s,s,",1
"S,s,s,s,s,",1
",S,S,s,s,b",1
B*,1
"s+s+s+s,s+",1
".U,U.U,U.U",0
"Y.y.y.y.Y,",0
w.,0
W.w.,0
"W.W.W.w.W,",0
W.f.F.,0
"W,W.W,W.Z+",0
"h,h,h,h,h,",0
"w,w,",0
"Z.Z.x.W,w,",0
"W.w.W,W.W,",0
I.z.I.,0
Z*I*Z.I.i.,0
",u,u,u,u,U",0
Z.I.I.I.I.,0
"+d+d+D+u,U",0
G.Y.Y+Y.y.,0
"u+u,U+U,U+",0
.H.Y+Y.H.X,0
",u,u,U+u,u",0
Z.Z.z.,0
"u,u,u,U+u+",0
z.I.I.I.Z*,0
"+u,u,U+u,u",0
Z*Z.Z.Z.Z.,0
z0,0
h*,0
Z.,0
z.Z.Z.Z*z*,0
I*,0
z0,0
Z*,0
00,0
0,0
"w.W,W.",0
I0,0
X*Z.,0
.i.Z.z.Z.Z,0
I*i*,0
z0,0
".Y.Y,Z.Z00",0
+I+z*Z+Z*Z,0
z+z*Z+z*z+,0
+I+z*z*z*z,0
*z+z*z+z+Z,0
.Z*Z.z.Y*Z,0
W.W+W.W*W.,0
i0i0,0
"u+u,d,u,",0
