domain,class
"Z.Z,Z.Z+Z.",0
W00W.,0
".X.X+X.X,X",0
"X00X.X,X.",0
Z.Z.I.I.I.,0
Z+Z*Z.Z.Z.,0
.Z.Z.Z*Z.z,0
Y.,0
*z*z*z*Z0z,0
Z+Z*z*Y+,0
0I00,0
z*z*I*z*z*,0
Y.Y+Y.Y+Y.,0
y*y+h+H+H+,0
+H+h+h+y+y,0
W.,0
z0Z*,0
*,0
z0,0
Z*,0
*Z+Z*z*I*z,0
Z00Z*z*Z*Z,0
"Y,Z00Z+Z*",0
+H+H+h+G+y,0
.W.W.X*X.Z,0
i0i0i0i0,0
00,0
y.Y.w.W.w.,0
"y.H.z.Z,Y.",0
"0Z.Y,Y.Z.z",0
w.F.F.f.,0
.w.w.W.W.W,0
".y.Y,Y.y.Z",0
.F.W.W*Z.W,0
0,0
.z.I.Z.Z.Z,0
.I.Z.Z.Z.W,0
Z*z*W0000W,0
.X.H.X.x.Y,0
.y.Z.Y.z.y,0
h0h0i0,0
W.w.Z+Z00Z,0
w0Z*Z*z*z*,0
i0i0i0f0,0
y.,0
00,0
.z.i.Z.Z*z,0
00,0
Z0,0
Z*,0
h.w.Y*,0
Z*Z.Z.I.,0
0,0
.Z0Z*Z00Z.,0
I.i.I.,0
z*z00Z.Z.z,0
*Z.Z.Z0h0,0
"z.Z,Z0z00Z",0
z0,0
.Z*z0W.w.W,0
Z00,0
X*Z.Z*z*z*,0
z0,0
W.Z*z0Z*,0
Z.Z000,0
Z*z*z*,0
z.z.z.Z00z,0
Z*,0
"Z,Z*W.Z0z0",0
.W0W.F.f.Z,0
Z00W*W.,0
00Z*,0
i0i0i0i0,0
W.w.Z+Z000,0
"Z.Z,Z0Z.z.",0
W.W.w.W.Z*,0
i0i0i0i0,0
F.f.i.,0
Y0y00,0
"Y,Y*Y,Y.",0
w.Z+Z.Z.i.,0
Z.I.Z.Z.Z.,0
0W.,0
X00,0
Z00Z.Y00Y.,0
y.Y.H.,0
.Z.z.W00W.,0
Z00Z.z.I.i,0
0W.Z+,0
"X,",0
F.W.w.,0
".V.X,x+X,X",0
",X*X.X,y,V",0
X00,0
Z.,0
Z.Z.Z.,0
W.W.F.w.W.,0
Y.W.W.,0
Z.Z.z.,0
"0Y,Y.Y+Y00",0
i.I.I.,0
.H.w.w.F.X,0
H.y.Y.Y.H.,0
".W.Y,Y.Y.Y",0
z.,0
".Y,W.W.X+X",0
z.z.z.,0
i+i+I+z+I+,0
w.W.W.,0
s0,1
0,1
W.,1
r0U+,1
s*s0,1
*,1
s*,1
s0,1
*,1
b*,1
B0,1
*v0,1
S*,1
S*,1
s*S+s*,1
s0,1
0,1
00,1
V00,1
S0,1
S*A*S00,1
00,1
s*,1
S*,1
S00,1
0S*,1
00,1
b*s*,1
S*,1
"+s*S,S*s*s",1
S*S0s*,1
0s*,1
0,1
S+,1
S*s*,1
Z+Z0Z.Z0Z+,1
Z+Z0Z*Z0Z+,1
Z*Z*Z.Z*z+,1
0,1
0,1
r0,1
W0,1
0S*B*s+s*B,1
B*,1
s*s*B*,1
"*S,s,S+S,S",1
*,1
T*b*s00,1
0s*,1
s*s*s*,1
s0s*S+S*,1
0,1
S*,1
s0,1
"I+z,z,z+z+",1
",F,z,i,Y.Z",1
0,1
0Z+,1
E+E+E+E+v*,1
S.S*,1
0,1
0,1
V*,1
",y,y,H,z,y",1
S.S*S.,1
"S,S*S.",1
"Y*Y,y.y.Y+",1
"Y,Y+y*y*Y0",1
0,1
V0E0,1
S*s0,1
"S,S*",1
w+s*S00W+B,1
0R+,1
F*B*,1
v00,1
U*,1
"S,S*",1
Z+Z0Z+,1
Z+Z0Z+,1
0,1
s+s*s+,1
0,1
s*s*B*s*B*,1
0s0s*,1
Z0i0i0,1
0,1
00,1
00,1
s*,1
v0,1
00S*,1
"S,",1
s+,1
0,1
"0R,",1
"0R,",1
W.S*,1
"S,S*S.",1
W.,1
E*,1
0,1
0,1
"S,S*",1
S*,1
y*Z0Z+,1
Z.Z0Z*,1
Z+Z0Z+,1
Z.Z0Z+,1
Z.Z0Z+,1
Z+Z0Z+,1
0R*,1
Z+Z0Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+Z0Z+,1
Z+Z0Z.Z0Z+,1
0,1
R*,1
Z.Z0Z+,1
Z+Z0Z.Z0Z+,1
Z.Z0Z+,1
+,1
z0Z+,1
Z+Z0Z+,1
v0R*,1
Z.Z0Z+,1
z0Z+,1
Z+Z0Z+Z0Z*,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
w+s*,1
0R*,1
Z+,1
v0Z*,1
v0Z*,1
V0Z*,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
0,1
Z+Z0Z+,1
0,1
r0,1
0,1
0,1
0,1
"w0W,",1
Z.Z0z*,1
Z.Z0z*,1
0S*,1
"s+W*S.S,s,",1
0,1
0,1
0W*,1
0W*,1
0U*,1
0U*,1
Z+Z0Z+,1
Z+Z0Z+,1
"S,s,s.S*s+",1
0,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
w0W+,1
s*W00,1
"S,S*",1
S0s*,1
y0y*y0Y.,1
R0Y.v.R*Y.,1
*y+z+Y*z*y,1
y*y+z+y+z+,1
Z*y*Z0i0,1
y*z0z*z*y*,1
*r0Y.V.Z0Z,1
y*z*z*z*Y+,1
I0Z+,1
u0W+,1
0U+,1
s*s*s*,1
0R*,1
S.S*W+,1
*,1
s+s*,1
w0Z*,1
w0Z*,1
w+s*,1
Z.W0Z+,1
Z.W0Z+,1
z0W*,1
z0W*,1
0,1
V*W0Z+,1
0R*,1
0R*,1
W*,1
w*Z0Z*,1
w*Z0Z*,1
0U+,1
0,1
"0S,B,",1
0,1
0,1
*,1
"s0B0S*s*S,",1
S.S*,1
w*S+,1
00S*s*,1
"z+z,Z0",1
S.S*S.,1
S.S*,1
0,1
0,1
Z+Z0Z.Z0Z+,1
S.S*S.,1
W+U0,1
w0W*,1
z0V*,1
w0U*,1
s0S*,1
0W+,1
0W+,1
0W+,1
0,1
Z+Z0Z+,1
s*s0,1
*,1
Z+Z0Z.Z0Z+,1
"T,",1
S*,1
S.,1
"*S,S*s*s*s",1
",S*S+s,S*S",1
S*s*S0S*S+,1
U*,1
0,1
"s*s*S,S*s*",1
",s,B,S.S,s",1
S+s+,1
",s,s,s,S,s",1
"B,S.s,S.S,",1
"00S*s+s+s,",1
",b,s,s+B+S",1
+z+z*Z000Z,1
z*Z0H0z*Z+,1
"b,s,s+s,b,",1
",B,s,S,s,S",1
",S.S+S*s+s",1
s+s+b+s+s*,1
0,1
"S,S*S,",1
"Y,",1
"s*s*s+s*S,",1
"*S,S*S+S,S",1
S000S*S+S*,1
S0B0s*s*s*,1
"*s*S+b+S,S",1
s*s*s*S0s*,1
"B*s*B0S,",1
",S*S,S*s*S",1
"0S,s,",1
*s+B+s+b+S,1
",S,s,S+S,S",1
"+s,S*S+s+S",1
0,1
s00,1
B*,1
"00S,",1
Z0,1
S.S*S.,1
0,1
"S,S*s*S,",1
"s*s*S,S*s*",1
*S0,1
"S000S,S*",1
"+i*Y,Z+i+i",1
*,1
S*,1
v0,1
S.,1
W.,1
"0s*s*S,S*s",1
"S,S*",1
"S,S.",1
"S,s,B,S.S.",1
"s,s,s,s,s,",1
s*S0s*,1
+s*s+s*b*S,1
0,1
b0,1
s00,1
S*,1
",w+F*z+w+w",1
",B,B,s,B,B",1
W0,1
0s*,1
0s*S*,1
0R*,1
*S*,1
S.S*,1
S*s*,1
s*S0s*s*,1
s*S000,1
s*,1
v00,1
"W,",1
0,1
Z+,1
u0Z+,1
W+,1
z0,1
z0,1
S0S*B*s*S+,1
e+I+Z0i0i0,1
0,1
"s*s*S,S*",1
S*S*b*,1
V00,1
*,1
0Z+,1
z0Z+,1
z0Z+,1
z*w*z0Z+,1
0,1
+s*B*s*B*s,1
"S,S+s*s+s+",1
0S*,1
0S*,1
00,1
0W+,1
z0W+,1
W*,1
0,1
0,1
z0W*,1
0W*,1
0W*,1
0W*,1
.S+w+w+W*s,1
"Y,Y0Y.R,Y.",1
"H0Y.Y.Y.Y,",1
Y.Y00Y.Y+,1
"Y,Y*Y.Y.Y0",1
Y.,1
*,1
0,1
0,1
0,1
s*,1
0,1
w0,1
0,1
",S*S,S*s*S",1
s*,1
0S*,1
*,1
s*,1
0,1
"v,v+V00",1
0,1
s*s0s*s0s*,1
"s+b+I,s,s+",1
"+b+I,s,s+I",1
s*s*s*s*,1
S*,1
+e+e+e+e+e,1
*,1
0,1
0Y+,1
0Y+,1
Y+,1
W+S*,1
"0R,",1
"w+W*w00W,",1
U+,1
S.S*S.W00,1
"Y,Y*Y.Y,Y.",1
s*s*,1
000,1
000,1
s*,1
s000,1
"y.y.Y*Y,Y.",1
0,1
y00,1
0,1
y*y+,1
00,1
Y*Y+,1
0,1
S+,1
W.,1
s*s*s*,1
0S*,1
0,1
0,1
",S+S00s*s*",1
"S,S*",1
S.S*,1
U*,1
B*s+,1
S+S0,1
"S,s,s,s+s,",1
"s,s,s,s,s,",1
"*Z,Z+Z,Z+Z",1
"*z*Y,Z*Z00",1
"+S,S.S,b,s",1
"S.s.S.S,S.",1
"S*S00S,B,s",1
"*S+s+s+S,s",1
"S,S0s*S+s,",1
",S,B,s.S,s",1
0,1
0,1
W+,1
S.S*,1
s*s+S*B*s0,1
"s,S.S+S0s*",1
*,1
"W,S*S+s,",1
0V*,1
B*s*,1
s*y*Y.Y.Y0,1
0,1
*s*s*S*s+s,1
S*,1
S*,1
0,1
"Y,",1
"Y,",1
s+s+s*s+s+,1
s*S*s+S*s*,1
"s*s+B+S,s,",1
"*s*S+s,S*s",1
"z*y*z0Y*Y,",1
"H*Y,Y*y*z*",1
s*s+S*s*s*,1
*b*s*s*s*S,1
s*S+S*s*S+,1
",S*S,S*t*S",1
"s*B*S,s,s+",1
"s*S,S*s*B*",1
*s+s+S*S+s,1
+S*s*s*s+s,1
S*S*S*s*s*,1
s+,1
*S+s*S*,1
B0S+S0s*s*,1
*,1
0,1
"S.S*S,",1
0,1
"s*s*S,B,S*",1
S*B*S+s+S*,1
"s,B,s,s,s+",1
"s,r,s,B,R.",1
+S*,1
W+,1
W+,1
0,1
0,1
",s.s,s,S.S",1
",s,S,S,s,S",1
"+Y,Y+h*y*y",1
"W,S*",1
*,1
"s*s*S,S*s*",1
",S*S+S0s*b",1
0S*,1
S*s*S+s*S+,1
Y*,1
0,1
Y*,1
Y.Z0H0Y.,1
0Y.Z.I.Y+Z,1
Z+,1
Y.,1
Z0,1
z00Y*,1
Z0H0Z.,1
"0Z,",1
0,1
e+E+E+F+E+,1
w+,1
+S*S+S*s*B,1
F+s+S*B*s+,1
"S,",1
0,1
00s*s*B*s+,1
"+s*s+s+S,s",1
"*S.S*S,S*S",1
+s*s+s+s+s,1
s*S*S0s*,1
0,1
h+h*z*y*y*,1
Y+z+z+y*y*,1
S*,1
"0W,s,W+S*w",1
s*s*s*s*S+,1
S+S*S0,1
"S+s,S*s*s*",1
"s,s+S*S,S,",1
0,1
*S+s*,1
s*,1
",e,v,E,v+e",1
"s+s+s+s,s+",1
F*s*,1
"S,T*",1
F*B*,1
"+s,s,B,s+s",1
"s,s,s,s,s,",1
s*B*,1
"+S,S0S+S*B",1
W+,1
s*B*s*s0S*,1
0,1
0,1
s*s*B*s*S0,1
"S,S+T*s+b+",1
*,1
S.S*w*,1
v*,1
0W+,1
0W+,1
z0W*,1
z0Z+,1
z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
"S+S*W,W0W*",1
"W+W,W00W+",1
0,1
0Y*y0Y+Y.Y,1
y*Y0y0Y*y+,1
s+S*s*B*s+,1
+s+B+s+s+S,1
S.S*S.,1
"S,S*",1
U*,1
Z+,1
",W00S+w,W+",1
0,1
0Z+,1
0Z+,1
0W*,1
0W*,1
0Z*,1
w+,1
"R,",1
0Z+,1
0Z+,1
S+,1
0,1
z*z0,1
z*z0,1
S.S*S.,1
s*,1
"S,S*",1
"0W,",1
B*B*B*,1
S+S*,1
b*,1
W.S*,1
S.S*,1
*,1
0,1
z0Z+,1
V0,1
0S*,1
0,1
W0W*,1
S.S*S.,1
"S.S*T,",1
W.,1
"Z,S0",1
v*Z0Z+,1
v*Z0Z+,1
Z.Z0Z*,1
Z.Z0Z*,1
*,1
B0,1
"z0W,",1
"0W,",1
*,1
0,1
w0W*,1
"S.S*w*S.S,",1
w+s*S00S*,1
0,1
S.S*W00,1
0,1
0,1
z*r00,1
0W*,1
0W*,1
S.S*,1
0Z*,1
z0Z*,1
*,1
0,1
W+,1
"S,S+",1
S+,1
0U*,1
0Z+,1
r*,1
*,1
0W*,1
w0W+,1
w0W+,1
Z.Z0R+,1
r0W+,1
W+S*,1
s*,1
0,1
S+S*,1
"S,S*S,",1
0,1
w0W+,1
0,1
"S,S*S.",1
"S0W,",1
W+,1
W+,1
s+s*,1
w+,1
V+,1
"S,S*",1
w0V*,1
s+s*,1
0V*,1
0,1
0,1
0,1
w0Z+,1
w0Z+,1
0W*s+s*,1
s+s*,1
0,1
z0W*,1
z0W*,1
0,1
"S,",1
W+Z0,1
W+Z0,1
S.S*W00,1
W.S*W00,1
"s+s*W+w,s+",1
0U*,1
0U*,1
Z+Z0Z*,1
Z+Z0Z*,1
w0,1
S.,1
W+S*,1
S.T*S.,1
S.S*,1
"w*S,s+w,",1
w0W+,1
w0U*,1
"S,S*S.",1
"W,S*",1
"0W,",1
"S,S*",1
s*,1
0Z*,1
S.S*,1
z0W+,1
0,1
0,1
0,1
"S,S*s+f+",1
U*,1
0,1
0,1
v00,1
v00,1
s+s*,1
v*,1
0W+,1
r0W+,1
0,1
R*,1
"S,S*",1
s*s*s*s*w+,1
Z*,1
Z*,1
S.S*S.,1
s*,1
0R*,1
0R*,1
*,1
*,1
0s*,1
0,1
S.S*S.,1
w+,1
*,1
W+S*,1
v*W0W*,1
v*W0W*,1
0S*B*s+,1
S.W00W*,1
0Z+,1
0Z+,1
"0W,",1
S.S*,1
0W+,1
w+s*,1
u0,1
s0,1
0R*,1
Z.Z0Y.Y0Y.,1
w0,1
0,1
"*s+S*S,B,w",1
s*s*s*B*b*,1
F*B*,1
"y,H,y,Y.Y0",1
S.T*,1
H*z*,1
0,1
0,1
w+,1
F*s*,1
"Z+Z0Z,",1
0R+,1
0W+,1
0Z+,1
i0i0,1
V0,1
0,1
0,1
I+I+Z*z*z*,1
*b*s*,1
S*,1
"B*s+s,S*s*",1
"s+s,S*B*S+",1
",B,b,s,B,s",1
"0s*S+B+S,s",1
",s,b,s,s,s",1
s00,1
"Z.z.z.Z,",0
"R,R.U.U.R,",0
Y+,0
.y.Y.Y.Y.y,0
Y.Y.,0
".w.w.Y,Y.Y",0
",h,h,h,y,h",0
"h,y,y,y+Y*",0
I.Z.Z.Y.Y.,0
"h.H.Z.Z.Z,",0
"z.Z.Z.W.Z,",0
Z00Z.z.W*W,0
.f.f.W*W.w,0
Z*Z.Z.Z.Z.,0
Z.z.Z0,0
.W.F.W*W.F,0
W.Z0W.,0
0Z.W00W.W.,0
".Z0z*Z.W,W",0
Z.Z.Z.,0
"h,h,h,h,h,",0
",h,h,h,h,h",0
000W.,0
h.Y000W.,0
F.,0
W.X0W.,0
.z.w.Z*X.W,0
F.W+W.Z0I0,0
Y.w.H.X.F.,0
Z0i0i0i0,0
z.Z.Z.,0
Y.Y.y.,0
w.Z.Z.i.Z.,0
Z.Z.z.Z.W.,0
Z.Z.Z.,0
Z.Z.z.,0
W.,0
y.W.Y+Y.H.,0
.Y*Y.h.Y.Y,0
.H.h.Y.Y.y,0
Z.,0
Z.Z.z.Z.Z.,0
"U,u,u+U,d,",0
I.i.i.i.Z0,0
"u,U+U,u+d+",0
Y.Y.Y+Y.H.,0
"D+U,d,U+u,",0
Z.Z.Z.Y+Y.,0
"U+u,u,u,u,",0
.Z.z.i.i.Z,0
"u,u+u+u,D,",0
I.I.i.,0
",u,u,d,u,u",0
00z0,0
*z*z00Z*z*,0
z00Z*,0
W00Z.Z+,0
.,0
W.,0
W.Z*,0
W.,0
.Z*Z.Z.z.i,0
Z.W*W.w.w.,0
i*z*,0
"z,Z*I*W.Z,",0
Z.z.,0
"W,W.Z.W.w.",0
.F.Z*Z.Z+Z,0
".f.W.W.Z,Z",0
h*i0h0,0
w.W*W.w.W0,0
i0i0i0,0
I0i0i0I*,0
z.I.i.Z.,0
"Z,w,W.f.",0
W.,0
00W.,0
W.W.z.,0
000Y.H.Y.W,0
Z.,0
Z0z0z*,0
f.Z*Z.Z*Z.,0
+Z*Z*z*z*Z,0
*z*Z.Z*z*z,0
"Z.Z*i*Z,Z.",0
.Z*W.Z*z+z,0
Y*z0,0
*z*Z.Z.Z*z,0
"Z,Z*z*Z.Z.",0
z*z0Z*,0
w.W.W.Z*z*,0
W.W.f.Z*z0,0
Z*z+Z*z*z*,0
*I*z*z*z*I,0
.Z*Z.Z.z.w,0
Z.Z.Z+Z000,0
Z.Z.Z+z*z*,0
z*I*Z.I.Z*,0
Z*,0
W+Z0W.F.W.,0
W.w.W.W.Z*,0
W*W.,0
+z*Z+z+Z*Z,0
+z*z*Z+z+z,0
z*z+z+I+z*,0
",Z+z*z+Z*Z",0
W.W.W.,0
w.W+W.F.Z0,0
.i.i.Z.Z*z,0
.w.w.W.W+W,0
"Z.Z,Z.",0
i0i0i0f0,0
Z0,0
"u+U,d,d,U,",0
F.Z0z0,0
"u+u,u,u,u,",0
z.z.i.,0
"u,d,U+u+",0
"h.H.h.Y,",0
h+Y*Y+y*y+,0
Z.I.Z.Z.Z.,0
".W.Y*Z.z,Z",0
z.z.z.Z+z+,0
.G.x.X.X.x,0
"X.X.Y0Y.X,",0
"+Y.Y.V.x,Y",0
X.X.Y+Y.y.,0
",X.X,X.X.X",0
",Z.Y.Z.Y.Y",0
"Y.Y,",0
W*W.,0
W.W.W.,0
z.Z.z.,0
z.Z.Z.,0
z.z.z.,0
F.W.W.,0
Y.Y.z.H.y.,0
Y.Y.Y.,0
"f.W,W.W*W.",0
",x.x.x,x.x",0
i0i0i0,0
.X.x.X.X.G,0
.Y.Y.Y.Y.y,0
"Y+x,g,x+x,",0
y.,0
*y*h*y*y*y,0
*h*h*y*y*h,0
h*h*h*h*h*,0
*y*h*h*h*y,0
W.,0
y.V.,0
z.W.,0
"Y+Y.y.Y.z,",0
W.w.w.,0
Z.,0
"z.W,W.W.W.",0
.i.Z.z.Z.I,0
I.w.,0
"X.X,X.",0
"x,G,",0
"Z.W.F.Z,Y*",0
i0i0i0i0,0
i0I0I0,0
a*a*a*a*a*,0
i0i0i0i0,0
Z+,0
i0z0z0z*,0
f0f0a0,0
f0f0,0
i0i0f0,0
"*u*R,R.R*u",0
f0,0
i0,0
0U.R.R.D.,0
"y.X,y,Y.Y*",1
Y0,1
S*,1
0,1
s*,1
s0,1
s*,1
S*,1
s*S0,1
"s*s*s*S,S+",1
s*,1
s*s0,1
S*s*s*B*s*,1
.Z.Z*Z*Z*z,1
s*,1
S*,1
"S,S*",1
"+S*S,S*S,S",1
",Z*Z.Z.W,Z",1
",s,b,Z+z,z",1
",Y*Y,Y*S,Y",1
i+Z0i0,1
"X,y,X,x,g,",1
".X*X,X.Y+X",1
X+,1
s.b.W.b.s.,1
"B,s,s,S,b,",1
h*h*,1
W.s.S.s.w.,1
S.S.S.S.V.,1
A*,1
*,1
e+v+v*v*v*,1
i0,1
",H,h,y,y,H",1
",Y.Y,h,Y.Y",1
",y,y,h,Y.Y",1
"h,H,y,y,h,",1
"Y+Y,y,y,y,",1
",h,h,h,h,h",1
",Y*Y,y,Y+y",1
",H,H,y,y,H",1
s*,1
0,1
.S.s.S.B.s,1
S.f.w.W.S.,1
s.b.w.w.S.,1
.W.S.S.S.S,1
Z0z*,1
"Z+Z*z0Z+Z,",1
+z+y+z*z*y,1
*z*z+z+z*z,1
Z*Z00,1
z*Z*,1
"z,z+z+I+I+",1
Z+z+Z*Z+I*,1
.Z*Z.Z.Z*z,1
"x*X*X,G,",1
"+s*S,S*B*b",1
0,1
S*s*s*s*s*,1
s*,1
S*,1
S*s*,1
"S*S,",1
"S,s,B,S*s*",1
"S,S+S,S+S.",1
"S0S,S*s*S.",1
"*S,S*s*s*B",1
"s+s,s,s,s,",1
",s+S*S+s*S",1
",S+s+s+S,s",1
"+S,S+s*B*S",1
"s,S+s+s,B,",1
S*B*s+B+s+,1
"Z,Y*y*z*Z,",1
z*y+Z*,1
"S.S+s+s,s+",1
"S,S+s,S.S+",1
"s,S,S,S.s,",1
"b,S+B+B+s+",1
"*S,S*S+s*s",1
S*B*s*S.S*,1
S+B+S*,1
"s,S*s*S+",1
",B,s,S,S+S",1
",s+s,s+s+S",1
",S*B*S,s,S",1
"s,S,s,s,S0",1
"S,s,s+s*B*",1
B.,1
S0s*,1
s*s*,1
s*S+S*s*,1
s*s*B*,1
+,1
s*B*,1
+i*I+z*Z.Z,1
"S,S*",1
"s,s,s,s,s,",1
"B,s,s,B,S.",1
"S,B,s,s,S.",1
",s,s,b,s,s",1
"S0S*S,",1
"s*S,",1
s*b*S+S*,1
"+z,z,z,I,I",1
s*s0S*s+,1
s+S*S+S*B*,1
S0,1
s+S*S+s+s+,1
S*,1
B*s*s+s*s*,1
s*s*,1
s0B0s*,1
s*S0,1
",S,S+s*B*s",1
"S,S*s*S+S*",1
S*S*B*s*B*,1
"y,H,y.y,Y*",1
"Y,Y.Y,Y.y.",1
",y.y,y,H,H",1
+Y.Y.Y.Y.H,1
"+Y,Y*y*Y.y",1
",y,Y.Y,Y.Y",1
"y,y,h,H,y,",1
"y,H,H,y,Y.",1
s*s*,1
s0,1
S*,1
B0s*,1
s0,1
+v+e+e+e+E,1
y0y*Y*,1
",v,v,v,w,s",1
"Y*Y,Y*Y.Y0",1
I+Y00,1
V+,1
s*,1
"w,",1
"Y*Y,Y.y.y.",1
*,1
s0s*,1
s00,1
s0,1
S*B*,1
H*y0y*,1
"S,S+",1
"*s*S,s+S,S",1
",B,b,s,B,S",1
"+z*Z+y,Z*i",1
z*z+Z0y*Z+,1
"b,s,S+s,s,",1
"B+S.S+s,s+",1
*s+s*B*s+S,1
S0s*s*s*s*,1
"+S,s,S*s+s",1
"S,B,B,S.S+",1
",B,s,s+s+S",1
",S*b*S+S*S",1
s+S0S*,1
"*S,",1
Y0Y.,1
*s*s*s*S+s,1
"+B+s,S+s*s",1
*s+s+B+S*s,1
"*s+S,S*s*s",1
"y*y*z*I*Z,",1
y*y+y*z+Y0,1
s+s*s*s+s*,1
S+s+B+s+s+,1
".S,S*s+s+s",1
"*S,S+s+s+s",1
",S*s+S,S+s",1
+s+s+S*s*S,1
s*s*B*B*s*,1
"T,S*s*S+S*",1
"+s*B*S,S*s",1
b+b+b+b+b+,1
S*s0,1
s+,1
"s*S*S,s+S*",1
"*s+S,S*S+b",1
"s*S,s,s,B,",1
.s.s.s.s.s,1
*S+S0s*S+B,1
",s,s,s,B,s",1
"Y.Y*H+y*Y,",1
S0S*,1
s*s0s*,1
"B+s,s+s*S,",1
S*,1
s+s+S.S+s*,1
z*z0Z*,1
z*Z00,1
Z0,1
z*Z.,1
y*Z00,1
00,1
"Z,Y*z0",1
Y+Z0,1
0,1
0,1
e+v+v*v*v*,1
"y*Y,Y.Y*Y,",1
S+S*,1
.S.S.S.B.S,1
S.S.B.S.S.,1
s+S*s*,1
S+S0,1
"b,",1
"S,S.Z.y.Y.",1
"S*s+S,S+B*",1
"s+s*S,S+",1
*s+B+B+s*s,1
"Z,",1
0,1
+Z*y+z*z*z,1
"+Y,Y+Z0Z+H",1
Z*z*,1
Z*G*X.Z0,1
b+b+b+b+b+,1
S+S0s*,1
",s,S+s*S,S",1
s*,1
S*,1
b+b+b+b+s*,1
"B0S,",1
"B,B,s,s,s,",1
",b,s,s,s,s",1
S*,1
s+s*,1
+S*s*S.S*S,1
s*s+S*s+s*,1
"Y+y*Y,Y*",1
s+b+S*s*S+,1
S*s*S+,1
S0,1
s*,1
A*,1
s*,1
*,1
S*s*,1
0,1
i0,1
0,1
s*S0,1
"Y,Y*",1
V0v*,1
",y,y,y+y,Z",1
S*,1
y+Y*y*Z+z*,1
+B+B+b+b+b,1
i0,1
R*y*Y.R+r*,1
*s*,1
"+S,s+b+s,s",1
y0H0,1
"y,y,Y000",1
h.v.Y.Y.H.,1
z*z*y+Z*Z+,1
Z00,1
*y+Z*z*I+z,1
S*B*S*,1
",S.S,S.S,s",1
",s,s,s,B,s",1
+s+s+s*s+s,1
B*,1
",S+s,s,S.S",1
"b.d.U.U.R,",0
"Y,y,Y.Y,Y.",0
w.,0
W.w.,0
".W.w.W,W.W",0
W.f.F.,0
"W,W.W,W.Z+",0
"h,h,h,h,h,",0
"w,w,",0
",Z.Z.x.W,w",0
"Z.w.Z,W.W.",0
I.z.I.,0
*Z.I.i.z.z,0
"+u,z,D,u+U",0
I.I.i.Z*Z.,0
"d+d+D+u,U,",0
y.Y+Y.H.Y+,0
"d,U+D+u+u+",0
+Y.H.Y+Y.H,0
",u+U,U+U,d",0
Z.Z.z.,0
"+U,u+u+U,U",0
z.I.I.I.Z*,0
"u+U,u,d,u,",0
i.z.z.z.Z*,0
z0,0
h*,0
Z.,0
z.Z.Z.Z*z*,0
I*,0
z0,0
Z*,0
00,0
0,0
"w.W,W.",0
I0,0
X*Z.,0
.Z.z.Z.Z0Z,0
I*i*,0
z0,0
y.x.X.H.X.,0
z*z*z+I+z*,0
z*z*z*z*i+,0
"z*z*Z,Z+Z*",0
z+z*z*z+z*,0
.Z*Z.z.Y*Z,0
+W.W*W.W+W,0
i0i0,0
"u+u,d,u,",0
",u,u,u,d,u",0
