domain,class
0S*B*s+s*B,1
B*,1
s*s*B*,1
"s,S+S,S*S+",1
*,1
T*b*s00,1
0s*,1
s*s*s*,1
s0s*S+S*,1
0,1
S*,1
s0,1
".Z,Z.Z.Z.Z",1
",y,z,z,s,W",1
0,1
0Z+,1
+E+E+v*v*v,1
S.S*,1
0,1
0,1
V*,1
"H,H,H,h,z,",1
S.S*S.,1
"S,S*S.",1
",Y0Y,Y*Y,y",1
"Y.s,Y+V,Y*",1
0,1
V0E0,1
S*s0,1
"S,S*",1
+s*S00W+B*,1
0R+,1
F*B*,1
v00,1
U*,1
"S,S*",1
Z+Z0Z+,1
Z+Z0Z+,1
0,1
s+s*s+,1
0,1
S+s*s*s*B*,1
0s0s*,1
Z0i0i0,1
0,1
00,1
00,1
s*,1
v0,1
00S*,1
"S,",1
s+,1
0,1
"0R,",1
"0R,",1
W.S*,1
"S,S*S.",1
W.,1
E*,1
0,1
0,1
"S,S*",1
S*,1
y*Z0Z+,1
Z.Z0Z*,1
Z+Z0Z+,1
Z.Z0Z+,1
Z.Z0Z+,1
Z+Z0Z+,1
0R*,1
Z+Z0Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+Z0Z+,1
Z+Z0Z.Z0Z+,1
0,1
R*,1
Z.Z0Z+,1
Z+Z0Z.Z0Z+,1
Z.Z0Z+,1
+,1
z0Z+,1
Z+Z0Z+,1
v0R*,1
Z.Z0Z+,1
z0Z+,1
Z+Z0Z+Z0Z*,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
w+s*,1
0R*,1
Z+,1
v0Z*,1
v0Z*,1
V0Z*,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
0,1
Z+Z0Z+,1
0,1
r0,1
0,1
0,1
0,1
"w0W,",1
Z.Z0z*,1
Z.Z0z*,1
0S*,1
".S+S.S*S,s",1
0,1
0,1
0W*,1
0W*,1
0U*,1
0U*,1
Z+Z0Z+,1
Z+Z0Z+,1
"*S,s,s.S*s",1
0,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
w0W+,1
s*W00,1
"S,S*",1
S0s*,1
y0y*y0Y.,1
R*Y.V.R0Z.,1
Y*z*y*y*h*,1
"0Z,Y+y,Z0Z",1
Z*y*Z0i0,1
"y*Z.Y,Y+H+",1
"Z,W.R*V.R*",1
"+Z0I0Z*Z,Z",1
I0Z+,1
u0W+,1
0U+,1
s*s*s*,1
0R*,1
S.S*W+,1
*,1
s+s*,1
w0Z*,1
w0Z*,1
w+s*,1
Z.W0Z+,1
Z.W0Z+,1
z0W*,1
z0W*,1
0,1
V*W0Z+,1
0R*,1
0R*,1
W*,1
w*Z0Z*,1
w*Z0Z*,1
0U+,1
0,1
"0S,B,",1
0,1
0,1
*,1
"s0B0S*s*S,",1
S.S*,1
w*S+,1
00S*s*,1
"z+z,Z0",1
S.S*S.,1
S.S*,1
0,1
0,1
Z+Z0Z.Z0Z+,1
S.S*S.,1
W+U0,1
w0W*,1
z0V*,1
w0U*,1
s0S*,1
0W+,1
0W+,1
0W+,1
0,1
Z+Z0Z+,1
s*s0,1
*,1
Z+Z0Z.Z0Z+,1
"T,",1
S*,1
S.,1
"S*s*s*s+S,",1
"00S*S+s,S*",1
*s*S0S*S+S,1
U*,1
0,1
S+S0S*s+s*,1
"s,S+s+B+B+",1
S+s+,1
"s+s,S+S,s.",1
"B,S.s,S.S,",1
"s+s+s,s,s+",1
"s,s,B,s,B+",1
z+z+z*Z000,1
Z0H0z*Z+Z.,1
"+B+s,B,s,s",1
*B*b*S+b+s,1
"s,S+S,s+B+",1
",s,s,s+s,s",1
0,1
"S,S*S,",1
"Y,",1
*s*S+s+S*s,1
",S*S+S,S*S",1
00S*S+S*S.,1
S0B0s*s*s*,1
S*B*s+s*s*,1
"S0s*S,s,S+",1
"B*s*B0S,",1
"B,S*S,S*s*",1
"0S,s,",1
B+s+b+S.S+,1
"+S,S*S0S+S",1
"s*s*s+S,S+",1
0,1
s00,1
B*,1
"00S,",1
Z0,1
S.S*S.,1
0,1
"S,S*s*S,",1
"s*s*s*s*S,",1
*S0,1
"S000S,S*",1
i*i+i*i*i+,1
*,1
S*,1
v0,1
S.,1
W.,1
+B+s+b+S*s,1
"S,S*",1
"S,S.",1
",s+B+s,s,B",1
"S,s,B,S.S,",1
s*S0s*,1
S+s+s+s*w+,1
0,1
b0,1
s00,1
S*,1
"Z+F+z,i,z+",1
".S,w,s,s,B",1
W0,1
0s*,1
0s*S*,1
0R*,1
*S*,1
S.S*,1
S*s*,1
s*S0s*s*,1
s*S000,1
s*,1
v00,1
"W,",1
0,1
Z+,1
u0Z+,1
W+,1
z0,1
z0,1
*s*s*S0S*B,1
I+Z0i0i0i0,1
0,1
"s*s*S,S*",1
S*S*b*,1
V00,1
*,1
0Z+,1
z0Z+,1
z0Z+,1
z*w*z0Z+,1
0,1
*s*S+s+s*s,1
*s*S+B+b+B,1
0S*,1
0S*,1
00,1
0W+,1
z0W+,1
W*,1
0,1
0,1
z0W*,1
0W*,1
0W*,1
0W*,1
"w,W.W*W.W0",1
"0Y.Y,Y0Y.R",1
"H0Y.Y.Y.Y,",1
Y.Y00Y.Y+,1
"Y,Y*Y.Y.Y0",1
Y.,1
*,1
0,1
0,1
0,1
s*,1
0,1
w0,1
0,1
"s*s+s*S.S,",1
s*,1
0S*,1
*,1
s*,1
0,1
"v,v+V00",1
0,1
s*s0s*s0s*,1
",I,z+i+s,s",1
"i,z,I,z+i+",1
s*s*s*s*,1
S*,1
+v+e+e+e+e,1
*,1
0,1
0Y+,1
0Y+,1
Y+,1
W+S*,1
"0R,",1
"w+W*w00W,",1
U+,1
S.S*S.W00,1
+Y0y0Y+Y.Y,1
s*s*,1
000,1
000,1
s*,1
s000,1
"y.Y*Y,Y.y.",1
0,1
y00,1
0,1
y*y+,1
00,1
Y*Y+,1
0,1
S+,1
W.,1
s*s*s*,1
0S*,1
0,1
0,1
",S+S00s*s*",1
"S,S*",1
S.S*,1
U*,1
B*s+,1
S+S0,1
"S,s,s,s+s,",1
",B,S.S,s,s",1
"y*z*z*Z,Z+",1
",H,z.z,z,Z",1
"s,B,S+S,s,",1
"s,s+s,s+S,",1
"00S,B,s,T.",1
"s+s+s,B+S,",1
"s+S,S+s,s+",1
",s,s+S,B,s",1
0,1
0,1
W+,1
S.S*,1
s*s+S*B*s0,1
+S0s*s0s*s,1
*,1
"W,S*S+s,",1
0V*,1
B*s*,1
"Y.S.Y*Y.y,",1
0,1
"*s+s*b*S,s",1
S*,1
S*,1
0,1
"Y,",1
"Y,",1
S+S*s*s*s*,1
*s*s+S*s*B,1
",S*S,S*s+S",1
"B*s*S+s,S*",1
*z*y*z0Y*Y,1
"y,H,Y*Z,y,",1
*B+B*S*s*S,1
S+s+S*s*b*,1
B+B+s*s*s*,1
",S*s+s+S.S",1
"s+S,S*b*s*",1
"s*S,S*s*B*",1
"*S,S+B+s+S",1
"s*s+s*S,S*",1
S*s*s*b*S+,1
s+,1
*S+s*S*,1
B0S+S0s*s*,1
*,1
0,1
"S.S*S,",1
0,1
"S*S*s*s*S,",1
B+S*B*S+s+,1
"s,S.S,s,B,",1
",s,s,B,s,S",1
+S*,1
W+,1
W+,1
0,1
0,1
"S+s+S*S+s,",1
"+S,s,S.S,s",1
"Y+h*y*y+Y,",1
"W,S*",1
*,1
"s*s*S,S*s*",1
",S*S+S0s*b",1
0S*,1
*S*S*s*S+s,1
Y*,1
0,1
Y*,1
Y.Z0H0Y.,1
Y.Z.I.Y+Z.,1
Z+,1
Y.,1
Z0,1
z00Y*,1
Z0H0Z.,1
"0Z,",1
0,1
+E+E+E+v*v,1
w+,1
S*S+S*s*B*,1
"B*s+F+S,W*",1
"S,",1
0,1
00s*s*B*s+,1
"s+s,s,s+B+",1
"*S,S*S.S*S",1
"+s+w*w+W,S",1
s*S*S0s*,1
0,1
Z0Y*y*z*Z+,1
z*Y+z+z+y*,1
S*,1
"s+s*B*w+S,",1
s*s*S+S*W+,1
S+S*S0,1
"s+S,S,B+S*",1
"B*S,s,s,s+",1
0,1
*S+s*,1
s*,1
",e,v,E,v+e",1
",b,s+s+s+s",1
F*s*,1
"S,T*",1
F*B*,1
"s,b,B,s,B,",1
",s,s,S+s+B",1
s*B*,1
S*B*s+S*s*,1
W+,1
s*B*s*s0S*,1
0,1
0,1
s*B*s*S0S+,1
"S,S*s0S+s+",1
*,1
S.S*w*,1
v*,1
0W+,1
0W+,1
z0W*,1
z0Z+,1
z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
"s*w+s+w,S+",1
"W+W,W00W+",1
0,1
*y*H*y*Y0Y,1
*y*Y0y0Y*y,1
"+s+s,S*s+s",1
*s*B*S+S*S,1
S.S*S.,1
"S,S*",1
U*,1
Z+,1
"s*S.W+W,W0",1
0,1
0Z+,1
0Z+,1
0W*,1
0W*,1
0Z*,1
w+,1
"R,",1
0Z+,1
0Z+,1
S+,1
0,1
z*z0,1
z*z0,1
S.S*S.,1
s*,1
"S,S*",1
"0W,",1
B*B*B*,1
S+S*,1
b*,1
W.S*,1
S.S*,1
*,1
0,1
z0Z+,1
V0,1
0S*,1
0,1
W0W*,1
S.S*S.,1
"S.S*T,",1
W.,1
"Z,S0",1
v*Z0Z+,1
v*Z0Z+,1
Z.Z0Z*,1
Z.Z0Z*,1
*,1
B0,1
"z0W,",1
"0W,",1
*,1
0,1
w0W*,1
"S.S*w*S.S,",1
w+s*S00S*,1
0,1
S.S*W00,1
0,1
0,1
z*r00,1
0W*,1
0W*,1
S.S*,1
0Z*,1
z0Z*,1
*,1
0,1
W+,1
"S,S+",1
S+,1
0U*,1
0Z+,1
r*,1
*,1
0W*,1
w0W+,1
w0W+,1
Z.Z0R+,1
r0W+,1
W+S*,1
s*,1
0,1
S+S*,1
"S,S*S,",1
0,1
w0W+,1
0,1
"S,S*S.",1
"S0W,",1
W+,1
W+,1
s+s*,1
w+,1
V+,1
"S,S*",1
w0V*,1
s+s*,1
0V*,1
0,1
0,1
0,1
w0Z+,1
w0Z+,1
0W*s+s*,1
s+s*,1
0,1
z0W*,1
z0W*,1
0,1
"S,",1
W+Z0,1
W+Z0,1
S.S*W00,1
W.S*W00,1
"s+s*W+w,s+",1
0U*,1
0U*,1
Z+Z0Z*,1
Z+Z0Z*,1
w0,1
S.,1
W+S*,1
S.T*S.,1
S.S*,1
"w*S,s+w,",1
w0W+,1
w0U*,1
"S,S*S.",1
"W,S*",1
"0W,",1
"S,S*",1
s*,1
0Z*,1
S.S*,1
z0W+,1
0,1
0,1
0,1
"S,S*s+f+",1
U*,1
0,1
0,1
v00,1
v00,1
s+s*,1
v*,1
0W+,1
r0W+,1
0,1
R*,1
"S,S*",1
s*s*s*s*w+,1
Z*,1
Z*,1
S.S*S.,1
s*,1
0R*,1
0R*,1
*,1
*,1
0s*,1
0,1
S.S*S.,1
w+,1
*,1
W+S*,1
v*W0W*,1
v*W0W*,1
0S*B*s+,1
S.W00W*,1
0Z+,1
0Z+,1
"0W,",1
S.S*,1
0W+,1
w+s*,1
u0,1
s0,1
0R*,1
a+Z*Z.Z0Y.,1
w0,1
0,1
"B,w,W,b,s,",1
*B*b*s+s*B,1
F*B*,1
"+Y,y,H,y,Y",1
S.T*,1
H*z*,1
0,1
0,1
w+,1
F*s*,1
"Z+Z0Z,",1
0R+,1
0W+,1
0Z+,1
i0i0,1
V0,1
0,1
0,1
"z*Z+I+z+Z,",1
*b*s*,1
S*,1
"*s+s,S*s*S",1
"B*S+s,B,B+",1
"b,s,s+s,s,",1
"S,s,s,S+S,",1
"B,s,B,s,B,",1
s00,1
"Z.z.z.Z,",0
",U.R.U.U,U",0
Y+,0
.Y.Y.Y.y.y,0
Y.Y.,0
"Y,Y.Y,Y.Y.",0
"y,h,y.y,y,",0
",h,y,y,y+Y",0
.Z.Z.Y.Y.Y,0
.h.H.Z.Z.Z,0
"Z.W.Z,Z0Z.",0
00Z.z.W*W.,0
.f.F.W.Z*Z,0
00W.Z*Z.Z.,0
Z.z.Z0,0
.Z.Z.Z*W.w,0
W.Z0W.,0
0Z.W00W.W.,0
W.F.W0W.Z0,0
Z.Z.Z.,0
"h,h,h,h,h,",0
"h,h,h,h,h,",0
000W.,0
h.Y000W.,0
F.,0
W.X0W.,0
.w.Z*X.W0W,0
.W+W.Z0I0z,0
Y00Y.w.H.X,0
Z0i0i0i0,0
z.Z.Z.,0
Y.Y.y.,0
.z.w.Z.Z.i,0
Z.Z.Z.z.Z.,0
Z.Z.Z.,0
Z.Z.z.,0
W.,0
Y*Y.Y.Y.Y.,0
.Y.Y.Y.Y+Y,0
.Y.Y.y.y.y,0
Z.,0
0Z.Z.z.Z.Z,0
",u,u+U,u,u",0
i.Z0z0Z.Z.,0
"u,u+u,u+u,",0
Z.Z.Y+Y.h.,0
"D+u,u,u+U,",0
Y.H.Y+Y.h.,0
.z.W.W.W.F,0
.Z0Z.Z.z.i,0
"u,u+U,u,d,",0
I.I.i.,0
"u,d,u,u,u,",0
00z0,0
*z*z00Z*z*,0
z00Z*,0
W00Z.Z+,0
.,0
W.,0
W.Z*,0
W.,0
z.Z.Z.z.I.,0
w.w.W.W.w.,0
i*z*,0
",z,Z*I*W.Z",0
Z.z.,0
W.Z.W.w.w.,0
",f,Z.F.Z*Z",0
",W.w.w.w.w",0
h*i0h0,0
W.w.w.W*W.,0
i0i0i0,0
I0i0i0I*,0
z.I.i.Z.,0
"Z,w,W.f.",0
W.,0
00W.,0
W.W.z.,0
00Y.H.Y.W.,0
Z.,0
Z0z0z*,0
*Z.Z*I*Y+X,0
Z*Z*z*z*Z.,0
".Z,W+W.F.w",0
z*Z.Z*Z.Z*,0
",z.Z+Z.Z*Z",0
Y*z0,0
z.Z.z.Z*z+,0
"Z,Z*z*Z.Z.",0
z*z0Z*,0
w.W.W.Z*z*,0
.I.Z.Z.Z.W,0
.Z*z+Z*z*z,0
Z.z.z.Z*Z.,0
*Z+Z*z*Z.Z,0
z.Z.Z.Z+Z0,0
"g*Y.Z,Z*Z.",0
.y.Z*z*I*Z,0
Z*,0
"w.Y*Z.Z,Z*",0
.Z*Z.Z.Z*Z,0
W*W.,0
+Z*Z*z+z*I,0
z*Z+Z*I*z*,0
z*z*z+z+I+,0
z*z+z+I+I+,0
W.W.W.,0
w.W+W.F.Z0,0
Z0Z.i.Z*Z.,0
W.W+W.W*W.,0
"Z.Z,Z.",0
i0i0i0f0,0
Z0,0
"+U,d,d,U,u",0
F.Z0z0,0
"u,u+u,u,u,",0
z.z.i.,0
"u,d,U+u+",0
"h.H.h.Y,",0
h+Y*Y+y*y+,0
.Z.Z.Z.Z.Z,0
"*Z.z,Z.I.I",0
z.z.z.Z+z+,0
X.x.x.G.X.,0
"X.Y0Y.X,x.",0
"Y.V.v.X,y,",0
.Y+Y.y.Y.X,0
".X,X.X,X.X",0
Z.Y.Z.Y.Y.,0
"Y.Y,",0
W*W.,0
W.W.W.,0
z.Z.z.,0
z.Z.Z.,0
z.z.z.,0
F.W.W.,0
Y.z.H.y.H.,0
Y.Y.Y.,0
",W.W*W.W0W",0
",x,x,x.X00",0
i0i0i0,0
x.x.X.X.x.,0
.h.Y.Y.Y.Y,0
",g,f,X.Y+x",0
y.,0
h*h*y*y*h*,0
h*h*h*h*y*,0
*h*h*h*y*y,0
*h*y*y*y*y,0
W.,0
y.V.,0
z.W.,0
".Y.z,W.Y,Y",0
W.w.w.,0
Z.,0
".z.z.W,W.W",0
i.Z.z.Z.I.,0
I.w.,0
"X.X,X.",0
"x,G,",0
"y,I,w,W.F.",0
i0i0i0i0,0
i0I0I0,0
a+a+a+a+I+,0
i0i0i0i0,0
Z+,0
i0z0z0z*,0
f0f0a0,0
f0f0,0
i0i0f0,0
"*R,R.R*u*R",0
f0,0
i0,0
0U.R.R.D.,0
".X,y,Y.Y*Y",1
Y0,1
S*,1
0,1
s*,1
s0,1
s*,1
S*,1
s*S0,1
"*s*s*s*S,S",1
s*,1
s*s0,1
S*s*s*B*s*,1
.Z.Z*Z*Z*z,1
s*,1
S*,1
"S,S*",1
"b+S*S,S*S,",1
"Z,Z.W,y+z,",1
"z+S,z,z+w+",1
"Y,Y*S,Y+Y,",1
i+Z0i0,1
"y,x,X,X,x+",1
"X*X,X.Y+X,",1
X+,1
.S.S.W.S.W,1
S.S.Z.s.s.,1
h*h*,1
".V+V,E,E,V",1
"V+V.V,v,v,",1
A*,1
*,1
e+v+v*v*v*,1
i0,1
"h,Y*Y,H,H,",1
",H,h,y,H,y",1
",H,y,y,y,H",1
"y,h,h,h,y,",1
"Y*Y,y,h,H,",1
",h,h,h,h,H",1
"y+y+Y,Y*Y+",1
"H,y,y,y,h,",1
s*,1
0,1
S.s.s.S.s.,1
.S.S.s.F.s,1
.s.S.S.S.s,1
.S.B.S.b.S,1
Z0z*,1
"Z+Z*z0Z+Z,",1
"z*y*Z,Y*z*",1
z*z*z*z+z+,1
Z*Z00,1
z*Z*,1
"z,Z+i+Z*y*",1
Z+z+Z*Z+I*,1
*Z+Z*z*Z.Z,1
"x*X*X,G,",1
"b*S,T*S,S*",1
0,1
S*s*s*s*s*,1
s*,1
S*,1
S*s*,1
"S*S,",1
",s,B,S*s*s",1
",S+S,S+S.S",1
"S0S,S*s*S.",1
"S+B*S*S,S*",1
"s,s,s,S.S,",1
",s,s+S,s,s",1
"+B+s+s*S,S",1
"s,B,s+s,b,",1
".S,b,B,s,S",1
"s+B+s+S,S*",1
"Y*y*z*Z,Z+",1
z*y+Z*,1
",s,S.S,s+B",1
",s+s,s,s+s",1
",b,s,s,B,B",1
"s*s*S,s,s+",1
"s*s*s*S,S*",1
"B*s*S.S*S,",1
S+B+S*,1
"s,S*s*S+",1
"S+B+s*S,s+",1
"S+S,s,S+S,",1
",s,s,S+s*s",1
",s,s,S00S,",1
"s,s+s*B*S,",1
B.,1
S0s*,1
s*s*,1
s*S+S*s*,1
s*s*B*,1
+,1
s*B*,1
+i+i*i*i*i,1
"S,S*",1
",s,B,s,s,B",1
"s,s,s,s,s,",1
"b,s,S.S,B,",1
",B,b,s,s,b",1
"S0S*S,",1
"s*S,",1
s*b*S+S*,1
"W.W+w+w,w,",1
s*s0S*s+,1
+S*S+S*B*S,1
S0,1
s+S*S+s+s+,1
S*,1
s*s+s*B*s*,1
s*s*,1
s0B0s*,1
s*S0,1
"*s+s,S,S+s",1
*s+s+s+s+s,1
S*S*B*s*B*,1
",y.y,y,R.Y",1
"Y*Y*y*Y,Y*",1
".y.Y,Z.y.Y",1
",y,Y.y.Y,y",1
"Y.Y*Y,Y.Y,",1
",y,y,y,y,Y",1
",y,Y+Y.Y,y",1
"Y.Y*Y,y+Y,",1
s*s*,1
s0,1
S*,1
B0s*,1
s0,1
+y*Y+h+h+H,1
y0y*Y*,1
",V.V,V.V,V",1
"Y*Y,Y*Y.Y0",1
I+Y00,1
V+,1
s*,1
"w,",1
"y.Y*Y,Y.y.",1
*,1
s0s*,1
s00,1
s0,1
S*B*,1
H*y0y*,1
"S,S+",1
"+s+s*s+S,s",1
",s,B+s,s,s",1
"+z*Z+y,Z*i",1
z*z*z+Z0y*,1
"+s+s+S,s+s",1
"+S.S,s,s+s",1
"s+S,S*s+S,",1
".S,B,b,s,s",1
"S,s+s+s+s+",1
",s,B,S+B+s",1
"+s+s+s,S*S",1
"S+s+s,S*b*",1
s+S0S*,1
"*S,",1
Y0Y.,1
"s*s+s+s,S*",1
"+B+t*S,S+s",1
"+S,b,S*S+S",1
b*s+s*s*B+,1
"I*Z,Z+y+y,",1
y*y+y*z+Y0,1
*S+s+s*s*s,1
"S*B*S,B,S+",1
",S*s+s+s,s",1
"+s,s+S*S,S",1
",s+s,S*s+S",1
"S*S+s+s+s,",1
*B*s*s+s*S,1
s*s+s+s*s+,1
s+S*s+S.S+,1
B*s*s+s*s*,1
S*s0,1
s+,1
+S*s*s*s*s,1
"S*B*s*s+S,",1
"B+B+s,s+s*",1
.S.S.s.W.S,1
B*s*S+S0s*,1
"s,s,s,s,s,",1
"Y,Y*Y.Y*Y.",1
S0S*,1
s*s0s*,1
",s,s+S.S+s",1
S*,1
".S+s*s+S,s",1
z*z0Z*,1
z*Z00,1
Z0,1
z*Z.,1
y*Z00,1
00,1
"Z,Y*z0",1
Y+Z0,1
0,1
0,1
e+v+v*v*v*,1
"Y,Y.Y*Y,Y*",1
S+S*,1
.S.B.S.S.S,1
.w.S.s.s.s,1
s+S*s*,1
S+S0,1
"b,",1
"S,S.Z.y.Y.",1
"S,S+B*s*S+",1
"s+s*S,S+",1
s*s+B+B+s*,1
"Z,",1
0,1
y+Z*y+z*z*,1
Y+Z0Z+H+z*,1
Z*z*,1
Z*G*X.Z0,1
s*s*s+s*B*,1
S+S0s*,1
S+s*s*s*S+,1
s*,1
S*,1
"*s+s*B*S,S",1
"B0S,",1
",s,s,S.B.S",1
"s,B,S.s.s,",1
S*,1
s+s*,1
"S+s*S,S*S+",1
s+S*s+s*B*,1
"Y+y*Y,Y*",1
s*s*S+B+s*,1
S*s*S+,1
S0,1
s*,1
A*,1
s*,1
*,1
S*s*,1
0,1
i0,1
0,1
s*S0,1
"Y,Y*",1
V0v*,1
"h,y,y+y+y,",1
S*,1
+Y*y*Z+z*Y,1
b+b+B+B+B+,1
i0,1
Y.R+r*y*Y.,1
*s*,1
"S+S*s+s+S,",1
y0H0,1
"y,y,Y000",1
y.v.v.h.v.,1
z*z*y+Z*Z+,1
Z00,1
i+I*y+Z*z*,1
S*B*S*,1
"s,s,s,s,s,",1
",b,b,s+s,s",1
"S*S+s+s+s,",1
B*,1
"B+B+B+B+S,",1
"U.U,U.R,R.",0
"F.Y+Z.y.Y,",0
w.,0
W.w.,0
"W.W.w.W,W.",0
W.f.F.,0
"W,W.W,W.Z+",0
",h,h,h,h,h",0
"w,w,",0
",Z.Z.x.W,w",0
".W,W.w.W,W",0
I.z.I.,0
z.Z*I*Z.I.,0
",u,d,u+U*u",0
.I.Z*z*Z.Z,0
"u,u,u,d,U+",0
Y+Y.H.Z+Z.,0
"u+u,u,u,u,",0
h.Y+Y.H.Y+,0
"u+u,u+D+u,",0
Z.Z.z.,0
",u,u,u,u+u",0
z.I.I.I.Z*,0
"u,u,u,D+D+",0
Z*Z.Z.Z.Z.,0
z0,0
h*,0
Z.,0
z.Z.Z.Z*z*,0
I*,0
z0,0
Z*,0
00,0
0,0
"w.W,W.",0
I0,0
X*Z.,0
.i.Z.z.Z.Z,0
I*i*,0
z0,0
y.y.x.X.H.,0
Z+z+Z*Z+z*,0
*z*i+z+z*z,0
"z*Z,Z+Z*Z+",0
z+z*z+z+Z*,0
Z*Z.z.Y*Z.,0
.W+W.W*W.W,0
