domain,class
0Z*z*z00Z.,0
*Z.Z.Z0h0,0
"Y.z.Z,Z0z0",0
z0,0
.F.W.W.Z*z,0
Z00,0
*Z.Z*z*z*W,0
z0,0
W.Z*z0Z*,0
Z.Z000,0
Z*z*z*,0
.z.z.Z00z*,0
Z*,0
"Z,Z*W.Z0z0",0
Z0Z.W0W.F.,0
Z00W*W.,0
00Z*,0
i0i0i0i0,0
*W.w.Z+Z00,0
z*z*Z.Z0Z.,0
0W.W*W.W*W,0
i0i0i0i0,0
F.f.i.,0
Y0y00,0
"Y,Y*Y,Y.",0
Z0W.W.W.W.,0
z.y.W.Z00Z,0
0W.,0
X00,0
Z00Z.Y00Y.,0
y.Y.H.,0
0W.W.I.w.W,0
.Z.Z00Z.z.,0
0W.Z+,0
"X,",0
F.W.w.,0
".X,x+X,X.X",0
"v.X+X,X*X.",0
X00,0
Z.,0
Z.Z.Z.,0
W.W.W.F.w.,0
Y.W.W.,0
Z.Z.z.,0
"0Y,Y.Y+Y00",0
i.I.I.,0
"w.F.X,F,Y.",0
.Y.Y.Y.y.y,0
".W.W.Y,Y.Y",0
z.,0
",X.Y,W.W.X",0
z.z.z.,0
z+I+z+z+I+,0
w.W.W.,0
s0,1
0,1
W.,1
r0U+,1
s*s0,1
*,1
s*,1
s0,1
*,1
b*,1
B0,1
*v0,1
S*,1
S*,1
s*S+s*,1
s0,1
0,1
00,1
V00,1
S0,1
S*A*S00,1
00,1
s*,1
S*,1
S00,1
0S*,1
00,1
b*s*,1
S*,1
"B*S,S+s*S,",1
S*S0s*,1
0s*,1
0,1
S+,1
S*s*,1
Z+Z0Z.Z0Z+,1
Z+Z0Z*Z0Z+,1
z+Z*Z+Z*Z*,1
0,1
0,1
r0,1
W0,1
S*B*s+s*B*,1
B*,1
s*s*B*,1
"s,S+S,S*S+",1
*,1
T*b*s00,1
0s*,1
s*s*s*,1
s0s*S+S*,1
0,1
S*,1
s0,1
"z,z,y,z+w,",1
",I,F,z,F,w",1
0,1
0Z+,1
+E+E+E+E+E,1
S.S*,1
0,1
0,1
V*,1
",y,H,y,H,y",1
S.S*S.,1
"S,S*S.",1
"Y,y.y.Y+Y,",1
".y.Y+Y,y,y",1
0,1
V0E0,1
S*s0,1
"S,S*",1
+s*S00W+B*,1
0R+,1
F*B*,1
v00,1
U*,1
"S,S*",1
Z+Z0Z+,1
Z+Z0Z+,1
0,1
s+s*s+,1
0,1
S+s*s*s*B*,1
0s0s*,1
Z0i0i0,1
0,1
00,1
00,1
s*,1
v0,1
00S*,1
"S,",1
s+,1
0,1
"0R,",1
"0R,",1
W.S*,1
"S,S*S.",1
W.,1
E*,1
0,1
0,1
"S,S*",1
S*,1
y*Z0Z+,1
Z.Z0Z*,1
Z+Z0Z+,1
Z.Z0Z+,1
Z.Z0Z+,1
Z+Z0Z+,1
0R*,1
Z+Z0Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+Z0Z+,1
Z+Z0Z.Z0Z+,1
0,1
R*,1
Z.Z0Z+,1
Z+Z0Z.Z0Z+,1
Z.Z0Z+,1
+,1
z0Z+,1
Z+Z0Z+,1
v0R*,1
Z.Z0Z+,1
z0Z+,1
Z+Z0Z+Z0Z*,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
w+s*,1
0R*,1
Z+,1
v0Z*,1
v0Z*,1
V0Z*,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
0,1
Z+Z0Z+,1
0,1
r0,1
0,1
0,1
0,1
"w0W,",1
Z.Z0z*,1
Z.Z0z*,1
0S*,1
"*S,s+W*S.S",1
0,1
0,1
0W*,1
0W*,1
0U*,1
0U*,1
Z+Z0Z+,1
Z+Z0Z+,1
"s.S*S,s,s.",1
0,1
Z+Z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
w0W+,1
s*W00,1
"S,S*",1
S0s*,1
y0y*y0Y.,1
.R*Y.Y.R+Y,1
y*h*y0h*y*,1
"+Z*Z0Z,Y+y",1
Z*y*Z0i0,1
*y*z0z*z*y,1
"*Z,W.R*V.R",1
z*z*z*Y+Z0,1
I0Z+,1
u0W+,1
0U+,1
s*s*s*,1
0R*,1
S.S*W+,1
*,1
s+s*,1
w0Z*,1
w0Z*,1
w+s*,1
Z.W0Z+,1
Z.W0Z+,1
z0W*,1
z0W*,1
0,1
V*W0Z+,1
0R*,1
0R*,1
W*,1
w*Z0Z*,1
w*Z0Z*,1
0U+,1
0,1
"0S,B,",1
0,1
0,1
*,1
"s0B0S*s*S,",1
S.S*,1
w*S+,1
00S*s*,1
"z+z,Z0",1
S.S*S.,1
S.S*,1
0,1
0,1
Z+Z0Z.Z0Z+,1
S.S*S.,1
W+U0,1
w0W*,1
z0V*,1
w0U*,1
s0S*,1
0W+,1
0W+,1
0W+,1
0,1
Z+Z0Z+,1
s*s0,1
*,1
Z+Z0Z.Z0Z+,1
"T,",1
S*,1
S.,1
*B*s*s*s*s,1
"S*S+S,S+s+",1
"s*S0S*S+S,",1
U*,1
0,1
0S*s+s*s*S,1
"B,B,s,s+S,",1
S+s+,1
"S,s,s+s,s,",1
"b,B,S.s,S.",1
",s,B,s,s,S",1
"s*s*s*s+S,",1
"*Z000Z+Y,I",1
0H0z*Z+Z.z,1
"+B+s+s*S,s",1
"S,s,S,s+S,",1
",b,s,s,s+s",1
"s+S,S*S,S+",1
0,1
"S,S*S,",1
"Y,",1
*s*s*B*s*S,1
"s*S,S*S+S,",1
000S*S+S*S,1
S0B0s*s*s*,1
+s*s*S+b+S,1
s*s*s*S0s*,1
"B*s*B0S,",1
",B,S*S,S*s",1
"0S,s,",1
+s*s+B+s+b,1
",S+S,S*S0S",1
"S+S*S.S,s+",1
0,1
s00,1
B*,1
"00S,",1
Z0,1
S.S*S.,1
0,1
"S,S*s*S,",1
"s*s*s*S,S*",1
*S0,1
"S000S,S*",1
i*i*i+i+z*,1
*,1
S*,1
v0,1
S.,1
W.,1
",B,S+s+s+S",1
"S,S*",1
"S,S.",1
",s,s,s+s,s",1
".s,s,S.S,b",1
s*S0s*,1
*b*S*s0s*W,1
0,1
b0,1
s00,1
S*,1
"z+v+W.v,z,",1
"B,s,s,s,S.",1
W0,1
0s*,1
0s*S*,1
0R*,1
*S*,1
S.S*,1
S*s*,1
s*S0s*s*,1
s*S000,1
s*,1
v00,1
"W,",1
0,1
Z+,1
u0Z+,1
W+,1
z0,1
z0,1
"*S,S*s*s*S",1
I+Z0i0i0i0,1
0,1
"s*s*S,S*",1
S*S*b*,1
V00,1
*,1
0Z+,1
z0Z+,1
z0Z+,1
z*w*z0Z+,1
0,1
*S+s+s*s+s,1
B+s+s*s*S+,1
0S*,1
0S*,1
00,1
0W+,1
z0W+,1
W*,1
0,1
0,1
z0W*,1
0W*,1
0W*,1
0W*,1
w+w+W*s+S.,1
"0Y.Y,Y0Y.R",1
"H0Y.Y.Y.Y,",1
Y.Y00Y.Y+,1
"Y,Y*Y.Y.Y0",1
Y.,1
*,1
0,1
0,1
0,1
s*,1
0,1
w0,1
0,1
S*s*S+s*s+,1
s*,1
0S*,1
*,1
s*,1
0,1
"v,v+V00",1
0,1
s*s0s*s0s*,1
"b+I,s,s+I,",1
",z,I,z+i+s",1
s*s*s*s*,1
S*,1
+e+e+e+e+e,1
*,1
0,1
0Y+,1
0Y+,1
Y+,1
W+S*,1
"0R,",1
"w+W*w00W,",1
U+,1
S.S*S.W00,1
Y.Y+Y.Y*Y.,1
s*s*,1
000,1
000,1
s*,1
s000,1
".Y*Y,Y.y.y",1
0,1
y00,1
0,1
y*y+,1
00,1
Y*Y+,1
0,1
S+,1
W.,1
s*s*s*,1
0S*,1
0,1
0,1
"+S00s*s*S,",1
"S,S*",1
S.S*,1
U*,1
B*s+,1
S+S0,1
"S,s,s,s+s,",1
"s,s,s,b,b,",1
*z0Z*y*z*z,1
"*Z.z,H,z.z",1
"S*S,S*S,s+",1
"S.S,S.B.S,",1
"0S,B,s,T.S",1
"s,s,s,s.S,",1
"S,S0s*S+s,",1
"S*B*S,s,s+",1
0,1
0,1
W+,1
S.S*,1
s+S*B*s0S+,1
",S.S+S0s*s",1
*,1
"W,S*S+s,",1
0V*,1
B*s*,1
".S.Y*Y.y,Y",1
0,1
s+s*s+s*b*,1
S*,1
S*,1
0,1
"Y,",1
"Y,",1
"+s+s+t,s+B",1
S*s*B*s*s+,1
"s+s+S,S*S,",1
s+s+s*s*S+,1
"z*y*z0Y*Y,",1
"y0Y,y+y,H,",1
"B*S*s*S0S,",1
S*s*b*s*s*,1
s*s+s+s+s*,1
"*S,S*S,S*t",1
s+S*S+s*B*,1
"+s*S+s*S,S",1
",S+B+s+S*b",1
"+s*S,S*s*s",1
s*S+S*s*s*,1
s+,1
*S+s*S*,1
B0S+S0s*s*,1
*,1
0,1
"S.S*S,",1
0,1
"s*s*S,B,S*",1
"+B,s,s+B,s",1
"s,b,s,b,s,",1
",s.S,S.S,s",1
+S*,1
W+,1
W+,1
0,1
0,1
"B,S.s.S,s,",1
"s,s,s+s,s+",1
".Y*Y.Y+Y,Y",1
"W,S*",1
*,1
"s*s*S,S*s*",1
"s*S,S*S+S0",1
0S*,1
*s*S*S*s*S,1
Y*,1
0,1
Y*,1
Y.Z0H0Y.,1
0Y.Z.I.Y+Z,1
Z+,1
Y.,1
Z0,1
z00Y*,1
Z0H0Z.,1
"0Z,",1
0,1
E+E+v*v*v0,1
w+,1
S*S+S*s*B*,1
+s+S*B*s+F,1
"S,",1
0,1
00s*s*B*s+,1
"+s+s+s,S*B",1
"w+W*W,S*s+",1
*s+s*s+s+s,1
s*S*S0s*,1
0,1
"y*z*Z+z+Z,",1
*z*Y+z+z+y,1
S*,1
"+S0W,s,W+S",1
"*S.W+S,S*s",1
S+S*S0,1
"*S+s+S*S,S",1
"+S*S,S,S+S",1
0,1
*S+s*,1
s*,1
"v+e+v,v+E,",1
"B,b,s+s+s+",1
F*s*,1
"S,T*",1
F*B*,1
"S.S,s,S,S,",1
"s,S+s+B+S*",1
s*B*,1
+S*B*s+S*s,1
W+,1
s*B*s*s0S*,1
0,1
0,1
*s*B*s*S0S,1
",S+T*s+b+s",1
*,1
S.S*w*,1
v*,1
0W+,1
0W+,1
z0W*,1
z0Z+,1
z0Z+,1
Z+Z0Z+,1
Z+Z0Z+,1
W+S*s*w+s+,1
"W+W,W00W+",1
0,1
y*Y0Y*y0Y+,1
y*Y0y0Y*y+,1
S*s+s+S*s*,1
*s*B*S+S*S,1
S.S*S.,1
"S,S*",1
U*,1
Z+,1
W.S*s*S.W+,1
0,1
0Z+,1
0Z+,1
0W*,1
0W*,1
0Z*,1
w+,1
"R,",1
0Z+,1
0Z+,1
S+,1
0,1
z*z0,1
z*z0,1
S.S*S.,1
s*,1
"S,S*",1
"0W,",1
B*B*B*,1
S+S*,1
b*,1
W.S*,1
S.S*,1
*,1
0,1
z0Z+,1
V0,1
0S*,1
0,1
W0W*,1
S.S*S.,1
"S.S*T,",1
W.,1
"Z,S0",1
v*Z0Z+,1
v*Z0Z+,1
Z.Z0Z*,1
Z.Z0Z*,1
*,1
B0,1
"z0W,",1
"0W,",1
*,1
0,1
w0W*,1
"S.S*w*S.S,",1
w+s*S00S*,1
0,1
S.S*W00,1
0,1
0,1
z*r00,1
0W*,1
0W*,1
S.S*,1
0Z*,1
z0Z*,1
*,1
0,1
W+,1
"S,S+",1
S+,1
0U*,1
0Z+,1
r*,1
*,1
0W*,1
w0W+,1
w0W+,1
Z.Z0R+,1
r0W+,1
W+S*,1
s*,1
0,1
S+S*,1
"S,S*S,",1
0,1
w0W+,1
0,1
"S,S*S.",1
"S0W,",1
W+,1
W+,1
s+s*,1
w+,1
V+,1
"S,S*",1
w0V*,1
s+s*,1
0V*,1
0,1
0,1
0,1
w0Z+,1
w0Z+,1
0W*s+s*,1
s+s*,1
0,1
z0W*,1
z0W*,1
0,1
"S,",1
W+Z0,1
W+Z0,1
S.S*W00,1
W.S*W00,1
"s+s*W+w,s+",1
0U*,1
0U*,1
Z+Z0Z*,1
Z+Z0Z*,1
w0,1
S.,1
W+S*,1
S.T*S.,1
S.S*,1
"w*S,s+w,",1
w0W+,1
w0U*,1
"S,S*S.",1
"W,S*",1
"0W,",1
"S,S*",1
s*,1
0Z*,1
S.S*,1
z0W+,1
0,1
0,1
0,1
"S,S*s+f+",1
U*,1
0,1
0,1
v00,1
v00,1
s+s*,1
v*,1
0W+,1
r0W+,1
0,1
R*,1
"S,S*",1
s*s*s*s*w+,1
Z*,1
Z*,1
S.S*S.,1
s*,1
0R*,1
0R*,1
*,1
*,1
0s*,1
0,1
S.S*S.,1
w+,1
*,1
W+S*,1
v*W0W*,1
v*W0W*,1
0S*B*s+,1
S.W00W*,1
0Z+,1
0Z+,1
"0W,",1
S.S*,1
0W+,1
w+s*,1
u0,1
s0,1
0R*,1
Z.Z0Y.Y0Y.,1
w0,1
0,1
",W,b,s,s,W",1
"*S+s*S,S*s",1
F*B*,1
"Y,y,H,y,Y.",1
S.T*,1
H*z*,1
0,1
0,1
w+,1
F*s*,1
"Z+Z0Z,",1
0R+,1
0W+,1
0Z+,1
i0i0,1
V0,1
0,1
0,1
z*z+z*Z+I+,1
*b*s*,1
S*,1
"*B*s+s,S*s",1
+s*s*s*s+s,1
",B,S.S,S.s",1
S*S0s*S+B+,1
"s,s,s,s,s,",1
s00,1
"Z.z.z.Z,",0
.U.U.s.U.u,0
Y+,0
.I.Z.y.Y.Y,0
Y.Y.,0
"H.y.Y.H.y,",0
"h,h,h,y,h,",0
",y,y,y+Y*Y",0
Z.z.I.Z.Z.,0
"Z,Z.z.Y*Z.",0
"Z.Z.W.Z,Z0",0
F.Z00Z.z.W,0
Z*Z.z.z.Z.,0
x.Z00W.Z*Z,0
Z.z.Z0,0
".f.Z0Z.W,W",0
W.Z0W.,0
",W.Z*z*W.Z",0
F.W0W.Z0z*,0
Z.Z.Z.,0
",h,h,h,h,h",0
"h,h,h,h,h,",0
000W.,0
h.Y000W.,0
F.,0
W.X0W.,0
Z.z.w.Z*X.,0
.W+W.Z0I0z,0
Y00Y.w.H.X,0
Z0i0i0i0,0
z.Z.Z.,0
Y.Y.y.,0
Z.i.Z.z.Z.,0
.Z.Z.z.Z.W,0
Z.Z.Z.,0
Z.Z.z.,0
W.,0
.y.W.Y*Y.Y,0
"Y.Y.y.Y,Y.",0
.h.Y.Y.y.y,0
Z.,0
00Z.Z.z.Z.,0
"u+U,u,U,U*",0
Z.I.i.i.i.,0
"+U,U+U,d,U",0
Y.H.Y+Y.y.,0
"+u+U,u,u+u",0
Y+Y.H.Y+Y.,0
",u+U,u,u,U",0
Z.z.I.i.Z0,0
"u,U,u,u,u,",0
I.I.i.,0
",u,u,d,z+u",0
00z0,0
z*z*z00Z*z,0
z00Z*,0
W00Z.Z+,0
.,0
W.,0
W.Z*,0
W.,0
.Z.Z.Z.i.I,0
W.w.W.W.W.,0
i*z*,0
"Z,z,Z*I*W.",0
Z.z.,0
",W.Y.y.W,W",0
".Z+z,f,Z.F",0
".W.w.W.Z,Z",0
h*i0h0,0
w.w.W*W.w.,0
i0i0i0,0
I0i0i0I*,0
z.I.i.Z.,0
"Z,w,W.f.",0
W.,0
00W.,0
W.W.z.,0
Y.H.Y.W.w.,0
Z.,0
Z0z0z*,0
*z*I*Z.Z*I,0
.Z.Z*i*Z*z,0
Z*z*z*y*Z+,0
Z+Z*z*Z.Z*,0
"Z*y*Z,z.Z+",0
Y*z0,0
Z*F*Z.F.f.,0
.Z*Z*Z.Y*Z,0
z*z0Z*,0
*z*Z.Z*z*F,0
.I.Z.Z.Z.W,0
*I*Z.Z*z*z,0
*z*I*Z.Z*I,0
+Z*z*Z.Z*z,0
.Z.Z.Z+Z00,0
Z.Z*z*z*Z.,0
*W.W.W.W+W,0
Z*,0
z*Z.Z*z*z0,0
w.W.W.Z*z*,0
W*W.,0
Z*z+Z*Z*z+,0
*z*Z+z+z*z,0
z*z+z*z*z*,0
*i*z+Z*z*z,0
W.W.W.,0
.F.Z0Z*z*Z,0
.i.i.i.Z.Z,0
"W.W*w*W.W,",0
"Z.Z,Z.",0
i0i0i0f0,0
Z0,0
",d,d,U,u,d",0
F.Z0z0,0
",u,u+u,u,u",0
z.z.i.,0
"u,d,U+u+",0
"h.H.h.Y,",0
h+Y*Y+y*y+,0
.Z.I.Z.Z.Z,0
"Z.z,Z.I.I.",0
z.z.z.Z+z+,0
X.X.x.G.X0,0
G.X.X.X.Y0,0
".V.v.X,y,Y",0
Y.X.X.Y.Y.,0
".X.X,X.X.X",0
"h.Y,Z.Y.Z.",0
"Y.Y,",0
W*W.,0
W.W.W.,0
z.Z.z.,0
z.Z.Z.,0
z.z.z.,0
F.W.W.,0
.w.Y.Y.z.H,0
Y.Y.Y.,0
"f.W,W.W*W.",0
".x.x.x,x,x",0
i0i0i0,0
.G.G.G.x.X,0
.y.h.Y.Y.Y,0
"g,g,f,X.Y+",0
y.,0
*y*y*y*h*h,0
*h*h*h*h*y,0
*y*y*h*h*h,0
*y*h*h*h*h,0
W.,0
y.V.,0
z.W.,0
".y.Y.z,W.Y",0
W.w.w.,0
Z.,0
"z.W,W.W.W.",0
I.I.i.Z.z.,0
I.w.,0
"X.X,X.",0
"x,G,",0
"W.F.Z,Y*Z,",0
i0i0i0i0,0
i0I0I0,0
+r+a+f+w*Z,0
i0i0i0i0,0
Z+,0
i0z0z0z*,0
f0f0a0,0
f0f0,0
i0i0f0,0
r.R.R.A.R.,0
f0,0
i0,0
0U.R.R.D.,0
"y.X,y,Y.Y*",1
Y0,1
S*,1
0,1
s*,1
s0,1
s*,1
S*,1
s*S0,1
"*s*s*s*S,S",1
s*,1
s*s0,1
S*s*s*B*s*,1
Z*Z*Z*z*I*,1
s*,1
S*,1
"S,S*",1
"S+s+b+S*S,",1
"Z+W,v+z+w,",1
",v+z+w,v+z",1
"Y,Y*S,Y+Y,",1
i+Z0i0,1
"G+G+y,x,X,",1
"X*X.X*X,X.",1
X+,1
".S.V.V.S,S",1
.W.w.S.w.s,1
h*h*,1
s.S.S.S.f.,1
.S.S.S.B.s,1
A*,1
*,1
e+v+v*v*v*,1
i0,1
"h,y,y,y,I,",1
",h,y,y,y,y",1
"y,y,y,y,y,",1
"h,h,h,h,h,",1
",y,Y*Y,y,y",1
",y,y,y+H+y",1
"y,y,y,H,H,",1
",h,H,y,Y,y",1
s*,1
0,1
",v,v,v,V.V",1
.S.S.s.s.w,1
.s.B.s.s.w,1
Z.w.b.W.s.,1
Z0z*,1
"Z+Z*z0Z+Z,",1
"*Z,Y*z*Z.Y",1
+z*z*z*Z*z,1
Z*Z00,1
z*Z*,1
"+z,z+z+I+I",1
Z+z+Z*Z+I*,1
Z*z*Z+Z*z*,1
"x*X*X,G,",1
"*B*b*S,T*S",1
0,1
S*s*s*s*s*,1
s*,1
S*,1
S*s*,1
"S*S,",1
"*s+s*S,S+s",1
"+S,S+S.S*s",1
"S0S,S*s*S.",1
"S*S,S*s*s*",1
"+s,s,s,s,S",1
"S,s+S*S+s*",1
"S,S*S.S+S*",1
",S*S+B+s,s",1
",S,s,S,S.S",1
"S,s+S,s,s,",1
"Z,Y*y*z*Z,",1
z*y+Z*,1
"s,S*s*s*s*",1
",s.S,B,B,s",1
"S,s+s,s,B,",1
"s+s*s+s,S*",1
"*s*S,S*s+S",1
*B*s*S.S*S,1
S+B+S*,1
"s,S*s*S+",1
",S,S+S,s,S",1
"S*S,s,S*s*",1
"+S,s,s,s,B",1
",s,S,s,s,S",1
"S,s,s+s*B*",1
B.,1
S0s*,1
s*s*,1
s*S+S*s*,1
s*s*B*,1
+,1
s*B*,1
*i*i*i+z*z,1
"S,S*",1
"s,s,s,b,b,",1
*s+S*s+S*S,1
"S.S,B,s,s,",1
",s,B,s,S.S",1
"S0S*S,",1
"s*S,",1
s*b*S+S*,1
",z+Z,v,v.y",1
s*s0S*s+,1
+S*S+S*B*S,1
S0,1
*S+s+s+B+s,1
S*,1
+b+b+b+B+B,1
s*s*,1
s0B0s*,1
s*S0,1
"s,S*S+s,S*",1
*S+S*S+B+s,1
S*S*B*s*B*,1
"Y.Y+Y,y,y.",1
"y,Y.Y,h,Y.",1
"Y,Y.y.Y,Y.",1
.Y+Y.Y.Y.Y,1
"Y*y*Y.y,y+",1
",y,Y.Y,y,Y",1
".Y+Y.Y+Y,y",1
"*Y,y+Y,y.y",1
s*s*,1
s0,1
S*,1
B0s*,1
s0,1
*y*e*V+v+e,1
y0y*Y*,1
",s.v.v,V.v",1
"Y,Y*Y.Y0Y*",1
I+Y00,1
V+,1
s*,1
"w,",1
".y.Y*Y,Y.y",1
*,1
s0s*,1
s00,1
s0,1
S*B*,1
H*y0y*,1
"S,S+",1
S*S+s+s*s+,1
"s,s,S.s.S*",1
"z*Z+y,Z*i*",1
z*z*z+Z0y*,1
"+s+s+s+S,s",1
"S.S,s,s,S+",1
"s+s,s+s+S,",1
",b,s,s,B,S",1
"B,s+S,S+s*",1
"s,b,S*S,S.",1
"S+s,s+b+s+",1
"S,S+s+s,S*",1
s+S0S*,1
"*S,",1
Y0Y.,1
"S+s*s+s+s,",1
*s*s+s*B*s,1
s+s+B+s*s*,1
s*s+B+s+S*,1
"+y+y,Y0Y+y",1
y+y*z+Y0y*,1
",S+S.S,S*B",1
+B+s+s+s+s,1
+s*s*s*S+S,1
s*s+s+s+s+,1
+s*s+s+s+S,1
"*S+s+S.S,S",1
B*s*s+s*S.,1
"+s*s+S,S*s",1
"B+B+s+S*S,",1
+b+b+b+b+b,1
S*s0,1
s+,1
s+S*s*s*s*,1
"+b+s,s+s+r",1
"+s+B+s*S,s",1
"B,s.s,s,s,",1
S+S0s*S+B+,1
"S.S,s,s,b,",1
"H+Y,Y+Y,Y+",1
S0S*,1
s*s0s*,1
"B+s,s+s*S,",1
S*,1
"S+s*s+S,s,",1
z*z0Z*,1
z*Z00,1
Z0,1
z*Z.,1
y*Z00,1
00,1
"Z,Y*z0",1
Y+Z0,1
0,1
0,1
e+v+v*v*v*,1
",Y+Y,Y*Y,Y",1
S+S*,1
.s.S.S.B.S,1
S.w.S.S.s.,1
s+S*s*,1
S+S0,1
"b,",1
"S,S.Z.y.Y.",1
S+s+s+B+s+,1
"s+s*S,S+",1
"*S,s+s*s+B",1
"Z,",1
0,1
y+z*z*z*Y+,1
"z+z*z+Y,Y+",1
Z*z*,1
Z*G*X.Z0,1
*s+s*B*B*b,1
S+S0s*,1
"+s*S,S+s*s",1
s*,1
S*,1
"s+B+s,S+b+",1
"B0S,",1
",s,B,S.s,S",1
",B,s,B+s,B",1
S*,1
s+s*,1
",S*S+S*s*S",1
S*s*s+S*s+,1
"Y+y*Y,Y*",1
+s*s+b+S*s,1
S*s*S+,1
S0,1
s*,1
A*,1
s*,1
*,1
S*s*,1
0,1
i0,1
0,1
s*S0,1
"Y,Y*",1
V0v*,1
"y+r+H+h+y,",1
S*,1
*y*Z+z*Y0y,1
+b+s*s*s+s,1
i0,1
R*y*Y.R+r*,1
*s*,1
+S*s+s*S+S,1
y0H0,1
"y,y,Y000",1
.y.v.v.h.v,1
z*z*y+Z*Z+,1
Z00,1
+Z*z*I+z*Z,1
S*B*S*,1
"S.S,s,B,S.",1
",b,s,s,s,s",1
",b,s+S,s,S",1
B*,1
"+s,s,S+S,s",1
",U.R,U.U.U",0
Y.y.Y.Y.Y.,0
w.,0
W.w.,0
"W.w.W,W.W.",0
W.f.F.,0
"W,W.W,W.Z+",0
"h,h,h,h,h,",0
"w,w,",0
"Z,Z.Z.x.W,",0
",W.W.W,W.w",0
I.z.I.,0
.i.z.z.Z00,0
"d,d,u,d,d,",0
Z.Z*Z.I.I.,0
"u+d+U,U+u,",0
.z.z.I.I.Y,0
",U+u+d+u,d",0
Y.H.Y+Y.H.,0
",u,u,d,U+u",0
Z.Z.z.,0
"U*U,u,u+u+",0
z.I.I.I.Z*,0
"u,u,U+u+u+",0
.z.z.Z*Z.Z,0
z0,0
h*,0
Z.,0
z.Z.Z.Z*z*,0
I*,0
z0,0
Z*,0
00,0
0,0
"w.W,W.",0
I0,0
X*Z.,0
.Z.z.Z.Z0Z,0
I*i*,0
z0,0
y.y.x.X.H.,0
Z+z+Z*Z+z*,0
z*z*i+z+z*,0
Z*Z+I+z*z*,0
Z*i*z+z*z*,0
*Z.z.Y*Z.i,0
W.W+W.W*W.,0
i0i0,0
"u+u,d,u,",0
",u,d,u,u,u",0
